id,category,source,target,name,kind,fiat_value,truth_score
mor_f2123893d5,𝓔 Economy,platformcompany_6b4dc6ce1b,researchcompany_ff00c1b307,purchase/health,purchase,40108.914883360354,27.66260807738204
mor_23d7011f28,𝓔 Economy,strategiccompany_b3e7da7f8d,industrialcompany_1cce0eb7cf,purchase/luxury,purchase,38418.63158001588,19.901499043804655
mor_9f4896ad38,𝓔 Economy,industrialcompany_d7de5d6225,industrialcompany_e1aecc5880,purchase/energy,purchase,7878.957169701602,25.711493467378624
mor_338bef0e90,𝓔 Economy,mediacompany_19661a5eeb,researchcompany_9242ab4bc1,purchase/culture,purchase,32128.484747810006,18.25779891500679
mor_1a63fd626a,𝓔 Economy,researchcompany_03d8279b54,strategiccompany_b68087adf3,purchase/biotech,purchase,11311.476995769162,29.68492282327175
mor_a9897861f0,𝓔 Economy,researchcompany_3d21bb6925,researchcompany_ffd2afb163,purchase/mobility,purchase,27534.176456433604,25.01658101143869
mor_2192cea1be,𝓔 Economy,researchcompany_f03e8a6383,industrialcompany_4262d95d69,purchase/research,purchase,78396.26810394869,33.09703985601461
mor_010b2720e5,𝓔 Economy,researchcompany_bcf8f8488a,industrialcompany_98dd34952a,purchase/software,purchase,9846.638116564285,27.61409297748923
mor_c6316521e1,𝓔 Economy,strategiccompany_864619ce5c,strategiccompany_8a611e0b26,purchase/defense,purchase,11269.526376992611,25.229319153785134
mor_333f706132,𝓔 Economy,strategiccompany_6a2f3f39da,platformcompany_2629d2bfdd,purchase/insurance,purchase,10979.22469003248,22.44919333700698
mor_af08617937,𝓔 Economy,mediacompany_d4f47aeb33,researchcompany_46e2661204,purchase/food,purchase,21221.973057287938,28.78190226845264
mor_3357e8a94e,𝓔 Economy,industrialcompany_b0b9362ae2,household_dd88859121,purchase/construction,purchase,15265.872900853741,31.636446855132807
mor_bf2d5de0a6,𝓔 Economy,platformcompany_c22f748af2,strategiccompany_348c3055e8,purchase/housing,purchase,6751.297309293044,22.954359616600772
mor_4bc3d6bc80,𝓔 Economy,mediacompany_26f53cd466,mediacompany_a610bba658,purchase/tourism,purchase,8730.190513271456,15.362256401454863
mor_5aa4ec2133,𝓔 Economy,industrialcompany_9bca99f929,country_54180845bd,purchase/construction,purchase,15078.966128501506,26.407198155923098
mor_19fee91e3d,𝓔 Economy,platformcompany_93c2ed5106,mediacompany_b517118fcb,purchase/health,purchase,5372.799026752554,26.35428557792095
mor_382149a6bf,𝓔 Economy,researchcompany_5ecc4cf67b,industrialcompany_a6769c2c1d,purchase/housing,purchase,12936.880338548512,26.196155382488225
mor_14c7281766,𝓔 Economy,platformcompany_4458829bb2,industrialcompany_ebb864afbe,purchase/software,purchase,6389.884720485298,25.512836140660806
mor_fdd4bc4a36,𝓔 Economy,industrialcompany_304852d2f1,civiliancompany_8001500643,purchase/insurance,purchase,5466.638314697082,20.37789886318664
mor_4fbc4e5655,𝓔 Economy,researchcompany_0026f8d318,researchcompany_f3c7f0caa8,purchase/biotech,purchase,49560.25384634815,34.27577744938816
mor_a862f01495,𝓔 Economy,investmentbank_27b4ee3bf6,researchcompany_d09ecc63b3,loan-origination,loan,75702.67527871407,22.83667688688477
mor_055b043e91,𝓔 Economy,mediacompany_2a639548bc,strategiccompany_ba39312854,purchase/luxury,purchase,42867.061457926444,21.682737716286283
mor_b2b818da05,𝓔 Economy,mediacompany_fa4b550c3e,strategiccompany_2bc1469c7e,purchase/insurance,purchase,4821.890021510523,22.80770928717742
mor_0fdf8bb097,𝓔 Economy,strategiccompany_2bc1469c7e,platformcompany_0093e7d697,purchase/defense,purchase,15141.87690412768,28.032180451059375
mor_9185c053a9,𝓔 Economy,strategiccompany_a613d37705,industrialcompany_e22d444196,purchase/health,purchase,16669.704273375683,30.35138591268473
mor_321564d3ba,𝓔 Economy,industrialcompany_8ffc1ea54a,civiliancompany_5822871cd7,purchase/water,purchase,2499.5374996908854,18.963239548690986
mor_f06d87c1c9,𝓔 Economy,mediacompany_5ab17f6ded,strategiccompany_c6510dd1dc,purchase/media,purchase,28276.205117485766,17.221410012333035
mor_c4f666fef0,𝓔 Economy,mediacompany_0107883c8d,household_0ef0f46321,purchase/insurance,purchase,13398.968144656586,21.752568372099283
mor_9c7b053ff8,𝓔 Economy,mediacompany_3d5d86a81e,industrialcompany_ff92f78c35,purchase/culture,purchase,53797.79185324986,19.287056909571994
mor_12cd2ec2d0,𝓔 Economy,industrialcompany_4c8ca38691,mediacompany_566c7b58b1,purchase/insurance,purchase,32986.30925459581,23.274420566994653
mor_7286b59530,𝓔 Economy,industrialcompany_7feb440a79,mediacompany_b38941b693,purchase/construction,purchase,22573.522899778633,26.67904067681127
mor_2596e3ddaf,𝓔 Economy,mediacompany_bda6730f57,household_a9df623304,purchase/culture,purchase,61585.339190192106,20.706035860789687
mor_385a4b9167,𝓔 Economy,mediacompany_d3fdd3561d,strategiccompany_b3e7da7f8d,purchase/culture,purchase,63614.6384251009,20.06087449248679
mor_3df7e5d2d2,𝓔 Economy,strategiccompany_9fc190c14a,mediacompany_19661a5eeb,purchase/insurance,purchase,37594.16441138453,28.428035278249887
mor_5556c7e721,𝓔 Economy,researchcompany_9bbcef49de,industrialcompany_f7b7cfe271,purchase/law,purchase,15752.929170946776,26.87615127489128
mor_299e953a44,𝓔 Economy,researchcompany_46bfdac75f,industrialcompany_d92a3d104e,purchase/food,purchase,2574.0203709573775,22.511312202124344
mor_3a5a484318,𝓔 Economy,platformcompany_27c86023d0,household_4ff033bceb,purchase/housing,purchase,57530.772273964874,25.74822070801156
mor_7d96382ec4,𝓔 Economy,industrialcompany_0890568677,researchcompany_2b320d18f3,purchase/semiconductors,purchase,35576.78632711634,30.81550037554011
mor_d177a9a10a,𝓔 Economy,industrialcompany_f7b7cfe271,strategiccompany_967ec3b0dc,purchase/logistics,purchase,66580.19318385294,24.941832847953073
mor_cfd6bd9ddc,𝓔 Economy,industrialcompany_bd08bc9a16,household_7c8dfcdaf5,purchase/semiconductors,purchase,8258.246205806852,25.951914940360137
mor_7fc97f8a1e,𝓔 Economy,strategiccompany_668bcc8fac,industrialcompany_8a4d7b0f27,purchase/defense,purchase,18196.04607141026,28.3414524226945
mor_564f05cf0c,𝓔 Economy,strategiccompany_b2131c7779,industrialcompany_e9846a49c5,purchase/cybersecurity,purchase,100500.14008054217,31.890373363526493
mor_14ac940577,𝓔 Economy,industrialcompany_86624bf154,industrialcompany_981d41abdb,purchase/semiconductors,purchase,62138.364497271476,30.520424020525283
mor_a01081d9c5,𝓔 Economy,industrialcompany_ebb864afbe,household_54149eb237,purchase/water,purchase,95807.89064282944,29.35495644110539
mor_9897388c9a,𝓔 Economy,platformcompany_794169c9b1,mediacompany_9c43d1b95a,purchase/finance,purchase,20895.16099040144,21.860102837217838
mor_9e6da06e59,𝓔 Economy,civiliancompany_6aae0974f3,strategiccompany_4b8dbcff89,purchase/finance,purchase,14590.395650499016,22.548870746556858
mor_33cb92303b,𝓔 Economy,researchcompany_feba0638bc,industrialcompany_a6769c2c1d,purchase/insurance,purchase,40544.21136188505,25.759122661660736
mor_fcee332862,𝓔 Economy,mediacompany_b384ccbf49,civiliancompany_0213aca435,purchase/culture,purchase,31377.91883686863,18.84250867507247
mor_10119e6dff,𝓔 Economy,mediacompany_5777c1fedd,researchcompany_464c868a48,purchase/tourism,purchase,79174.80686279976,19.686736657896216
mor_dbec42d70d,𝓔 Economy,strategiccompany_b68087adf3,platformcompany_e5e0814c9c,purchase/housing,purchase,7358.70895240176,24.323586320445035
mor_0b3df9a08f,𝓔 Economy,mediacompany_f7c465b320,mediacompany_5a75d3be30,purchase/tourism,purchase,81818.08156604484,18.83592373109757
mor_13121f63c9,𝓔 Economy,strategiccompany_348c3055e8,strategiccompany_ecaf3e0737,purchase/agriculture,purchase,36926.58461238631,26.956175375332354
mor_0d4035a421,𝓔 Economy,civiliancompany_69085261eb,household_970c41281c,purchase/agriculture,purchase,29805.050652751965,23.15481209663465
mor_be4c8b0a45,𝓔 Economy,civiliancompany_e449b14bc2,household_8025441b80,purchase/finance,purchase,9371.060574966084,21.32084664678432
mor_8f21816026,𝓔 Economy,industrialcompany_b4a300c43c,strategiccompany_8a611e0b26,purchase/water,purchase,44520.916934571134,25.23945688320787
mor_7d274770ad,𝓔 Economy,mediacompany_f1547aaae2,mediacompany_5777c1fedd,purchase/finance,purchase,17175.07244475131,22.854139233708143
mor_069e14a3fb,𝓔 Economy,strategiccompany_fbf8b5b323,strategiccompany_c6510dd1dc,purchase/defense,purchase,48766.27214871073,32.482877418629684
mor_a20941747a,𝓔 Economy,strategiccompany_8106b582e0,platformcompany_2ce9209a34,purchase/defense,purchase,22805.182109994745,29.909339081985294
mor_06651a40ea,𝓔 Economy,platformcompany_078f880f82,mediacompany_6ebb291e54,purchase/housing,purchase,15565.466277958114,26.27944491640204
mor_7e43b0f367,𝓔 Economy,industrialcompany_367e635f3c,mediacompany_63003d3474,purchase/construction,purchase,13782.500668818375,27.74653414855655
mor_0e48eb5a45,𝓔 Economy,industrialcompany_36dc81f73a,mediacompany_2a639548bc,purchase/logistics,purchase,23647.319436164824,22.585948811542355
mor_df48dff437,𝓔 Economy,strategiccompany_ecaf3e0737,industrialcompany_7c4885d06a,purchase/cybersecurity,purchase,111897.3922723872,31.22819868548352
mor_32aec29719,𝓔 Economy,strategiccompany_4d5b9c435f,researchcompany_f619fea0f3,purchase/defense,purchase,105750.13424651389,34.00509956198035
mor_75af940f8c,𝓔 Economy,platformcompany_9ff63ca5a6,researchcompany_3e9bd00197,purchase/finance,purchase,6048.972785440199,18.87602014638321
mor_b7248ee8e1,𝓔 Economy,researchcompany_be15deb299,researchcompany_9905a152e0,purchase/research,purchase,37436.71086165463,25.887926416822832
mor_0da2ecbcd3,𝓔 Economy,industrialcompany_72dbc06986,mediacompany_80127dd814,purchase/water,purchase,17829.4261130089,24.30864537368399
mor_b15c6e7fcb,𝓔 Economy,mediacompany_06be0561ae,household_5927ed86e0,purchase/culture,purchase,196122.95122462703,21.635486327916094
mor_1d483ab9a4,𝓔 Economy,civiliancompany_0213aca435,country_c541770e67,purchase/food,purchase,3381.817462819604,22.383908845948426
mor_f7b3e20de8,𝓔 Economy,industrialcompany_00ad1d579f,industrialcompany_d92a3d104e,purchase/finance,purchase,10451.094406229906,21.474667216377696
mor_08b3d9945e,𝓔 Economy,researchcompany_f619fea0f3,strategiccompany_babc7f3e35,purchase/biotech,purchase,30076.69584425451,30.369547032748624
mor_9c00301a90,𝓔 Economy,industrialcompany_815fdcd813,researchcompany_ccc9645cc8,purchase/construction,purchase,121377.86543806121,34.99704579776772
mor_108e8d3ae5,𝓔 Economy,industrialcompany_ff92f78c35,researchcompany_7355bb90ee,purchase/energy,purchase,19143.33454487472,29.351673510928222
mor_a834310a19,𝓔 Economy,industrialcompany_28d1775ee7,industrialcompany_b0b9362ae2,purchase/housing,purchase,21275.344640230775,23.02720007602241
mor_b49a8a4ffe,𝓔 Economy,civiliancompany_f6ada6ba21,household_da17c584d6,purchase/housing,purchase,6276.886331716763,23.175297002634633
mor_b89c1fb7ab,𝓔 Economy,strategiccompany_fb720add8d,strategiccompany_6a2f3f39da,purchase/cybersecurity,purchase,14436.546735380765,27.900053926822682
mor_865b9a51d3,𝓔 Economy,industrialcompany_4609f3ee00,civiliancompany_6aae0974f3,purchase/construction,purchase,66774.2654447283,33.16000330744913
mor_f570b34d0a,𝓔 Economy,strategiccompany_c6510dd1dc,researchcompany_d09ecc63b3,purchase/defense,purchase,15684.539025555057,30.466292843466928
mor_07aefabea2,𝓔 Economy,strategiccompany_967ec3b0dc,researchcompany_145e5b1cb2,purchase/food,purchase,153746.10560065572,32.57276365220723
mor_d506b72c82,𝓔 Economy,industrialcompany_763e3e2141,strategiccompany_9cdf1fbfdd,purchase/energy,purchase,17494.51569571512,29.368264180682143
mor_1810ff049d,𝓔 Economy,mediacompany_6ebb291e54,country_911b752ce0,purchase/tourism,purchase,84829.27948941769,20.414606036846155
mor_3633a2c5d9,𝓔 Economy,industrialcompany_cb59921ec8,industrialcompany_2a63093ea5,purchase/energy,purchase,81133.40480074228,34.77847139424065
mor_5d4fca14fb,𝓔 Economy,industrialcompany_961821fc62,industrialcompany_9c1e1a3b27,purchase/logistics,purchase,19165.755122127186,21.079660754754016
mor_13bbacbfd1,𝓔 Economy,civiliancompany_95ba57a906,strategiccompany_864619ce5c,purchase/luxury,purchase,25752.634068682695,18.78407554682817
mor_cefc15ea5f,𝓔 Economy,industrialcompany_146cf62eb4,platformcompany_8b3add3f74,purchase/logistics,purchase,33627.85012852524,24.131461847471904
mor_253477d052,𝓔 Economy,platformcompany_f86d043082,mediacompany_a4e015db60,purchase/food,purchase,13703.44846118948,27.218818808738202
mor_694f5e11df,𝓔 Economy,mediacompany_b624140b9b,industrialcompany_fed95a29ec,purchase/culture,purchase,11529.143493306585,14.710395653347792
mor_26c30b2157,𝓔 Economy,industrialcompany_a21ff139a2,researchcompany_e7af53183d,purchase/luxury,purchase,37567.49651282011,20.17416082971711
mor_2d32fe81ad,𝓔 Economy,mediacompany_9f35e6a309,civiliancompany_c517b0df39,purchase/tourism,purchase,50795.34340060889,19.19448170327869
mor_b632bb5e25,𝓔 Economy,mediacompany_3dd289bc0f,industrialcompany_cb59921ec8,purchase/law,purchase,6320.619581501076,24.235148667002917
mor_8714681f7c,𝓔 Economy,strategiccompany_dfc73459f1,researchcompany_f619fea0f3,purchase/defense,purchase,14707.494432563375,30.134716825616362
mor_259f82ff13,𝓔 Economy,strategiccompany_d24a58382e,strategiccompany_967ec3b0dc,purchase/space,purchase,5979.825211242953,31.608386849629262
mor_f6a9f8346c,𝓔 Economy,mediacompany_5da6bd97b1,industrialcompany_7c4885d06a,purchase/culture,purchase,12143.51766752292,16.41991780623533
mor_5cc63af65b,𝓔 Economy,mediacompany_ee58902243,strategiccompany_e21bd46cb2,purchase/luxury,purchase,41102.7849378126,19.068315372728456
mor_9016d3eb89,𝓔 Economy,industrialcompany_2fbb0b271e,researchcompany_464c868a48,purchase/luxury,purchase,14283.871989709585,18.053069896604047
mor_f62824ceb6,𝓔 Economy,strategiccompany_22855d3917,mediacompany_002fa7a787,purchase/defense,purchase,35595.50446173823,34.24046232371292
mor_1516ed6a5f,𝓔 Economy,mediacompany_f2b67f6811,industrialcompany_86624bf154,purchase/tourism,purchase,12255.138251945013,15.149077654185502
mor_0d20709bb4,𝓔 Economy,strategiccompany_efb7ccb1c2,household_01060a9d3b,purchase/space,purchase,27973.72023945212,28.367596147744713
mor_197a99983b,𝓔 Economy,strategiccompany_d2d2e88b94,platformcompany_9b08455e2c,purchase/defense,purchase,25294.254730309007,30.846638219778043
mor_846a095c47,𝓔 Economy,industrialcompany_ac934bc9dc,mediacompany_da5a516cef,purchase/water,purchase,26693.72273309522,26.459751869046684
mor_8f0e2018fb,𝓔 Economy,mediacompany_3d5d86a81e,researchcompany_cddd8a68e5,purchase/culture,purchase,24645.73967557379,17.55201507319094
mor_ee0d7f743f,𝓔 Economy,platformcompany_4458829bb2,platformcompany_9ff63ca5a6,purchase/software,purchase,16931.872287996448,26.462159566734446
mor_47fa320b2b,𝓔 Economy,researchcompany_d09ecc63b3,industrialcompany_7feb440a79,purchase/health,purchase,11917.579092349337,25.88167337544174
mor_a27d41e2f4,𝓔 Economy,industrialcompany_7feb440a79,mediacompany_19661a5eeb,purchase/construction,purchase,77311.81334882851,33.4275210895955
mor_401bdc4ff3,𝓔 Economy,industrialcompany_e9846a49c5,mediacompany_b456099689,purchase/energy,purchase,6069.617380912509,24.177316403254025
mor_55b3c87f67,𝓔 Economy,strategiccompany_d65245b0e2,industrialcompany_86624bf154,purchase/defense,purchase,16682.425996009762,31.00269562610418
mor_1ec1bdac82,𝓔 Economy,platformcompany_9ff63ca5a6,platformcompany_636dd544a2,purchase/finance,purchase,32467.183915086942,22.354815178009055
mor_b939a64955,𝓔 Economy,strategiccompany_8106b582e0,mediacompany_2f95b0fc19,purchase/defense,purchase,87340.97394986042,36.421705766554034
mor_f8372a3cab,𝓔 Economy,civiliancompany_f056789873,civiliancompany_0f87360e7f,purchase/software,purchase,26558.096439564444,32.52683974493051
mor_75f4039663,𝓔 Economy,industrialcompany_46becab102,strategiccompany_dfb38c59fa,purchase/logistics,purchase,41044.766197350255,24.36892142815546
mor_ff77b629e2,𝓔 Economy,industrialcompany_59a5577bf5,mediacompany_652aec4fd2,purchase/water,purchase,48667.25667835435,28.84259778348222
mor_7ccba8a0bb,𝓔 Economy,strategiccompany_55b0006c76,industrialcompany_dbcbc2b340,purchase/cybersecurity,purchase,9158.142243649256,26.75611385910058
mor_365704d0fa,𝓔 Economy,mediacompany_a3d14f023d,civiliancompany_f6ada6ba21,purchase/mobility,purchase,2424.5404227191584,18.15230379175322
mor_3b44512912,𝓔 Economy,civiliancompany_b1eb3dbd9b,industrialcompany_9ec5c68ceb,purchase/software,purchase,11072.366663625035,26.037266889691956
mor_e18e3ce367,𝓔 Economy,mediacompany_c35fd962c4,household_2ad3081192,purchase/culture,purchase,12475.86828649701,16.482423138307343
mor_aa373ddae2,𝓔 Economy,industrialcompany_815fdcd813,industrialcompany_703c866a5a,purchase/construction,purchase,220343.5410924758,33.402082814484444
mor_558ce6cd83,𝓔 Economy,mediacompany_d63a526cf7,household_fd048e8a5e,purchase/culture,purchase,23292.899589845372,17.641519201598932
mor_4322579f10,𝓔 Economy,strategiccompany_13a7009403,industrialcompany_815fdcd813,purchase/agriculture,purchase,205325.51552908844,30.024121896810165
mor_e3518e83f9,𝓔 Economy,mediacompany_2a639548bc,household_cf38e15447,purchase/luxury,purchase,14374.463573363824,18.2758834518276
mor_02d1231c10,𝓔 Economy,researchcompany_48c646b2e7,mediacompany_3dd289bc0f,purchase/law,purchase,72222.75663300198,32.3338810365804
mor_32e3ea0b39,𝓔 Economy,researchcompany_dfa67019e1,mediacompany_a3d14f023d,purchase/housing,purchase,4428.116212902234,21.13682655029828
mor_fcd5953432,𝓔 Economy,platformcompany_9b08455e2c,strategiccompany_55b0006c76,purchase/software,purchase,13141.608264779963,27.76778660816454
mor_a2485e3fb3,𝓔 Economy,strategiccompany_dfc73459f1,industrialcompany_175b2be7ba,purchase/defense,purchase,1591.0586997234955,21.569281391987833
mor_fcde4e6969,𝓔 Economy,developmentbank_eb7e48f8a0,industrialcompany_86624bf154,loan-origination,loan,26820.435270169797,22.771270557099292
mor_fec9582dc4,𝓔 Economy,mutualdefensepact_cc546a1b9f,country_10a3f64280,defense-support,defense,0.0,19.37837769391092
mor_e48c6f3611,𝓔 Economy,mediacompany_dfacbc01a2,mediacompany_d779deff45,purchase/insurance,purchase,52171.740454908206,27.510489068867
mor_d98ac8d52f,𝓔 Economy,civiliancompany_2ea77ad4be,civiliancompany_b1b0605ff7,purchase/law,purchase,33887.203813264256,32.66678952661578
mor_3f048d0ace,𝓔 Economy,civiliancompany_0213aca435,industrialcompany_7c4885d06a,purchase/food,purchase,59603.47261542412,28.69120021729764
mor_13e6b1d2e0,𝓔 Economy,researchcompany_145e5b1cb2,mediacompany_652aec4fd2,purchase/software,purchase,11340.22640551127,24.01826735193677
mor_260ef82e9d,𝓔 Economy,mediacompany_30f6dbd0e1,industrialcompany_f028263ecc,purchase/finance,purchase,64532.641437536324,25.387396804272406
mor_b360748b70,𝓔 Economy,strategiccompany_b3038a40da,industrialcompany_d7de5d6225,purchase/luxury,purchase,45914.95918413953,21.284889847200187
mor_765aea97e5,𝓔 Economy,mediacompany_5a75d3be30,country_02d9232814,purchase/media,purchase,13463.962768334699,17.006865494198465
mor_45593e0913,𝓔 Economy,civiliancompany_bb60c97534,civiliancompany_c517b0df39,purchase/agriculture,purchase,104812.83834031747,31.535998685718468
mor_a97a186f87,𝓔 Economy,industrialcompany_9c1e1a3b27,industrialcompany_bd08bc9a16,purchase/software,purchase,13203.416689674666,24.378971019095385
mor_b61e56b760,𝓔 Economy,mediacompany_825d5e1a11,mediacompany_a7d37d3eea,purchase/culture,purchase,22639.542193797195,17.93487989215532
mor_7e60a39237,𝓔 Economy,strategiccompany_b68087adf3,industrialcompany_e22d444196,purchase/housing,purchase,51952.80950541777,27.534230528271056
mor_9524338a27,𝓔 Economy,industrialcompany_f7b7cfe271,strategiccompany_e9dde5755d,purchase/logistics,purchase,3411.083776346886,19.60245565376364
mor_94d3e05e25,𝓔 Economy,industrialcompany_32bdd57676,country_0218dd6b93,purchase/construction,purchase,37689.91094011544,31.737536565790144
mor_58fee40b79,𝓔 Economy,researchcompany_5ecc4cf67b,mediacompany_d3fdd3561d,purchase/housing,purchase,10149.851750826505,24.06936839463638
mor_2a1c0583a2,𝓔 Economy,mediacompany_b624140b9b,household_08c420b2aa,purchase/culture,purchase,40006.70872299403,18.243208470603935
mor_8025477f2b,𝓔 Economy,researchcompany_fdd7e03fa5,household_df0e29846f,purchase/research,purchase,6199.781017296262,24.87463784566586
mor_7b629ea326,𝓔 Economy,mediacompany_f7c465b320,household_7c8dfcdaf5,purchase/tourism,purchase,85454.48953235311,18.476237397798744
mor_baefaa4b36,𝓔 Economy,researchcompany_c5cb9a4637,platformcompany_8b3add3f74,purchase/biotech,purchase,4531.172151587153,24.19051843581538
mor_030c0d9ec1,𝓔 Economy,strategiccompany_459b5017e6,industrialcompany_00ad1d579f,purchase/cybersecurity,purchase,85089.96887642407,30.662554679226467
mor_f2e88f40ac,𝓔 Economy,researchcompany_ccc9645cc8,mediacompany_dfacbc01a2,purchase/finance,purchase,26157.254860984638,23.421647944974183
mor_aa26ca4e07,𝓔 Economy,industrialcompany_8a4d7b0f27,strategiccompany_e21bd46cb2,purchase/construction,purchase,14620.424536879991,25.50714200702567
mor_ddf2323757,𝓔 Economy,industrialcompany_a6e78172d3,researchcompany_d537bf94cf,purchase/housing,purchase,54932.716041686996,24.612261113203246
mor_4e8004123e,𝓔 Economy,platformcompany_b4770687eb,researchcompany_554779bcb5,purchase/insurance,purchase,198912.8551540214,31.88319953954674
mor_8ca36eeb6b,𝓔 Economy,platformcompany_078f880f82,mediacompany_a3d14f023d,purchase/housing,purchase,39825.53443292239,24.498516109880715
mor_2fc05cabae,𝓔 Economy,industrialcompany_367e635f3c,industrialcompany_5e44895034,purchase/construction,purchase,33413.647040193355,30.503839882017793
mor_b41522a65e,𝓔 Economy,civiliancompany_0f87360e7f,mediacompany_f7c465b320,purchase/mobility,purchase,15161.99773894192,26.049405681408093
mor_2185814011,𝓔 Economy,platformcompany_a4978619cb,industrialcompany_146cf62eb4,purchase/law,purchase,5835.276040785352,25.463594182553653
mor_93bc506a55,𝓔 Economy,civiliancompany_5822871cd7,country_911b752ce0,purchase/health,purchase,98423.64183798716,29.814777794449615
mor_c97bc1e808,𝓔 Economy,mediacompany_18e423d789,industrialcompany_7feb440a79,purchase/mobility,purchase,20440.487024375685,23.86799041923023
mor_f0820902ec,𝓔 Economy,industrialcompany_4262d95d69,strategiccompany_fbf8b5b323,purchase/logistics,purchase,6643.143085764225,21.570303484166388
mor_1690982af3,𝓔 Economy,mediacompany_bbd678caf0,industrialcompany_2fbb0b271e,purchase/media,purchase,16018.356074931085,15.986194733693535
mor_0f4391a648,𝓔 Economy,mediacompany_b384ccbf49,household_cbbaa12dd7,purchase/culture,purchase,127674.75561395995,23.683887853513344
mor_29bd6374bc,𝓔 Economy,researchcompany_feba0638bc,strategiccompany_9cdf1fbfdd,purchase/insurance,purchase,159123.65215501064,29.936477880493683
mor_15c4393ca8,𝓔 Economy,mediacompany_f1547aaae2,mediacompany_566c7b58b1,purchase/finance,purchase,67919.59791862588,26.322224745659383
mor_7d9a7c3c54,𝓔 Economy,strategiccompany_5ad802b586,mediacompany_03602578af,purchase/cybersecurity,purchase,49069.40395095002,32.07903285839512
mor_d89d5b70f2,𝓔 Economy,mediacompany_03602578af,strategiccompany_e21bd46cb2,purchase/finance,purchase,69338.37703330987,26.106805639939935
mor_a9e0d09aef,𝓔 Economy,researchcompany_9905a152e0,mediacompany_b517118fcb,purchase/agriculture,purchase,20972.603666880776,26.732765788808752
mor_1b8c9df7d0,𝓔 Economy,platformcompany_636dd544a2,strategiccompany_ba39312854,purchase/housing,purchase,3385.713834119752,19.901075232701185
mor_57d63e7be4,𝓔 Economy,civiliancompany_c790521ab8,platformcompany_078f880f82,purchase/law,purchase,28707.045058779233,34.15080323008144
mor_ecdd5da102,𝓔 Economy,industrialcompany_b753376364,civiliancompany_7c0eab839b,purchase/construction,purchase,66002.37659009796,35.38671460614289
mor_ccaab92399,𝓔 Economy,industrialcompany_d7de5d6225,country_911b752ce0,purchase/energy,purchase,53430.96348615352,35.971235039886544
mor_a13f5cc78e,𝓔 Economy,industrialcompany_fb95054b49,researchcompany_fb0347ad23,purchase/semiconductors,purchase,86147.04053521964,29.500469004795757
mor_bdeb97a174,𝓔 Economy,researchcompany_3d21bb6925,household_cf01424552,purchase/mobility,purchase,18654.71691465857,23.91240001420047
mor_912e76700c,𝓔 Economy,mediacompany_2f95b0fc19,mediacompany_b517118fcb,purchase/media,purchase,35772.20921248851,18.1408911249915
mor_ea28ca926d,𝓔 Economy,strategiccompany_cd57146dac,researchcompany_bcf8f8488a,purchase/cybersecurity,purchase,66043.75827376856,33.14610437163401
mor_95bf7f084b,𝓔 Economy,industrialcompany_98dd34952a,industrialcompany_bd08bc9a16,purchase/water,purchase,68721.25443240354,32.14447339761331
