id,name,class,home_currency,fiat,debt,truth_score,truth_debt,tags
developmentbank_79d706a039,Civic Bank Mirastaat-3,DevelopmentBank,MIR7,262561780.60523382,0,42.32594004181035,0.5721167627686266,commercial_bank;financial
centralbank_11b9a17214,Central Bank of Civitasföderation,CentralBank,CIV8,1049436253.8961121,0,69.37196073307685,0.5939253827433151,central_bank;financial
commercialbank_5a74d39be9,Meridian Bank Civitasföderation-1,CommercialBank,CIV8,257818347.25964308,0,45.07581965011882,0.7197137305341883,commercial_bank;financial
developmentbank_e218b88f39,Meridian Bank Civitasföderation-2,DevelopmentBank,CIV8,442213088.18463594,0,43.432295848923935,0.4753216120001809,commercial_bank;financial
developmentbank_fdb155662f,Union Bank Civitasföderation-3,DevelopmentBank,CIV8,180386268.37023398,0,45.0951607696988,0.473779515529249,commercial_bank;financial
centralbank_3ce1ea90b8,Central Bank of Asterzone,CentralBank,AST9,3029653612.9569573,0,67.35798400389135,0.3941321927995422,central_bank;financial
commercialbank_3dc23b8398,Vector Bank Asterzone-1,CommercialBank,AST9,175127770.30409873,0,41.98003146622081,0.21626350390979623,commercial_bank;financial
developmentbank_014a0f4e95,Atlas Bank Asterzone-2,DevelopmentBank,AST9,462165116.9232507,0,42.36399089491069,0.5186519848501725,commercial_bank;financial
commercialbank_5b87b3d72d,Civic Bank Asterzone-3,CommercialBank,AST9,904006066.9191918,0,42.40467453495475,0.9882934388581105,commercial_bank;financial
centralbank_6e2f1ce6a1,Central Bank of Borealland,CentralBank,BOR0,1278119626.355402,0,65.58506280527341,0.7032258539684895,central_bank;financial
developmentbank_7f4dee3d10,Meridian Bank Borealland-1,DevelopmentBank,BOR0,422017538.15268356,0,46.44570404231789,0.7305716310532238,commercial_bank;financial
developmentbank_f4f27c4195,Union Bank Borealland-2,DevelopmentBank,BOR0,97620682.05385749,0,44.21457774124368,0.5976362150464123,commercial_bank;financial
developmentbank_94baf4cb48,Nova Bank Borealland-3,DevelopmentBank,BOR0,160150752.19841263,0,42.11868085721492,0.8726779291129397,commercial_bank;financial
centralbank_31a88a5e69,Central Bank of Nadirstaat,CentralBank,NAD1,304264362.4718262,0,67.03051000636803,0.7792352775384012,central_bank;financial
investmentbank_36fbcdf9cc,Civic Bank Nadirstaat-1,InvestmentBank,NAD1,64157861.25586557,0,46.12938802232086,0.5574484825721672,commercial_bank;financial
developmentbank_f963dd7dcf,Union Bank Nadirstaat-2,DevelopmentBank,NAD1,106552161.13729829,0,45.67417000973246,0.49784377040530675,commercial_bank;financial
developmentbank_c654b22b4e,Atlas Bank Nadirstaat-3,DevelopmentBank,NAD1,19459270.60766479,0,42.50843817837279,0.5154645903818844,commercial_bank;financial
centralbank_6e03ef4db7,Central Bank of Ferrorepublik,CentralBank,FER2,1015982402.3943948,0,67.51411284887604,0.44098797953664876,central_bank;financial
developmentbank_8c8e1aaacc,Nova Bank Ferrorepublik-1,DevelopmentBank,FER2,194150433.04663482,0,43.72005910214265,0.5125158286449938,commercial_bank;financial
investmentbank_319789731f,Nova Bank Ferrorepublik-2,InvestmentBank,FER2,189511511.54668304,0,45.943280727595365,0.465482213633273,commercial_bank;financial
commercialbank_d97519ad1f,Civic Bank Ferrorepublik-3,CommercialBank,FER2,207788055.68265378,0,44.25157163775069,0.4950241117179877,commercial_bank;financial
centralbank_9b9c525386,Central Bank of Civitaskron,CentralBank,CIV3,1057505105.5496302,0,72.30841297738891,0.6408772509276445,central_bank;financial
developmentbank_1595c86022,Meridian Bank Civitaskron-1,DevelopmentBank,CIV3,99726575.97956905,0,42.38031848633261,0.8347524253843149,commercial_bank;financial
investmentbank_cce229a916,Meridian Bank Civitaskron-2,InvestmentBank,CIV3,99370654.77097371,0,46.47953724283144,0.7253324189488481,commercial_bank;financial
investmentbank_8965271382,Civic Bank Civitaskron-3,InvestmentBank,CIV3,282013547.54829484,0,44.24929778046975,0.6211427823898473,commercial_bank;financial
centralbank_08fc0684ca,Central Bank of Zenitunion,CentralBank,ZEN4,259741106.92077908,0,69.08882788220288,0.6144754157864227,central_bank;financial
commercialbank_3de2af18b6,Vector Bank Zenitunion-1,CommercialBank,ZEN4,18050755.70789179,0,44.60300783841416,0.8114269170579461,commercial_bank;financial
developmentbank_226983e718,Trust Bank Zenitunion-2,DevelopmentBank,ZEN4,69147481.90796249,0,46.67447264830324,0.8059747663387758,commercial_bank;financial
investmentbank_cc7c41bf35,Vector Bank Zenitunion-3,InvestmentBank,ZEN4,44485276.355706856,0,46.62416858153548,0.3903197952482814,commercial_bank;financial
centralbank_23366a5a12,Central Bank of Civitasunion,CentralBank,CIV5,1166544947.1933475,0,63.33078362752793,0.3227682658685922,central_bank;financial
investmentbank_e8423fec67,Trust Bank Civitasunion-1,InvestmentBank,CIV5,400507330.95939344,0,44.86903292926639,0.6274618309687289,commercial_bank;financial
commercialbank_57085ed295,Meridian Bank Civitasunion-2,CommercialBank,CIV5,357328814.95991397,0,43.8468030332317,0.3861801747363448,commercial_bank;financial
developmentbank_e589ab98f1,Nova Bank Civitasunion-3,DevelopmentBank,CIV5,152059743.13006264,0,44.30771231775483,0.4337286497391063,commercial_bank;financial
centralbank_4ce8f637ad,Central Bank of Rheabund,CentralBank,RHE6,5818053020.045596,0,70.89888575416639,0.5654469666993419,central_bank;financial
investmentbank_5f84704ab6,Civic Bank Rheabund-1,InvestmentBank,RHE6,1711307765.582045,0,42.133575046712394,0.9528500201713522,commercial_bank;financial
investmentbank_00a76957da,Trust Bank Rheabund-2,InvestmentBank,RHE6,419771422.928231,0,42.614770503871,0.5165302508246267,commercial_bank;financial
investmentbank_285a50bede,Meridian Bank Rheabund-3,InvestmentBank,RHE6,842345700.9362746,0,45.567649747470675,0.9736077911904478,commercial_bank;financial
centralbank_79e4396306,Central Bank of Zenitreich,CentralBank,ZEN7,1355307894.0225847,0,66.4779755781196,0.46246816098194327,central_bank;financial
investmentbank_b062df2d31,Atlas Bank Zenitreich-1,InvestmentBank,ZEN7,78957513.11708792,0,44.134466500094184,0.471526469676617,commercial_bank;financial
commercialbank_60e48feb15,Civic Bank Zenitreich-2,CommercialBank,ZEN7,69200420.69501002,0,43.564593905098754,0.623470460262215,commercial_bank;financial
commercialbank_9a5010e32b,Civic Bank Zenitreich-3,CommercialBank,ZEN7,132488609.29566236,0,44.62714848275838,0.49427150516232754,commercial_bank;financial
mutualdefensepact_1a151ea231,Shield Compact 1,MutualDefensePact,WK,0,0,74.23389622997448,0.5968896116613501,defense_org
maritimesecurityleague_03e048cf6d,Harbor Compact 2,MaritimeSecurityLeague,WK,0,0,95.46271485770289,0.6406161559084249,defense_org
cyberdefensecompact_54201e7087,Cipher Compact 3,CyberDefenseCompact,WK,0,0,128.16808148534705,0.6115881757663237,defense_org
mutualdefensepact_b4f50f3125,Aegis Compact 4,MutualDefensePact,WK,0,0,71.80153715975004,0.9900739102655088,defense_org
maritimesecurityleague_c13e2d4ed4,Sentinel Compact 5,MaritimeSecurityLeague,WK,0,0,93.85813941520003,0.4317513605587652,defense_org
household_e34fcf13ab,Household Bloc Orionmark-1,Household,ORI0,43706210.122889556,0,23.488965561280803,0.6362492829754557,economic
household_d510dff589,Household Bloc Orionmark-2,Household,ORI0,12107542.04907887,0,23.086087475163293,0.6719684063165611,economic
household_866a327f64,Household Bloc Orionmark-3,Household,ORI0,9757211.632287027,0,22.280501677048527,0.48050177169323754,economic
household_bbb87fd706,Household Bloc Orionmark-4,Household,ORI0,28981661.851916976,0,23.93697766044602,0.5520740769557612,economic
researchcompany_50a82fe6c2,Biotech Works Orionmark-1,ResearchCompany,ORI0,51523856.53443072,0,26.909995505307606,0.495886354670184,company;economic
industrialcompany_9b1ba5e632,Construction Trust Orionmark-2,IndustrialCompany,ORI0,18554680.8067337,0,25.18327570028352,0.6206476324901512,company;economic
strategiccompany_54f79670f2,Space Foundry Orionmark-3,StrategicCompany,ORI0,12615966.320127897,0,34.72123564079001,0.549226404547721,company;economic
strategiccompany_e358ea2e02,Defense Trust Orionmark-4,StrategicCompany,ORI0,13115216.192895623,0,50.89204275760644,0.4260105032906391,company;economic
industrialcompany_c24fe47139,Law Trust Orionmark-5,IndustrialCompany,ORI0,14135965.462592484,0,27.897642409133294,0.25704531709701534,company;economic
strategiccompany_2bf473648c,Space Foundry Orionmark-6,StrategicCompany,ORI0,0.0,9484003.669170342,2.084688570636345,21.990452993795184,company;economic
mediacompany_18c9d9779e,Tourism Arc Orionmark-7,MediaCompany,ORI0,56105478.642097965,0,25.32961724727076,0.516039738963851,company;economic
strategiccompany_7ca3670a9c,Finance Works Orionmark-8,StrategicCompany,ORI0,35428237.3877186,0,34.45667630266568,0.3806515437646969,company;economic
platformcompany_ef78840043,Insurance Foundry Orionmark-9,PlatformCompany,ORI0,58900060.903480195,0,22.359165049116527,0.821958477088373,company;economic
strategiccompany_1f3186069c,Defense Works Orionmark-10,StrategicCompany,ORI0,70265916.33946061,0,58.52971272968976,0.47347881534304936,company;economic
industrialcompany_c5d09920a9,Semiconductors Guild Orionmark-11,IndustrialCompany,ORI0,21290617.53325467,0,26.318677684708696,0.6678962815190093,company;economic
platformcompany_892ca7c6a2,Software Trust Orionmark-12,PlatformCompany,ORI0,16296010.189884046,0,53.130497555823666,0.5781650845762072,company;economic
civiliancompany_fc17275b1d,Agriculture Labs Orionmark-13,CivilianCompany,ORI0,50990199.999856435,0,24.780209898055098,0.7108120974002499,company;economic
strategiccompany_a29b1233df,Space Systems Orionmark-14,StrategicCompany,ORI0,0.0,6337442.562707466,3.514427727322519,21.724922362370652,company;economic
strategiccompany_e91e7cc571,Cybersecurity Trust Orionmark-15,StrategicCompany,ORI0,85489347.03146553,0,52.210583028741304,0.34098323062761693,company;economic
strategiccompany_3d17adc3f7,Space Guild Orionmark-16,StrategicCompany,ORI0,66483390.30053469,0,25.253079014221953,0.9087055722165872,company;economic
researchcompany_bd53fd8cbb,Research Foundry Orionmark-17,ResearchCompany,ORI0,5173694.783637252,0,24.028655427954966,0.9644541837917996,company;economic
industrialcompany_b5f880af81,Insurance Foundry Orionmark-18,IndustrialCompany,ORI0,40052605.02244721,0,50.935148096245946,0.7974284762483521,company;economic
household_0181ecbc80,Household Bloc Kairokron-1,Household,KAI1,17951322.520959105,0,26.47174063343254,0.7798183228249871,economic
household_fb295cd4ed,Household Bloc Kairokron-2,Household,KAI1,8055912.503217765,0,24.080642610848102,0.2679923308972124,economic
household_7e127bef5d,Household Bloc Kairokron-3,Household,KAI1,18965895.351721432,0,22.151433020121416,0.46041104381959885,economic
household_da20547b1b,Household Bloc Kairokron-4,Household,KAI1,20019946.108508278,0,24.15600473917605,0.6892859831763961,economic
strategiccompany_9c781379ab,Cybersecurity Labs Kairokron-1,StrategicCompany,KAI1,29244056.345533673,0,51.86287162413904,0.4631142077032614,company;economic
mediacompany_ca66f14bdf,Agriculture Foundry Kairokron-2,MediaCompany,KAI1,39466379.493438594,0,25.57005578619339,0.6336002107414787,company;economic
industrialcompany_baf0da9255,Agriculture Arc Kairokron-3,IndustrialCompany,KAI1,17748004.94967291,0,26.722726514057562,0.6574350648438599,company;economic
industrialcompany_3337c19f27,Insurance Guild Kairokron-4,IndustrialCompany,KAI1,6584054.543580285,0,53.459336195621184,0.5560125252990417,company;economic
researchcompany_0fdd7d15f3,Biotech Arc Kairokron-5,ResearchCompany,KAI1,36101761.13076795,0,32.76016368343858,0.8379220202908569,company;economic
mediacompany_a770cd39e5,Culture Works Kairokron-6,MediaCompany,KAI1,14528287.747571811,0,24.102361778877054,0.5335155892860807,company;economic
mediacompany_0cd229d17f,Finance Guild Kairokron-7,MediaCompany,KAI1,8807711.540793518,0,47.92808755230213,0.5312734220331284,company;economic
industrialcompany_167175772c,Water Trust Kairokron-8,IndustrialCompany,KAI1,1807432.9996015697,0,24.07319751769795,0.36366876782850593,company;economic
strategiccompany_987a6ff290,Defense Works Kairokron-9,StrategicCompany,KAI1,30171503.76080716,0,24.608124455367363,0.7155972342020064,company;economic
industrialcompany_de4e2fd100,Logistics Arc Kairokron-10,IndustrialCompany,KAI1,0.0,4107125.2315720366,3.2122312944842624,20.719434630731293,company;economic
industrialcompany_dbe16776d6,Food Foundry Kairokron-11,IndustrialCompany,KAI1,29665535.411026634,0,24.16529490835631,0.840776124729038,company;economic
mediacompany_c170c4c842,Media Guild Kairokron-12,MediaCompany,KAI1,10901690.006205065,0,26.53745472870284,0.5406855225043545,company;economic
researchcompany_866560f8af,Education Labs Kairokron-13,ResearchCompany,KAI1,18063172.70732341,0,53.241194654421534,0.29298881229999063,company;economic
mediacompany_f9346a9363,Media Labs Kairokron-14,MediaCompany,KAI1,16740912.119301463,0,43.59980441267517,0.532304530927941,company;economic
mediacompany_3396ac2bda,Tourism Trust Kairokron-15,MediaCompany,KAI1,31380479.201294657,0,24.490218873073907,1.1567556054948722,company;economic
researchcompany_3b08ec7c5a,Health Systems Kairokron-16,ResearchCompany,KAI1,5072596.362969507,0,23.856609829879766,0.7276626619581911,company;economic
strategiccompany_c2455f2d80,Defense Guild Kairokron-17,StrategicCompany,KAI1,37496171.70773814,0,30.257532637975345,0.5123217181267365,company;economic
strategiccompany_c056a5b446,Cybersecurity Guild Kairokron-18,StrategicCompany,KAI1,2896617.9801810775,0,23.803195648373176,0.46058940890150357,company;economic
household_9fd4b2be03,Household Bloc Solreich-1,Household,SOL2,2279866.7007790147,0,25.535833485348732,0.6973896762318169,economic
household_649cf1d425,Household Bloc Solreich-2,Household,SOL2,2493287.872879173,0,25.260976305808256,0.39934161293485004,economic
household_8557b4d167,Household Bloc Solreich-3,Household,SOL2,528226.0818859604,0,23.390508629481968,0.5544358184310973,economic
household_ed93d0c75d,Household Bloc Solreich-4,Household,SOL2,1282435.1923547704,0,23.340247281388617,0.6736429389234828,economic
industrialcompany_f98f89c12c,Law Works Solreich-1,IndustrialCompany,SOL2,1412922.8944431227,0,24.30428487784836,0.6680740675751085,company;economic
mediacompany_2f64e46c31,Health Trust Solreich-2,MediaCompany,SOL2,2266230.4040680593,0,25.526705221259263,0.7304094204659114,company;economic
industrialcompany_f1c83f1cc5,Construction Labs Solreich-3,IndustrialCompany,SOL2,978823.8940946764,0,58.93102389980758,0.4451463821211512,company;economic
mediacompany_40a6a5a352,Culture Labs Solreich-4,MediaCompany,SOL2,3021526.540565081,0,24.654372173457684,0.5479836262911884,company;economic
civiliancompany_eb6069786a,Law Systems Solreich-5,CivilianCompany,SOL2,5373275.886791929,0,56.278306240674574,0.7404063382748213,company;economic
researchcompany_e43651aa96,Research Foundry Solreich-6,ResearchCompany,SOL2,1688446.3109695364,0,25.741180315852457,0.38857927321864383,company;economic
mediacompany_f8b4a49634,Law Foundry Solreich-7,MediaCompany,SOL2,3545626.8515937775,0,22.446928737201567,0.5568643946246623,company;economic
industrialcompany_b9e7e7ea9f,Energy Guild Solreich-8,IndustrialCompany,SOL2,4318840.463070201,0,61.60097885469982,0.5105497094681551,company;economic
strategiccompany_e9a772ddfc,Space Systems Solreich-9,StrategicCompany,SOL2,0.0,9831866.988322964,4.997998104215581,21.72364786783967,company;economic
industrialcompany_7bffffc70d,Construction Guild Solreich-10,IndustrialCompany,SOL2,0.0,4491353.081320972,2.956403636300979,21.411027037236206,company;economic
mediacompany_90e90bb951,Law Labs Solreich-11,MediaCompany,SOL2,1086047.9632552392,0,26.439966449645798,0.6648701022701413,company;economic
mediacompany_fedb436ae2,Culture Arc Solreich-12,MediaCompany,SOL2,3799077.641958166,0,22.268103472435296,0.5386000598691032,company;economic
researchcompany_dbdcbf80c9,Research Foundry Solreich-13,ResearchCompany,SOL2,177078.0198168792,0,56.95409110331723,0.6579468890359166,company;economic
civiliancompany_58294b1b4d,Law Foundry Solreich-14,CivilianCompany,SOL2,1445356.5846544453,0,26.13147200417775,0.38719490532723283,company;economic
strategiccompany_55388798f1,Defense Foundry Solreich-15,StrategicCompany,SOL2,0.0,136694.6055339023,8.350953276700157,16.34378725753392,company;economic
industrialcompany_29bc7b4007,Food Guild Solreich-16,IndustrialCompany,SOL2,3758265.0924672848,0,22.859808182793138,0.4535410617602733,company;economic
civiliancompany_498b8df12d,Agriculture Trust Solreich-17,CivilianCompany,SOL2,3087051.811011862,0,51.523299289702145,0.975598103176622,company;economic
strategiccompany_b144a84836,Defense Trust Solreich-18,StrategicCompany,SOL2,26800.736139810742,2496772.7880974,20.887604272896848,28.601095609875376,company;economic
household_de2804c287,Household Bloc Gaiazone-1,Household,GAI3,3426328.7872069883,0,22.61495981927483,0.8363267641779127,economic
household_973e668370,Household Bloc Gaiazone-2,Household,GAI3,4478296.478455206,0,21.826423576006988,0.5859651927165124,economic
household_476b32180d,Household Bloc Gaiazone-3,Household,GAI3,5590119.788683928,0,23.146146255789493,0.7816406607660079,economic
household_cce9cf00ba,Household Bloc Gaiazone-4,Household,GAI3,6119007.06675402,0,21.598700395293356,0.3500830606075315,economic
mediacompany_e185aeb55f,Mobility Trust Gaiazone-1,MediaCompany,GAI3,8175940.676516759,0,26.58287115951975,0.5871426748870265,company;economic
researchcompany_e2a3399cec,Health Foundry Gaiazone-2,ResearchCompany,GAI3,11201651.188426416,0,23.702056143862148,0.6040089056278495,company;economic
strategiccompany_7ba294e59a,Defense Foundry Gaiazone-3,StrategicCompany,GAI3,3885682.066371118,0,24.007578271093944,0.7846784934612505,company;economic
researchcompany_c7b74b8608,Biotech Arc Gaiazone-4,ResearchCompany,GAI3,9206630.092041973,0,23.297465163430946,0.4207259390611488,company;economic
mediacompany_ea5e65e4be,Culture Labs Gaiazone-5,MediaCompany,GAI3,6244857.25816002,0,25.694338955442362,0.5938418057106086,company;economic
industrialcompany_85c8eb265b,Logistics Trust Gaiazone-6,IndustrialCompany,GAI3,7048306.773622237,0,27.190257195814116,0.38740283244904805,company;economic
strategiccompany_4842035ff3,Cybersecurity Arc Gaiazone-7,StrategicCompany,GAI3,1258862.2165848187,0,25.165484223837126,0.3245212502475803,company;economic
researchcompany_70e470bc58,Law Guild Gaiazone-8,ResearchCompany,GAI3,1300038.5015818484,0,36.946662524847575,0.36821689933117085,company;economic
industrialcompany_d4a073609f,Finance Trust Gaiazone-9,IndustrialCompany,GAI3,12172933.374642873,0,23.443234267356026,0.5615559444646663,company;economic
industrialcompany_31a4c144bf,Water Labs Gaiazone-10,IndustrialCompany,GAI3,6291626.665628235,0,45.58729231991318,0.4598360635292773,company;economic
mediacompany_a554c55ae9,Law Foundry Gaiazone-11,MediaCompany,GAI3,12486948.396466076,0,26.817730423731337,0.7431455102793894,company;economic
industrialcompany_90b33b55c6,Semiconductors Works Gaiazone-12,IndustrialCompany,GAI3,2660320.438558932,0,58.248500216048214,0.5282674181590972,company;economic
industrialcompany_730c4e66e7,Logistics Trust Gaiazone-13,IndustrialCompany,GAI3,1193293.8317965686,0,24.384326107063334,0.30070451746227356,company;economic
industrialcompany_642b62b5cc,Semiconductors Guild Gaiazone-14,IndustrialCompany,GAI3,5940091.677531496,0,27.763886711873635,0.48103615699463664,company;economic
researchcompany_a3abae23c3,Education Works Gaiazone-15,ResearchCompany,GAI3,9900451.821843568,0,65.52143885175904,0.4961524546110503,company;economic
researchcompany_fae84e3531,Research Labs Gaiazone-16,ResearchCompany,GAI3,5544834.749619306,0,33.338281398339255,0.35861024381530116,company;economic
strategiccompany_aa15181658,Agriculture Guild Gaiazone-17,StrategicCompany,GAI3,8807327.47231314,0,44.551799491422294,0.4112728492335896,company;economic
researchcompany_8cbb35a96c,Education Guild Gaiazone-18,ResearchCompany,GAI3,17639.04871328471,3466032.6363896504,19.322441664312326,31.715514981280457,company;economic
household_726ff25b30,Household Bloc Heliozone-1,Household,HEL4,24651563.814309683,0,23.75122058181728,0.5388099104415793,economic
household_c71ca87fcb,Household Bloc Heliozone-2,Household,HEL4,33600866.27748003,0,26.018231786939218,0.45199763238102664,economic
household_1ee8e7389f,Household Bloc Heliozone-3,Household,HEL4,59614251.23736763,0,25.056831728625472,0.18066135319475307,economic
household_29b3b65b64,Household Bloc Heliozone-4,Household,HEL4,23134125.152629007,0,23.97452972150745,0.7785378627800861,economic
strategiccompany_0d391e0455,Cybersecurity Works Heliozone-1,StrategicCompany,HEL4,123997446.14080617,0,26.162433480299946,0.36976844995338526,company;economic
mediacompany_84bf62553b,Media Arc Heliozone-2,MediaCompany,HEL4,10242417.239824632,0,27.37732960092718,0.5988595847145854,company;economic
platformcompany_ab1be3d2cd,Insurance Works Heliozone-3,PlatformCompany,HEL4,37408322.6879024,0,35.26915147360141,0.6442283290162206,company;economic
platformcompany_74f91b2ddd,Software Guild Heliozone-4,PlatformCompany,HEL4,105000949.86017135,0,36.588828147705684,0.4042871187382056,company;economic
industrialcompany_8c91409529,Logistics Works Heliozone-5,IndustrialCompany,HEL4,141288093.43213516,0,26.624940733730735,0.2294455645044918,company;economic
researchcompany_4a386545d2,Education Works Heliozone-6,ResearchCompany,HEL4,73201572.23760067,0,23.9610427745798,0.3671897030256659,company;economic
