step,mode,region,actor_id,actor_intent,operation,unit,type_from,type_to,accepted,reason,score_before,score_after,region_score_before,region_score_after,weighted_delta_score,protected_loss,minted,private_gain,proof_quality,causal_share,flags,delta_agency,delta_freedom_from_harm,delta_truth,delta_causal_integrity,delta_norm_alignment,delta_hierarchy_legitimacy,delta_behavior_cooperation,delta_repair_capacity,delta_help_potential,delta_resource_resilience,delta_material_output,delta_liquidity,delta_fairness,delta_consent_quality,delta_reversibility
1,gmoe,R02,A026,neutral,education,TRUTH,truth,agency,1,valid operator-metric payment,49.81344544221337,49.924690247831464,48.543463855357786,49.09968788344819,10.901990950572037,0.0,7.431035339946431,1.45232637043907,0.8445372556064404,0.8070950743794728,,2.0876874542036252,0.0,1.6993852617122067,0.0,0.0,0.0,0.5680193560714927,0.0,0.9434574501051453,0.0,0.0,0.0,0.45863859733608153,0.5080120482287857,0.0
1,gmoe,R04,A038,neutral,voluntary_behavior_contract,BEHAV,behavior,money,1,valid operator-metric payment,49.924690247831464,50.00172809538487,52.42350855007626,52.80869778784326,7.54970906023316,0.0,3.3560349770212277,1.2064784386465897,0.7056642746372931,0.6299384703993312,,0.43136887838899685,0.0,0.0,0.0,0.7995667066194138,0.0,2.5274191238792505,0.0,0.0,0.5151315400023626,0.0,0.0,0.32583991681826485,1.409293984566028,0.0
1,gmoe,R03,A031,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,50.00172809538487,50.03221992335862,50.02038288844634,50.17284202831515,2.988199141428617,0.0,1.9761210181027253,3.1914271358436435,0.832476538361371,0.7943867616246255,,0.1548938948297518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310027748539744,0.796090283651826,2.3995625930428397,0.37446257000669114,0.0,0.0,0.0
1,gmoe,R00,A015,noble,produce_goods,STOCK,effect,money,1,valid operator-metric payment,50.03221992335862,50.08301291818593,48.91763337173924,49.17159834587574,4.977713493075346,0.0,3.491136118248759,5.080016258305139,0.8630112606483025,0.8126815940464911,,0.21841944936202418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6423225292421456,1.3079685343295822,4.458110734652075,0.5444169757856102,0.0,0.0,0.0
1,gmoe,R02,A056,harmful,fake_truth_certificate,DEBT,truth,money,0,"red-line violation: fake_truth,epistemic_fraud",50.08301291818593,50.08301291818593,49.09968788344819,49.09968788344819,-8.598520698872711,8.384784839736238,0.0,5.048277161619002,0.8390373990630835,0.7847649210238379,fake_truth;epistemic_fraud,0.0,0.0,-3.2555836077819746,-1.4255132469412604,-0.8512778470359561,0.0,0.0,0.0,0.0,0.0,1.2398582634732842,0.41515580919495093,-0.38782457378309604,0.0,0.0
1,gmoe,R04,A036,neutral,causal_intervention,CAUSE,causality,effect,1,valid operator-metric payment,50.08301291818593,50.1447084865942,52.80869778784326,53.11717562988462,6.046165704010849,0.0,3.4063227911232428,1.8043241190142734,0.7711306035502591,0.7305968841846153,,0.0,0.0,0.37041112666457354,1.6863218117595054,0.0,0.0,0.0,0.0,0.9272669732638745,1.2449947752141104,0.7629696861510862,0.0,0.0,0.0,0.18310266052457733
1,gmoe,R04,A055,harmful,tyrant_hierarchy_inversion,DEBT,hierarchy,hierarchy,0,"red-line violation: tyrant_metric,agency_loss",50.1447084865942,50.1447084865942,53.11717562988462,53.11717562988462,-16.6385585840833,11.599396518113942,0.0,4.472342942337379,0.7756527975189126,0.7366102801646485,tyrant_metric;agency_loss,-2.062475173757041,0.0,-0.6218610832306641,0.0,-1.4925963091648293,-2.962183486218581,0.0,0.0,0.0,0.0,0.42621613702097777,0.0,-2.202450123961782,-1.4410435540329036,-0.4254917184107816
1,gmoe,R04,A018,noble,education,TRUTH,truth,agency,1,valid operator-metric payment,50.1447084865942,50.27460666124514,53.11717562988462,53.76666650313928,12.730021115791397,0.0,6.423315862965014,1.5773707969895365,0.7438151507692674,0.6783676583258987,,2.8409326922750187,0.0,1.5954772284237069,0.0,0.0,0.0,0.6053376200216406,0.0,1.1049833319100095,0.0,0.0,0.0,0.5591194546822507,0.4776533682651641,0.0
1,gmoe,R00,A013,noble,norm_reform,NORM,norm,behavior,1,valid operator-metric payment,50.27460666124514,50.37720807992112,49.17159834587574,49.68460543925564,10.05493903024603,0.0,8.009125476266005,1.2422119749823226,0.9132852292727122,0.8721661405049814,,1.073373191014608,0.0,0.0,0.0,3.051062929813474,1.1547894809596988,0.7736877096462835,0.0,0.0,0.0,0.0,0.0,0.9943931006770741,0.40289340350337594,0.0
1,gmoe,R00,A054,harmful,coercive_behavior_purchase,DEBT,behavior,money,0,"red-line violation: coercion,unconsented_behavior",50.37720807992112,50.37720807992112,49.68460543925564,49.68460543925564,-23.76499657210313,23.69309830889295,0.0,6.222728930737295,0.9381590154666661,0.9210779362241134,coercion;unconsented_behavior,-3.8948528654499497,-2.127338653154403,-0.564267828368641,0.0,-2.1248947915085608,0.0,2.4462088309585517,0.0,0.0,0.0,0.0,0.48612228331990825,-2.2700647215457073,-3.3637281065808233,0.0
1,gmoe,R04,A025,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,50.37720807992112,50.41256957517172,53.76666650313928,53.94347397939232,3.4654265345595605,0.0,1.510634902803053,3.3550759111640125,0.6897486931093495,0.6319925110202669,,0.1712315071807037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41076640416533944,0.9437431577365236,3.0602601982237725,0.365813698244249,0.0,0.0,0.0
1,gmoe,R04,A042,neutral,fair_exchange,OMK,money,money,1,valid operator-metric payment,50.41256957517172,50.437199958189304,53.94347397939232,54.06662589448018,2.4137775357220965,0.0,1.1330217572425023,1.0038217333000297,0.7223841994081903,0.6497896213116672,,0.0,0.0,0.08476803839227687,0.0,0.0,0.0,0.28192995305926577,0.0,0.0,0.0,0.0,1.2345166515378696,0.6181004036346168,0.34744413936978313,0.0
1,gmoe,R02,A047,harmful,fake_truth_certificate,DEBT,truth,money,0,"red-line violation: fake_truth,epistemic_fraud",50.437199958189304,50.437199958189304,49.09968788344819,49.09968788344819,-11.807508732448417,11.510631470341275,0.0,6.430726043465691,0.849531939476926,0.7849735955655551,fake_truth;epistemic_fraud,0.0,0.0,-4.666002374091246,-1.6342532927835844,-1.0878645516934986,0.0,0.0,0.0,0.0,0.0,1.538242660645969,0.5287018343354155,-0.6096625257158738,0.0,0.0
1,gmoe,R03,A017,noble,voluntary_behavior_contract,BEHAV,behavior,money,1,valid operator-metric payment,50.437199958189304,50.550053331910945,50.17284202831515,50.73710889692342,11.05963062472201,0.0,8.140957537215423,1.705274486443454,0.8729415367549486,0.8432371044113384,,0.6982610295751664,0.0,0.0,0.0,1.2048642149063817,0.0,4.029077357055479,0.0,0.0,0.6971616099867681,0.0,0.0,0.5168958059085166,1.7778565130725386,0.0
1,gmoe,R03,A035,neutral,voluntary_behavior_contract,BEHAV,behavior,money,1,valid operator-metric payment,50.550053331910945,50.601298149711965,50.73710889692342,50.99333298592849,5.021992144499498,0.0,2.2039132912488264,0.7847162950151058,0.6985292907288327,0.6282519616683702,,0.28988048866532495,0.0,0.0,0.0,0.5030919372164108,0.0,1.772878879722327,0.0,0.0,0.32519934695347175,0.0,0.0,0.2168217810324534,0.9142671297818195,0.0
1,gmoe,R04,A022,neutral,truth_audit,TRUTH,truth,money,1,valid operator-metric payment,50.601298149711965,50.67531650267789,54.06662589448018,54.43671765930977,7.253798590659828,0.0,3.7194951165959313,0.9311018302330364,0.758873386412679,0.675692623274718,,0.0,0.0,2.6766175469139712,0.9088148073224993,0.452810861453488,0.2686415458013679,0.0,0.0,0.0,0.0,0.0,0.0,0.2807064369873792,0.0,0.0
1,gmoe,R02,A005,noble,voluntary_behavior_contract,BEHAV,behavior,money,1,valid operator-metric payment,50.67531650267789,50.729189908569715,49.09968788344819,49.36905491290735,5.279593777399458,0.0,3.9079606827437345,0.7916422960484599,0.875286857286826,0.8456667785168341,,0.2932216326207044,0.0,0.0,0.0,0.5516221139312342,0.0,1.8739538263051214,0.0,0.0,0.33126389141463336,0.0,0.0,0.2292455630694054,0.960052184225547,0.0
1,gmoe,R00,A041,neutral,truth_audit,TRUTH,truth,money,1,valid operator-metric payment,50.729189908569715,50.778988646565864,49.68460543925564,49.93359912923641,4.880276323623199,0.0,3.163221263552904,0.682727058386368,0.8331305140889208,0.7779866013488043,,0.0,0.0,1.7946647055796972,0.5972596157888614,0.30661386215067793,0.1836963694440302,0.0,0.0,0.0,0.0,0.0,0.0,0.20506219785960492,0.0,0.0
1,gmoe,R04,A032,neutral,education,TRUTH,truth,agency,1,valid operator-metric payment,50.778988646565864,50.831451763259274,54.43671765930977,54.69903324277681,5.14138543595379,0.0,3.2823089578538847,0.6455193572667443,0.8213660517490551,0.7772532490578197,,1.1172495340711486,0.0,0.6478089040935509,0.0,0.0,0.0,0.23016811590213246,0.0,0.49182080868371747,0.0,0.0,0.0,0.19921124845936192,0.2261850151163628,0.0
1,gmoe,R02,A033,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,50.831451763259274,50.866227371952554,49.36905491290735,49.54293295637376,3.4080096519415366,0.0,2.202097877609816,3.4845068629371583,0.8331455668441522,0.7755591294420052,,0.1774511857447656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4259596074800017,0.9847364800830903,2.793168540477411,0.376530363604025,0.0,0.0,0.0
1,gmoe,R01,A050,harmful,exploit_labor,DEBT,agency,money,0,"red-line violation: coercion,agency_loss",50.866227371952554,50.866227371952554,49.16223854544733,49.16223854544733,-19.709380203744427,19.22507329168405,0.0,8.155163818678647,0.8321173210393302,0.7866396079350395,coercion;agency_loss,-2.887761932257674,-2.635694102291709,0.0,0.0,-1.519376177811786,0.0,-0.5261332436854854,0.0,0.0,0.0,4.382316357448856,0.8168114672100949,-2.347284293574884,-1.8741355534358881,-0.7405465805078453
1,gmoe,R02,A058,harmful,exploit_labor,DEBT,agency,money,0,"red-line violation: coercion,agency_loss",50.866227371952554,50.866227371952554,49.54293295637376,49.54293295637376,-18.606977949580358,17.52263851971264,0.0,7.176997097481371,0.8265468584831569,0.7779400233457476,coercion;agency_loss,-2.4473082889007056,-2.545300651262971,0.0,0.0,-1.5382003212623447,0.0,-0.49244543682474157,0.0,0.0,0.0,3.1179733504040157,0.6673461996903123,-2.0250208642284013,-1.8656473153082123,-0.6647660123673689
1,gmoe,R02,A046,harmful,exploit_labor,DEBT,agency,money,0,"red-line violation: coercion,agency_loss",50.866227371952554,50.866227371952554,49.54293295637376,49.54293295637376,-15.515423115723731,14.912544463942295,0.0,6.543942145204003,0.8052009807234258,0.7762407581404125,coercion;agency_loss,-2.048310315133286,-2.0854609643129085,0.0,0.0,-1.1737210948322223,0.0,-0.46563518550324845,0.0,0.0,0.0,3.029858664997432,0.674056071956265,-2.025792732848814,-1.4545330755217156,-0.5848766834548665
1,gmoe,R03,A007,noble,education,TRUTH,truth,agency,1,valid operator-metric payment,50.866227371952554,51.015526247974016,50.99333298592849,51.73982736603578,14.631289850103075,0.0,11.496790756742882,1.9861650184842097,0.8959848287741007,0.8769874071087069,,2.952737837319787,0.0,2.0117058971057564,0.0,0.0,0.0,0.8915984041151294,0.0,1.3332596561874757,0.0,0.0,0.0,0.6085760232694735,0.6502256082858692,0.0
1,gmoe,R00,A015,noble,repair_harm,REPAIR,damage,effect,1,valid operator-metric payment,51.015526247974016,51.15568443468762,49.93359912923641,50.634390062804464,13.735502297933962,0.0,11.489772223347625,1.0,0.9372289272106812,0.8925266422480002,,0.8210159140757733,2.9778041605344407,0.21532738564745277,0.0,0.0,0.0,0.0,1.7743542937967036,0.5864631386689403,0.0,0.0,0.0,0.6327053281985283,0.0,0.5048406694892393
2,gmoe,R03,A001,noble,hierarchy_inversion_repair,HIER,hierarchy,hierarchy,1,valid operator-metric payment,51.15568443468762,51.24074141284765,51.73982736603578,52.16511225683589,8.335583859681984,0.0,5.112612188359508,1.182085551452874,0.7997992781127091,0.7668771862346496,,0.955684034602996,0.0,0.454491073147626,0.0,0.4626641625633334,2.6870481242728665,0.0,0.0,0.0,0.0,0.0,0.0,0.7119458403142732,0.342544921826066,0.36281557650555496
2,gmoe,R04,A025,neutral,causal_intervention,CAUSE,causality,effect,1,valid operator-metric payment,51.24074141284765,51.279920532457396,54.69903324277681,54.89492884082554,3.839553721755479,0.0,2.3856935729075084,1.1086095538633218,0.8253773412504093,0.7528030498657967,,0.0,0.0,0.21122668698688135,1.1282406515971255,0.0,0.0,0.0,0.0,0.5506514601818538,0.8100893738208231,0.4294612751285457,0.0,0.0,0.0,0.1337956337821397
2,gmoe,R02,A046,harmful,fair_exchange,OMK,money,money,1,valid operator-metric payment,51.279920532457396,51.301878301910676,49.54293295637376,49.65272180364013,2.151861406420826,0.0,0.9541031207121732,0.8968881728874419,0.7017072294995572,0.6318661189066478,,0.0,0.0,0.07043706167963479,0.0,0.0,0.0,0.24206051242938229,0.0,0.0,0.0,0.0,1.1004125449544722,0.5174116064307349,0.3516112507481058,0.0
2,gmoe,R03,A017,noble,fair_exchange,OMK,money,money,1,valid operator-metric payment,51.301878301910676,51.3289939764513,52.16511225683589,52.300690629539055,2.657336104982053,0.0,1.3335985330617808,1.1332935115772385,0.7429950727425414,0.6754491929684548,,0.0,0.0,0.10711050224253384,0.0,0.0,0.0,0.26729974464014605,0.0,0.0,0.0,0.0,1.3211149316176733,0.6424363678127419,0.4347262007734794,0.0
2,gmoe,R02,A033,neutral,education,TRUTH,truth,agency,1,valid operator-metric payment,51.3289939764513,51.44994959664389,49.65272180364013,50.25749990460307,11.853650778873803,0.0,6.556637208231112,1.5436813828486107,0.7815730791934427,0.7077166835410554,,2.3063743712412137,0.0,1.739998256177682,0.0,0.0,0.0,0.6628714168712101,0.0,1.217002406399442,0.0,0.0,0.0,0.48030431058921935,0.4632093608153375,0.0
2,gmoe,R00,A041,neutral,truth_audit,TRUTH,truth,money,1,valid operator-metric payment,51.44994959664389,51.536090355326756,50.634390062804464,51.065093856218766,8.441794350920285,0.0,5.614257128525698,1.1365006267675926,0.8396287136918675,0.7920821908176873,,0.0,0.0,3.2161351191093575,0.9309475944132658,0.49095947856634153,0.33633328982455857,0.0,0.0,0.0,0.0,0.0,0.0,0.34120657869537113,0.0,0.0
2,gmoe,R04,A045,harmful,produce_goods,STOCK,effect,money,1,valid operator-metric payment,51.536090355326756,51.56169493307436,54.89492884082554,55.02295172956358,2.5092486192653904,0.0,1.1592393034478805,2.556906043936794,0.7185068972204726,0.6429814770080146,,0.10955097802364772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857134561551821,0.7246531983193166,2.241942220769856,0.2497637880667146,0.0,0.0,0.0
2,gmoe,R04,A042,neutral,exploit_labor,DEBT,agency,money,0,"red-line violation: coercion,agency_loss",51.56169493307436,51.56169493307436,55.02295172956358,55.02295172956358,-12.929179397537947,12.412609086605286,0.0,4.846146549593652,0.6380718313037501,0.5646692389452993,coercion;agency_loss,-1.9263414669579924,-1.5252503156900845,0.0,0.0,-0.9103997098156968,0.0,-0.328978743324309,0.0,0.0,0.0,2.229872320389096,0.47966646128472296,-1.6115545189103215,-1.273151422787352,-0.45634919729693274
2,gmoe,R00,A023,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,51.56169493307436,51.57479037162429,51.065093856218766,51.130571048968434,1.2833529778936317,0.0,0.611686745591905,1.287413037972721,0.7272681998465068,0.6553727038025566,,0.05813273018770701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14946017675267437,0.3251441760603484,1.206824004718181,0.13961077738793765,0.0,0.0,0.0
2,gmoe,R02,A019,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,51.57479037162429,51.59610711035744,50.25749990460307,50.3640835982688,2.089040395848302,0.0,0.9003087940915564,1.9114956845358233,0.6892236274282411,0.6252943392923316,,0.09786451182146559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548455769823239,0.5788793971819878,1.8255945011163233,0.2277329768085897,0.0,0.0,0.0
2,gmoe,R03,A021,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,51.59610711035744,51.63398202066316,52.300690629539055,52.490065181067635,3.711741209960101,0.0,2.151987749242273,3.7769020939688516,0.788384662871185,0.7354005307362754,,0.17140407761195683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091044250145881,1.0508391299723212,3.0578309849689482,0.4160109163904338,0.0,0.0,0.0
2,gmoe,R02,A052,harmful,self_created_need,DEBT,damage,money,0,red-line violation: self_caused_harm,51.63398202066316,51.63398202066316,50.3640835982688,50.3640835982688,-6.880813534582016,5.34984074673895,0.0,1.5591693778446458,0.8870503658227635,0.8449265198026253,self_caused_harm,0.0,-1.8234361481358425,-0.27924614187223956,0.0,-0.5987074904274482,0.0,0.0,-0.38321401791739934,0.0,0.0,0.11842487929177714,0.0,-0.4740179157230531,0.0,-0.34601128751715954
2,gmoe,R04,A030,neutral,produce_goods,STOCK,effect,money,1,valid operator-metric payment,51.63398202066316,51.65444467962128,55.02295172956358,55.12526502435417,2.005340577895766,0.0,1.1538035200867671,2.0756226485097127,0.7913755602438122,0.7270446513186019,,0.08905485747204847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2743531661414644,0.5150807357036307,1.7872939045731473,0.19939178362380755,0.0,0.0,0.0
2,gmoe,R00,A039,neutral,causal_intervention,CAUSE,causality,effect,1,valid operator-metric payment,51.65444467962128,51.731737724913735,51.130571048968434,51.517036275430726,7.574718438660754,0.0,5.121550715952043,2.1470028944701576,0.8383834384258114,0.8064775693904754,,0.0,0.0,0.41615246625482943,2.2365377257352357,0.0,0.0,0.0,0.0,1.160597766374785,1.4692797952660537,0.9451984135580327,0.0,0.0,0.0,0.22627981182972287
2,gmoe,R02,A026,neutral,voluntary_behavior_contract,BEHAV,behavior,money,1,valid operator-metric payment,51.731737724913735,51.799810565479405,50.3640835982688,50.70444780109714,6.6711383754355715,0.0,3.038326559959899,1.0232843304148218,0.7238710459411765,0.6291776621663532,,0.38277899051641573,0.0,0.0,0.0,0.7411810671858527,0.0,2.2596315633116744,0.0,0.0,0.47216146915328255,0.0,0.0,0.2890849602018067,1.1952403706098296,0.0
2,gmoe,R03,A014,noble,restore_agency,OMK,damage,agency,1,valid operator-metric payment,51.799810565479405,51.94563872298219,52.490065181067635,53.219205968581555,14.2911594352728,0.0,11.44006840062537,1.2118255405787763,0.9250447181683866,0.865363212709714,,3.124701159615542,0.8941609687610396,0.23652190838544454,0.0,0.0,0.0,0.0,0.950194587233744,1.1385498313563018,0.0,0.0,0.0,0.7390096609487852,0.3875809184592687,0.29184141358080606
2,gmoe,R01,A000,noble,insurance_underwrite,INS,damage,money,1,valid operator-metric payment,51.94563872298219,51.982656610082735,49.16223854544733,49.347327980950055,3.6277529358533265,0.0,2.5892135500431146,0.8008150182188921,0.8780759305362699,0.8128269531380061,,0.0,0.6548966281625301,0.0,0.0,0.0,0.0,0.0,0.524328619221604,0.0,0.37566792785216835,0.0,0.0,0.3358872015751744,0.0,0.4996549706364692
2,gmoe,R04,A018,noble,repair_harm,REPAIR,damage,effect,1,valid operator-metric payment,51.982656610082735,52.099385294299495,55.12526502435417,55.70890844543801,11.439411053243022,0.0,9.026274418811088,1.1935948185486778,0.9150808452146321,0.8622742210917322,,0.6202961878742097,2.591887711890944,0.19119690822582547,0.0,0.0,0.0,0.0,1.372774672035736,0.5143404932202605,0.0,0.0,0.0,0.5146344714508043,0.0,0.4258364288104999
2,gmoe,R03,A007,noble,produce_goods,STOCK,effect,money,1,valid operator-metric payment,52.099385294299495,52.12408805286683,53.219205968581555,53.3427197614182,2.420870339598197,0.0,1.498647964430852,2.4470138808352684,0.8198074425414429,0.755120467461474,,0.10980875611758913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3319601598051452,0.5916932888122998,2.176571099462379,0.2781391265426804,0.0,0.0,0.0
2,gmoe,R04,A024,neutral,infrastructure_maintenance,REPAIR,effect,resource,1,valid operator-metric payment,52.12408805286683,52.16199503733747,55.70890844543801,55.89844336779123,3.714884478123265,0.0,2.3756791934367274,0.9737249972348357,0.8271064341979699,0.7731808371720508,,0.0,0.5251753488605487,0.0,0.0,0.0,0.0,0.0,0.5453578021000249,0.0,1.4434983806206447,0.386501153681507,0.0,0.0,0.0,0.17789709171162857
2,gmoe,R04,A048,harmful,fake_truth_certificate,DEBT,truth,money,0,"red-line violation: fake_truth,epistemic_fraud",52.16199503733747,52.16199503733747,55.89844336779123,55.89844336779123,-9.857345642917066,9.53810342067072,0.0,5.372545094044982,0.9154010082030468,0.8838070212727825,fake_truth;epistemic_fraud,0.0,0.0,-3.9842192824319143,-1.2742470908515773,-1.0186550997366792,0.0,0.0,0.0,0.0,0.0,1.3821655138646802,0.46036681576712557,-0.44878837167505153,0.0,0.0
2,gmoe,R04,A022,neutral,fair_exchange,OMK,money,money,1,valid operator-metric payment,52.16199503733747,52.18999182805708,55.89844336779123,56.03842732138931,2.743685490522104,0.0,1.081717985086553,1.1535489336641198,0.6712884688083453,0.5873142481339026,,0.0,0.0,0.1034169125851161,0.0,0.0,0.0,0.3429483373647837,0.0,0.0,0.0,0.0,1.4241621156356257,0.6741210631674466,0.39823644019380094,0.0
2,gmoe,R03,A004,noble,restore_agency,OMK,damage,agency,1,valid operator-metric payment,52.18999182805708,52.35808176606309,53.3427197614182,54.18316945144818,16.472813924587594,0.0,10.077456434077973,1.3018311713083786,0.8078620063234299,0.7572616315754552,,3.713633655620095,0.9128647994289527,0.2541008751529451,0.0,0.0,0.0,0.0,1.2125084729760893,1.3239187277571165,0.0,0.0,0.0,0.7690002760029885,0.44176277287446486,0.34356876459963476
2,gmoe,R02,A009,noble,produce_goods,STOCK,effect,money,1,valid operator-metric payment,52.35808176606309,52.40318947609682,50.70444780109714,50.929986351265846,4.420555583306629,0.0,3.5801137932491383,4.574338332317661,0.9115721761092537,0.8884416589744162,,0.18573208354237405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5379007415862564,1.1383429304835226,4.083672548902594,0.5411770772589403,0.0,0.0,0.0
2,gmoe,R00,A020,neutral,voluntary_behavior_contract,BEHAV,behavior,money,1,valid operator-metric payment,52.40318947609682,52.444517134037476,51.517036275430726,51.723674565133955,4.050110478183226,0.0,2.3572678211150153,0.6347471978448207,0.7779746405787221,0.7481292192995251,,0.2124009477450498,0.0,0.0,0.0,0.45147672000474925,0.0,1.4874541440678164,0.0,0.0,0.27284052065627096,0.0,0.0,0.17947915018734506,0.6932684120908296,0.0
