step,mode,region,actor_id,actor_intent,operation,unit,type_from,type_to,accepted,reason,score_before,score_after,region_score_before,region_score_after,weighted_delta_score,protected_loss,minted,private_gain,proof_quality,causal_share,flags,delta_agency,delta_freedom_from_harm,delta_truth,delta_causal_integrity,delta_norm_alignment,delta_hierarchy_legitimacy,delta_behavior_cooperation,delta_repair_capacity,delta_help_potential,delta_resource_resilience,delta_material_output,delta_liquidity,delta_fairness,delta_consent_quality,delta_reversibility
1,baseline,R03,A031,neutral,produce_goods,STOCK,effect,money,1,private-profit-clears,49.53890318098656,49.56939500896032,50.02038288844634,50.17284202831515,2.988199141428617,0.0,0.0,3.1914271358436435,0.832476538361371,0.7943867616246255,,0.1548938948297518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310027748539744,0.796090283651826,2.3995625930428397,0.37446257000669114,0.0,0.0,0.0
1,baseline,R00,A015,noble,produce_goods,STOCK,effect,money,1,private-profit-clears,49.56939500896032,49.62018800378761,48.66644837545383,48.92041334959034,4.977713493075346,0.0,0.0,5.080016258305139,0.8630112606483025,0.8126815940464911,,0.21841944936202418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6423225292421456,1.3079685343295822,4.458110734652075,0.5444169757856102,0.0,0.0,0.0
1,baseline,R02,A056,harmful,fake_truth_certificate,DEBT,truth,money,1,private-profit-clears,49.62018800378761,49.53244799665626,47.74038000870228,47.30167997304552,-8.598520698872711,8.384784839736238,0.0,5.048277161619002,0.8390373990630835,0.7847649210238379,fake_truth;epistemic_fraud,0.0,0.0,-3.2555836077819746,-1.4255132469412604,-0.8512778470359561,0.0,0.0,0.0,0.0,0.0,1.2398582634732842,0.41515580919495093,-0.38782457378309604,0.0,0.0
1,baseline,R04,A036,neutral,causal_intervention,CAUSE,causality,effect,1,private-profit-clears,49.53244799665626,49.570056613796304,52.80869778784326,52.99674087354345,3.6856444797239267,0.0,0.0,1.0883686432669235,0.7848846248253243,0.742334189160296,,0.0,0.0,0.22089511758294222,1.0191886076739511,0.0,0.0,0.0,0.0,0.5752793202585066,0.7830586543754031,0.44686412062056496,0.0,0.0,0.0,0.1060536445235747
1,baseline,R04,A055,harmful,sabotage_competitor,DEBT,effect,damage,1,private-profit-clears,49.570056613796304,49.420759783148455,52.99674087354345,52.2502567203042,-14.631089403489208,11.241164279002643,0.0,4.650383802837218,0.8206662259719315,0.767647217963036,harm;third_party_damage,0.0,-3.1725058450356625,-0.9252192062771285,-0.5987791518772831,-1.2427655133985178,0.0,0.0,0.0,0.0,0.0,-2.39972811488798,0.0,-1.0097892165408553,0.0,-0.7608807266342781
1,baseline,R04,A018,noble,hierarchy_inversion_repair,HIER,hierarchy,hierarchy,1,private-profit-clears,49.420759783148455,49.45980435647558,52.2502567203042,52.44547958693978,3.8263681860573264,0.0,0.0,0.5204569882254079,0.7651996144521657,0.6837534315314259,,0.43591015083747003,0.0,0.21428121079719045,0.0,0.21097079172307517,1.1947881040653603,0.0,0.0,0.0,0.0,0.0,0.0,0.3207824634482452,0.1889135097272061,0.16082490751620113
1,baseline,R00,A013,noble,restore_agency,OMK,damage,agency,1,private-profit-clears,49.45980435647558,49.6207805575138,48.92041334959034,49.72529435478145,15.775667701745721,0.0,0.0,1.3483145713091618,0.7353561482940343,0.6774917494293204,,3.210478966293502,1.0107434492014225,0.21674285247050648,0.0,0.0,0.0,0.0,1.1636868419739075,1.4143369002286277,0.0,0.0,0.0,0.7818894746916563,0.5310751600692879,0.37930640058961185
1,baseline,R00,A054,harmful,coercive_behavior_purchase,DEBT,behavior,money,1,private-profit-clears,49.6207805575138,49.382171817393356,49.72529435478145,48.53225065417926,-23.383656531802757,23.29588110787649,0.0,6.262691756508853,0.9443435951381461,0.8895806546457907,coercion;unconsented_behavior,-3.711067671031039,-2.138541023134769,-0.6092381987219835,0.0,-2.1295934929762015,0.0,2.446220983019851,0.0,0.0,0.0,0.0,0.4561663093671421,-2.115831385905804,-3.451951684907187,0.0
1,baseline,R04,A025,neutral,fair_exchange,OMK,money,money,1,private-profit-clears,49.382171817393356,49.393896293383044,52.44547958693978,52.50410196688824,1.1489986469900126,0.0,0.0,0.4690367086524343,0.7655229304974662,0.7122934932310119,,0.0,0.0,0.04228598017393105,0.0,0.0,0.0,0.13855370935488417,0.0,0.0,0.0,0.0,0.5939417091251274,0.2908288239324265,0.1629965451650356,0.0
1,baseline,R04,A042,neutral,voluntary_behavior_contract,BEHAV,behavior,money,1,private-profit-clears,49.393896293383044,49.43703997554244,52.50410196688824,52.71982037768522,4.228080851620679,0.0,0.0,0.6727239479386532,0.680047702144692,0.6240477227755109,,0.23881603193886874,0.0,0.0,0.0,0.46332886551261154,0.0,1.430408810879574,0.0,0.0,0.3058907588373938,0.0,0.0,0.1832547421996742,0.7639327340053208,0.0
1,baseline,R02,A047,harmful,sabotage_competitor,DEBT,effect,damage,1,private-profit-clears,49.43703997554244,49.303438197105955,47.30167997304552,46.63367108086309,-13.092974286775597,10.127019053871264,0.0,4.157332682017476,0.8585334774968891,0.8197807863760429,harm;third_party_damage,0.0,-2.947848695483639,-0.9029732734412766,-0.48931369518261164,-1.1037372876753517,0.0,0.0,0.0,0.0,0.0,-2.153738336575438,0.0,-0.7529071265600337,0.0,-0.61978818378996
1,baseline,R03,A017,noble,insurance_underwrite,INS,damage,money,1,private-profit-clears,49.303438197105955,49.361265936755736,50.17284202831515,50.461980726564065,5.667118485678727,0.0,0.0,1.3057789881793942,0.7651441390473002,0.7255781499438585,,0.0,0.9073455703583218,0.0,0.0,0.0,0.0,0.0,0.9045465314673818,0.0,0.6357835167888289,0.0,0.0,0.5602925090938077,0.0,0.81353612624532
1,baseline,R03,A035,neutral,causal_intervention,CAUSE,causality,effect,1,private-profit-clears,49.361265936755736,49.43179351314255,50.461980726564065,50.814618608498094,6.911702485907043,0.0,0.0,1.9213034012804124,0.818283693029045,0.7530028889493536,,0.0,0.0,0.45936081127324996,1.917936868262369,0.0,0.0,0.0,0.0,1.0605081934726492,1.402135264837036,0.7999050939659926,0.0,0.0,0.0,0.2161709071057951
1,baseline,R04,A022,neutral,education,TRUTH,truth,agency,1,private-profit-clears,49.43179351314255,49.58492035820535,52.71982037768522,53.48545460299926,15.006430816155087,0.0,0.0,1.9925362802567288,0.8619350525152994,0.8246862531849128,,2.979433937832724,0.0,2.0536932120460576,0.0,0.0,0.0,0.856757629449123,0.0,1.4149760319921407,0.0,0.0,0.0,0.7057835978929957,0.6575932747762965,0.0
1,baseline,R02,A005,noble,restore_agency,OMK,damage,agency,1,private-profit-clears,49.58492035820535,49.7218950431512,46.63367108086309,47.31854450559231,13.423519124692739,0.0,0.0,1.0412248152328563,0.8408536396395073,0.7857353581953057,,2.9709312054475085,0.8043244922195245,0.1920602068710672,0.0,0.0,0.0,0.0,0.9212207861219516,0.9991094195401707,0.0,0.0,0.0,0.6923725482479199,0.4106034857772666,0.30120061489284444
1,baseline,R00,A041,neutral,infrastructure_maintenance,REPAIR,effect,resource,1,private-profit-clears,49.7218950431512,49.76872298612192,48.53225065417926,48.766390369032806,4.589138411129683,0.0,0.0,1.3308077828779992,0.7598294458320226,0.6886384991467717,,0.0,0.6397154027852323,0.0,0.0,0.0,0.0,0.0,0.7141210623640081,0.0,1.6817389325509005,0.5322289240836853,0.0,0.0,0.0,0.2505367664699001
1,baseline,R04,A032,neutral,produce_goods,STOCK,effect,money,1,private-profit-clears,49.76872298612192,49.79011287141845,53.48545460299926,53.59240402948194,2.096208759060519,0.0,0.0,2.184119010177941,0.6958394726920919,0.6286033528061528,,0.09560970451875114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23566332493082126,0.6294536419080557,1.7857408897385378,0.253296234363649,0.0,0.0,0.0
1,baseline,R02,A033,neutral,produce_goods,STOCK,effect,money,1,private-profit-clears,49.79011287141845,49.82488848011173,47.31854450559231,47.492422549058716,3.4080096519415366,0.0,0.0,3.4845068629371583,0.8331455668441522,0.7755591294420052,,0.1774511857447656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4259596074800017,0.9847364800830903,2.793168540477411,0.376530363604025,0.0,0.0,0.0
1,baseline,R01,A050,harmful,exploit_labor,DEBT,agency,money,1,private-profit-clears,49.82488848011173,49.623772355583725,48.458606844487086,47.45302622184706,-19.709380203744427,19.22507329168405,0.0,8.155163818678647,0.8321173210393302,0.7866396079350395,coercion;agency_loss,-2.887761932257674,-2.635694102291709,0.0,0.0,-1.519376177811786,0.0,-0.5261332436854854,0.0,0.0,0.0,4.382316357448856,0.8168114672100949,-2.347284293574884,-1.8741355534358881,-0.7405465805078453
1,baseline,R02,A058,harmful,exploit_labor,DEBT,agency,money,1,private-profit-clears,49.623772355583725,49.433905233649234,47.492422549058716,46.54308693938625,-18.606977949580358,17.52263851971264,0.0,7.176997097481371,0.8265468584831569,0.7779400233457476,coercion;agency_loss,-2.4473082889007056,-2.545300651262971,0.0,0.0,-1.5382003212623447,0.0,-0.49244543682474157,0.0,0.0,0.0,3.1179733504040157,0.6673461996903123,-2.0250208642284013,-1.8656473153082123,-0.6647660123673689
1,baseline,R02,A046,harmful,exploit_labor,DEBT,agency,money,1,private-profit-clears,49.433905233649234,49.275584589611235,46.54308693938625,45.75148371919626,-15.515423115723731,14.912544463942295,0.0,6.543942145204003,0.8052009807234258,0.7762407581404125,coercion;agency_loss,-2.048310315133286,-2.0854609643129085,0.0,0.0,-1.1737210948322223,0.0,-0.46563518550324845,0.0,0.0,0.0,3.029858664997432,0.674056071956265,-2.025792732848814,-1.4545330755217156,-0.5848766834548665
1,baseline,R03,A007,noble,education,TRUTH,truth,agency,1,private-profit-clears,49.275584589611235,49.424883465632696,50.814618608498094,51.5611129886054,14.631289850103075,0.0,0.0,1.9861650184842097,0.8959848287741007,0.8769874071087069,,2.952737837319787,0.0,2.0117058971057564,0.0,0.0,0.0,0.8915984041151294,0.0,1.3332596561874757,0.0,0.0,0.0,0.6085760232694735,0.6502256082858692,0.0
2,baseline,R04,A036,neutral,education,TRUTH,truth,agency,1,private-profit-clears,49.424883465632696,49.49590378778759,53.59240402948194,53.9475056402564,6.959991571179324,0.0,0.0,0.8821935628215395,0.7951318854564251,0.757777739792095,,1.4345004430473793,0.0,0.9167400053727623,0.0,0.0,0.0,0.34456835986807866,0.0,0.7104261239026649,0.0,0.0,0.0,0.2720812539189266,0.3122353504986694,0.0
2,baseline,R00,A012,noble,truth_audit,TRUTH,truth,money,1,private-profit-clears,49.49590378778759,49.61684015506036,48.766390369032806,49.37107220539667,11.851763992731705,0.0,0.0,1.6060324082827178,0.8903874906605548,0.8591184803037699,,0.0,0.0,4.463303057529267,1.289057685853785,0.8089910431934625,0.47779432975855923,0.0,0.0,0.0,0.0,0.0,0.0,0.4623914072803314,0.0,0.0
2,baseline,R00,A029,neutral,causal_intervention,CAUSE,causality,effect,1,private-profit-clears,49.61684015506036,49.64026580574353,49.37107220539667,49.48820045881253,2.2957137669504744,0.0,0.0,0.6624536781175256,0.6800064358149781,0.5953141499597728,,0.0,0.0,0.13272511002308368,0.6539269316442652,0.0,0.0,0.0,0.0,0.34460660110897084,0.45838234247538845,0.32103445570505956,0.0,0.0,0.0,0.07128173888008245
2,baseline,R00,A041,neutral,produce_goods,STOCK,effect,money,1,private-profit-clears,49.64026580574353,49.67381429149063,49.48820045881253,49.65594288754805,3.287751603216235,0.0,0.0,3.4030350650479564,0.8392832127558443,0.792573865193098,,0.157167944741704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46038509300666636,0.9772226397942593,2.601133973320429,0.3272943126030251,0.0,0.0,0.0
2,baseline,R04,A010,noble,repair_harm,REPAIR,damage,effect,1,private-profit-clears,49.67381429149063,49.829685131687576,53.9475056402564,54.72685984124114,15.275342339300774,0.0,0.0,1.4894519232250676,0.8266642071085273,0.773809595620877,,0.8022497825987277,3.54945081860145,0.24562728263360553,0.0,0.0,0.0,0.0,1.8408713648392445,0.6916233054629848,0.0,0.0,0.0,0.6273824642796443,0.0,0.5220950121552868
2,baseline,R01,A049,harmful,metric_hack,DEBT,ledger,money,1,private-profit-clears,49.829685131687576,49.727156406425905,47.45302622184706,46.940382595538686,-10.04781507564414,10.549066925750846,0.0,4.721317525307995,0.7778764713262855,0.7322681018158336,metric_fraud,0.0,0.0,-3.2164010170025694,-2.298054602162327,-0.9342598943915089,0.0,0.7994025530758095,0.0,0.0,0.0,1.0274769073900074,0.9784285062677439,-0.9926162330381091,0.0,0.0
2,baseline,R02,A011,noble,truth_audit,TRUTH,truth,money,1,private-profit-clears,49.727156406425905,49.77649118731888,45.75148371919626,45.99815762366117,4.834808527512264,0.0,0.0,0.6298751812007012,0.7574786623607754,0.7040215362397304,,0.0,0.0,1.826001037214026,0.5977989778428561,0.2890329495744737,0.1647568751284112,0.0,0.0,0.0,0.0,0.0,0.0,0.16694723976256243,0.0,0.0
2,baseline,R04,A045,harmful,coercive_behavior_purchase,DEBT,behavior,money,1,private-profit-clears,49.77649118731888,49.672709176901755,54.72685984124114,54.20794978915548,-10.170637020879058,9.979979991874654,0.0,2.5553655728509383,0.8808258345218992,0.8401798286067055,coercion;unconsented_behavior,-1.5770804098440634,-1.02140104675759,-0.2674204371611893,0.0,-0.886054549926992,0.0,0.8516398574327966,0.0,0.0,0.0,0.0,0.17665666206319985,-0.9405706536990566,-1.3172658376838617,0.0
2,baseline,R02,A009,noble,education,TRUTH,truth,agency,1,private-profit-clears,49.672709176901755,49.73401958594432,45.99815762366117,46.30470966887401,6.008420086171571,0.0,0.0,0.7918061328479649,0.7955421042753951,0.7378533209436713,,1.1306533352587524,0.0,0.9027642513163965,0.0,0.0,0.0,0.34306474606459947,0.0,0.6270017999957936,0.0,0.0,0.0,0.25217593943480776,0.24341364367662244,0.0
2,baseline,R02,A052,harmful,coercive_behavior_purchase,DEBT,behavior,money,1,private-profit-clears,49.73401958594432,49.57550033990737,46.30470966887401,45.51211343868928,-15.534886111620555,15.376718673443062,0.0,3.669160965886795,0.8303543338379946,0.791925116836994,coercion;unconsented_behavior,-2.500493926407042,-1.4005294185158268,-0.35060655914013417,0.0,-1.3532947069484083,0.0,1.4395604257595538,0.0,0.0,0.0,0.0,0.2929059760845047,-1.3837515653864587,-2.2922805062196403,0.0
2,baseline,R01,A050,harmful,coercive_behavior_purchase,DEBT,behavior,money,1,private-profit-clears,49.57550033990737,49.32128435359344,46.940382595538686,45.66930266396904,-24.913166658765167,24.473472640239308,0.0,6.312289528936954,0.8205292078307025,0.7881859627154784,coercion;unconsented_behavior,-3.8710831862966426,-2.1277556251662273,-0.5872250614751373,0.0,-2.5422891416522266,0.0,2.561261197217706,0.0,0.0,0.0,0.0,0.5108669053664776,-2.239233625137957,-3.8583657740943895,0.0
2,baseline,R01,A000,noble,education,TRUTH,truth,agency,1,private-profit-clears,49.32128435359344,49.45341129398435,45.66930266396904,46.329937365923584,12.948440158309145,0.0,0.0,1.6865124960678073,0.875356032517402,0.8586822487596111,,2.620072264288657,0.0,1.933100644564462,0.0,0.0,0.0,0.6297710757321142,0.0,1.0862502533766625,0.0,0.0,0.0,0.5678263189442353,0.5375962594276164,0.0
2,baseline,R03,A031,neutral,truth_audit,TRUTH,truth,money,1,private-profit-clears,49.45341129398435,49.544179568643116,51.5611129886054,52.01495436189917,8.895290916557888,0.0,0.0,1.2440659096328703,0.8703079157566297,0.8196183742824196,,0.0,0.0,3.2804464998452096,1.1025592092150613,0.5881455570772516,0.3283868215614366,0.0,0.0,0.0,0.0,0.0,0.0,0.3341407094928649,0.0,0.0
2,baseline,R00,A023,neutral,produce_goods,STOCK,effect,money,1,private-profit-clears,49.544179568643116,49.57557439944419,49.65594288754805,49.81291704155348,3.0766934185065336,0.0,0.0,3.1954383219022873,0.744102719058665,0.6702305427346509,,0.15319137027880925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939523247365863,0.8688936746202176,2.551729675794576,0.36063015128313175,0.0,0.0,0.0
2,baseline,R04,A018,noble,voluntary_behavior_contract,BEHAV,behavior,money,1,private-profit-clears,49.57557439944419,49.65257641421005,54.20794978915548,54.5929598629848,7.54619744705521,0.0,0.0,1.189210513543085,0.7901687258662601,0.7208978449553474,,0.4418700008030912,0.0,0.0,0.0,0.7725121313474612,0.0,2.3137290872809047,0.0,0.0,0.596180636980428,0.0,0.0,0.34087952253884446,1.4656232202896806,0.0
2,baseline,R04,A051,harmful,tyrant_hierarchy_inversion,DEBT,hierarchy,hierarchy,1,private-profit-clears,49.65257641421005,49.46762676636029,54.5929598629848,53.668211623735964,-18.125065489277624,12.599382476348714,0.0,4.733423925239945,0.807513898171842,0.7434405254195281,tyrant_metric;agency_loss,-2.477857838856044,0.0,-0.6094472634184602,0.0,-1.6043287830379604,-3.3281942267381917,0.0,0.0,0.0,0.0,0.37277428749759456,0.0,-2.3210905629497174,-1.3928338936256246,-0.37248811810895427
2,baseline,R02,A019,neutral,produce_goods,STOCK,effect,money,1,private-profit-clears,49.46762676636029,49.5024645787742,45.51211343868928,45.68630250075881,3.414105616562755,0.0,0.0,3.3801343778936457,0.6816370219532912,0.62650737533231,,0.163876893417193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760016431496217,0.8654431287136243,3.2402917309866686,0.3498785062261281,0.0,0.0,0.0
2,baseline,R03,A059,harmful,metric_hack,DEBT,ledger,money,1,private-profit-clears,49.5024645787742,49.398997896255516,52.01495436189917,51.49762094930571,-10.139734886831711,10.736740314234911,0.0,4.812700088260706,0.8273743209286021,0.7910924165599426,metric_fraud,0.0,0.0,-2.8268964290251923,-2.7367820913707352,-0.8860915791634967,0.0,0.8626642792093393,0.0,0.0,0.0,1.0068957190933645,0.9604715217318108,-1.1383359568457867,0.0,0.0
2,baseline,R02,A008,noble,restore_agency,OMK,damage,agency,1,private-profit-clears,49.398997896255516,49.60881442514304,45.68630250075881,46.735385145196474,20.562019830978187,0.0,0.0,1.7539493033460054,0.847133215596518,0.7808333696603282,,4.369029888653665,1.3384600850195483,0.31554091198696677,0.0,0.0,0.0,0.0,1.4335193785539837,1.8332553787475208,0.0,0.0,0.0,0.9827767148015948,0.5478272955448968,0.420838051285017
2,baseline,R03,A040,neutral,voluntary_behavior_contract,BEHAV,behavior,money,1,private-profit-clears,49.60881442514304,49.66225352856008,51.49762094930571,51.76481646639089,5.237032134869519,0.0,0.0,0.8276843716588292,0.8173411554379588,0.7334340608763277,,0.33414437518299306,0.0,0.0,0.0,0.4906218351732082,0.0,1.7121180638748017,0.0,0.0,0.3866933517615018,0.0,0.0,0.2468997813636523,0.9614087101030312,0.0
2,baseline,R03,A001,noble,repair_harm,REPAIR,damage,effect,1,private-profit-clears,49.66225352856008,49.794684370082024,51.76481646639089,52.42697067400061,12.97822246915022,0.0,0.0,1.324634433024924,0.7941587000289988,0.7673165442728037,,0.6405098769690856,3.079718539260809,0.21324278007523106,0.0,0.0,0.0,0.0,1.4081743737261072,0.6199321549569675,0.0,0.0,0.0,0.5790023945041226,0.0,0.49239068679624937
2,baseline,R04,A042,neutral,truth_audit,TRUTH,truth,money,1,private-profit-clears,49.794684370082024,49.87917073993053,53.668211623735964,54.09064347297847,8.279664245153175,0.0,0.0,1.236162070027617,0.7346836033367989,0.6739424425818646,,0.0,0.0,2.9242887177199166,1.0407590800579152,0.5618548305271605,0.3959469093390455,0.0,0.0,0.0,0.0,0.0,0.0,0.36948813321694585,0.0,0.0
2,baseline,R01,A053,harmful,sabotage_competitor,DEBT,effect,damage,1,private-profit-clears,49.87917073993053,49.71721879395834,46.329937365923584,45.52017763606264,-15.87129070527434,12.422678421882477,0.0,5.07530277897896,0.9029082056278261,0.8478373310862407,harm;third_party_damage,0.0,-3.505450509011527,-1.102417903811737,-0.6855781356676359,-1.1763920745202774,0.0,0.0,0.0,0.0,0.0,-2.688455302855736,0.0,-1.0075594676362047,0.0,-0.751533746265678
2,baseline,R03,A004,noble,education,TRUTH,truth,agency,1,private-profit-clears,49.71721879395834,49.77397955238543,52.42697067400061,52.710774466136044,5.562554325854618,0.0,0.0,0.7001118314419595,0.8441005016763247,0.8057845275444818,,1.1513020886396153,0.0,0.7411356756444769,0.0,0.0,0.0,0.31658489889595476,0.0,0.5655445982130353,0.0,0.0,0.0,0.2011845340384256,0.22980744548520302,0.0
2,baseline,R04,A024,neutral,repair_harm,REPAIR,damage,effect,1,private-profit-clears,49.77397955238543,49.892117162808724,54.09064347297847,54.681331525095004,11.577485821483965,0.0,0.0,1.1949198979830795,0.7227441374563288,0.657028331100171,,0.6738309504153244,2.5210564665178907,0.1958669788562576,0.0,0.0,0.0,0.0,1.3628553280987967,0.5961221511795493,0.0,0.0,0.0,0.5628153547727657,0.0,0.42830987799345277
2,baseline,R02,A016,noble,norm_reform,NORM,norm,behavior,1,private-profit-clears,49.892117162808724,49.99621032036802,46.735385145196474,47.255850932992935,10.201129440810666,0.0,0.0,1.3190511884317806,0.9152597696088464,0.8801311618522537,,1.1088577960319006,0.0,0.0,0.0,3.15776048064426,1.0147845961365995,0.8176051776696255,0.0,0.0,0.0,0.0,0.0,0.9505334986902779,0.47529156061708727,0.0
2,baseline,R04,A030,neutral,fake_truth_certificate,DEBT,truth,money,1,private-profit-clears,49.99621032036802,49.95613866889985,54.681331525095004,54.48097326775411,-3.927021843881469,3.898361820333204,0.0,2.2687603569834156,0.7168244855936917,0.6324613193345416,fake_truth;epistemic_fraud,0.0,0.0,-1.5634055388048391,-0.6064541435236811,-0.3686804362539516,0.0,0.0,0.0,0.0,0.0,0.6469033647062538,0.2053451308304352,-0.1769022620721235,0.0,0.0
2,baseline,R04,A048,harmful,fake_truth_certificate,DEBT,truth,money,1,private-profit-clears,49.95613866889985,49.854439890946374,54.48097326775411,53.97247937798678,-9.96648023943974,9.57617189231676,0.0,6.151436872608976,0.9100965859759319,0.898630593128171,fake_truth;epistemic_fraud,0.0,0.0,-3.682802203992745,-1.5550803743861534,-1.1080114854337817,0.0,0.0,0.0,0.0,0.0,1.4249450761276747,0.4898066373200926,-0.5477509327934582,0.0,0.0
