step,mode,score_start,score_end,score_change,distance_start,distance_end,distance_change,total_omk,total_fiat,accepted,rejected,harmful_accepted
19,baseline,56.51685992577261,57.24293254218789,0.72607261641528,43.4831400742274,42.7570674578121,-0.7260726164153013,0,8575.747020654242,34,0,8
20,baseline,57.24293254218789,58.769503888859006,1.526571346671119,42.7570674578121,41.23049611114099,-1.526571346671112,0,8663.923641218897,34,0,5
21,baseline,58.769503888859006,58.869540166077364,0.10003627721835784,41.23049611114099,41.130459833922636,-0.10003627721835073,0,8758.985583912006,34,0,8
22,baseline,58.869540166077364,59.34391001151555,0.47436984543818284,41.130459833922636,40.65608998848443,-0.47436984543820415,0,8830.345866468742,34,0,6
23,baseline,59.34391001151555,59.365582962504234,0.02167295098868749,40.65608998848443,40.63441703749576,-0.02167295098867328,0,8917.988517060421,34,0,10
24,baseline,59.365582962504234,59.69928738811471,0.33370442561047753,40.63441703749576,40.30071261188528,-0.33370442561047753,0,8987.402495469027,34,0,10
25,baseline,59.69928738811471,60.720284420208635,1.0209970320939235,40.30071261188528,39.27971557979134,-1.0209970320939377,0,9051.302861874647,34,0,6
26,baseline,60.720284420208635,61.080238772809125,0.35995435260048936,39.27971557979134,38.91976122719088,-0.35995435260046094,0,9144.233656866538,34,0,8
27,baseline,61.080238772809125,61.56989780279313,0.48965902998400423,38.91976122719088,38.430102197206864,-0.48965902998401845,0,9216.249623185242,34,0,6
28,baseline,61.56989780279313,61.67314544796179,0.1032476451686577,38.430102197206864,38.32685455203819,-0.10324764516867191,0,9297.98022644447,34,0,8
29,baseline,61.67314544796179,62.500645465190544,0.8275000172287577,38.32685455203819,37.49935453480944,-0.8275000172287506,0,9378.458277553296,34,0,3
30,baseline,62.500645465190544,63.01135256232155,0.5107070971310037,37.49935453480944,36.98864743767844,-0.5107070971310037,0,9492.446386655,34,0,9
31,baseline,63.01135256232155,63.329308764991225,0.31795620266967717,36.98864743767844,36.67069123500878,-0.31795620266965585,0,9572.140427522349,34,0,5
32,baseline,63.329308764991225,63.21540164808424,-0.11390711690698652,36.67069123500878,36.784598351915754,0.1139071169069723,0,9653.354032760673,34,0,9
33,baseline,63.21540164808424,63.27310150701472,0.05769985893048357,36.784598351915754,36.72689849298527,-0.05769985893048357,0,9734.511322365524,34,0,8
34,baseline,63.27310150701472,62.794488237114976,-0.4786132698997463,36.72689849298527,37.205511762885045,0.4786132698997747,0,9824.960394933694,34,0,11
35,baseline,62.794488237114976,63.039300915222654,0.24481267810767804,37.205511762885045,36.96069908477735,-0.24481267810769225,0,9900.42103534386,34,0,7
36,baseline,63.039300915222654,63.29812139647719,0.2588204812545385,36.96069908477735,36.70187860352281,-0.2588204812545456,0,9990.114421580163,34,0,7
37,baseline,63.29812139647719,63.423499566155165,0.12537816967797255,36.70187860352281,36.57650043384482,-0.12537816967798676,0,10063.355800676201,34,0,6
38,baseline,63.423499566155165,63.13456744445832,-0.28893212169684546,36.57650043384482,36.8654325555417,0.288932121696881,0,10148.875416579362,34,0,10
39,baseline,63.13456744445832,63.097043252268925,-0.03752419218939451,36.8654325555417,36.90295674773107,0.03752419218936609,0,10227.132086255979,34,0,8
40,baseline,63.097043252268925,62.99354386606935,-0.103499386199573,36.90295674773107,37.00645613393064,0.103499386199573,0,10315.072275010498,34,0,9
41,baseline,62.99354386606935,63.08303142599704,0.08948755992769009,37.00645613393064,36.916968574002965,-0.08948755992767587,0,10411.258095828593,34,0,8
42,baseline,63.08303142599704,63.650012531270775,0.566981105273733,36.916968574002965,36.34998746872924,-0.5669811052737259,0,10497.964149524942,34,0,8
43,baseline,63.650012531270775,64.13605418823828,0.486041656967501,36.34998746872924,35.8639458117617,-0.48604165696753654,0,10570.50391889339,34,0,6
44,baseline,64.13605418823828,65.02640388091746,0.8903496926791803,35.8639458117617,34.97359611908255,-0.8903496926791519,0,10636.656495652667,34,0,4
45,baseline,65.02640388091746,64.47009020412244,-0.5563136767950141,34.97359611908255,35.52990979587754,0.5563136767949928,0,10728.581569713333,34,0,11
46,baseline,64.47009020412244,64.74216187308114,0.27207166895870216,35.52990979587754,35.25783812691885,-0.27207166895869506,0,10805.752644696626,34,0,6
47,baseline,64.74216187308114,64.74946564573025,0.007303772649109419,35.25783812691885,35.250534354269746,-0.007303772649102314,0,10880.307693333003,34,0,6
48,baseline,64.74946564573025,64.8165499009385,0.06708425520824335,35.250534354269746,35.18345009906151,-0.06708425520823624,0,10956.60846970524,34,0,11
49,baseline,64.8165499009385,65.26278377749627,0.4462338765577698,35.18345009906151,34.737216222503726,-0.446233876557784,0,11035.243787978357,34,0,5
50,baseline,65.26278377749627,65.56878544299524,0.3060016654989681,34.737216222503726,34.43121455700476,-0.3060016654989681,0,11111.206307747836,34,0,8
51,baseline,65.56878544299524,65.92958061547495,0.3607951724797118,34.43121455700476,34.07041938452506,-0.3607951724796976,0,11187.229136651351,34,0,5
52,baseline,65.92958061547495,65.81862153609758,-0.11095907937736627,34.07041938452506,34.18137846390242,0.11095907937735916,0,11263.282863779468,34,0,11
53,baseline,65.81862153609758,65.73730106925825,-0.0813204668393297,34.18137846390242,34.26269893074173,0.08132046683930838,0,11342.610094907588,34,0,8
54,baseline,65.73730106925825,65.78573595644704,0.0484348871887903,34.26269893074173,34.214264043552944,-0.04843488718878319,0,11426.676830598371,34,0,7
55,baseline,65.78573595644704,65.61911090694525,-0.16662504950178914,34.214264043552944,34.38088909305472,0.16662504950177492,0,11511.004358238855,34,0,8
56,baseline,65.61911090694525,65.32640308860196,-0.2927078183432883,34.38088909305472,34.67359691139805,0.2927078183433309,0,11610.32819655758,34,0,10
57,baseline,65.32640308860196,65.45863271961399,0.13222963101202367,34.67359691139805,34.541367280386005,-0.132229631012045,0,11690.601228465732,34,0,8
58,baseline,65.45863271961399,65.80697610723952,0.3483433876255333,34.541367280386005,34.19302389276048,-0.3483433876255262,0,11761.557139583216,34,0,6
59,baseline,65.80697610723952,66.20025835988544,0.39328225264591765,34.19302389276048,33.79974164011455,-0.39328225264593186,0,11842.351776288333,34,0,5
60,baseline,66.20025835988544,65.74928891498844,-0.4509694448969981,33.79974164011455,34.25071108501157,0.4509694448970194,0,11943.01568654611,34,0,9
61,baseline,65.74928891498844,65.6158978246477,-0.13339109034073715,34.25071108501157,34.38410217535228,0.13339109034071583,0,12022.2799307747,34,0,7
62,baseline,65.6158978246477,65.22829671437314,-0.38760111027455935,34.38410217535228,34.77170328562686,0.38760111027458066,0,12104.47681414578,34,0,9
63,baseline,65.22829671437314,65.46517795586735,0.23688124149420275,34.77170328562686,34.53482204413263,-0.23688124149423118,0,12181.104060071832,34,0,6
64,baseline,65.46517795586735,65.48541756303985,0.020239607172499063,34.53482204413263,34.51458243696013,-0.020239607172499063,0,12279.295258937229,34,0,7
65,baseline,65.48541756303985,65.60684574192146,0.12142817888161517,34.51458243696013,34.39315425807852,-0.12142817888161517,0,12364.193529660919,34,0,8
66,baseline,65.60684574192146,65.83712218922786,0.23027644730639452,34.39315425807852,34.162877810772144,-0.2302764473063732,0,12441.25647630228,34,0,7
67,baseline,65.83712218922786,65.7309629651017,-0.1061592241261593,34.162877810772144,34.26903703489831,0.10615922412616641,0,12524.082530741971,34,0,8
68,baseline,65.7309629651017,64.98332317701349,-0.7476397880882075,34.26903703489831,35.01667682298649,0.7476397880881791,0,12617.481612027717,34,0,10
69,baseline,64.98332317701349,64.92714628487623,-0.05617689213725896,35.01667682298649,35.07285371512378,0.05617689213728738,0,12692.801471684428,34,0,9
70,baseline,64.92714628487623,65.24962282309933,0.32247653822309985,35.07285371512378,34.75037717690067,-0.32247653822310696,0,12761.35893358427,34,0,6
71,baseline,65.24962282309933,64.73052632383107,-0.5190964992682581,34.75037717690067,35.269473676168914,0.5190964992682439,0,12852.170163453307,34,0,12
72,baseline,64.73052632383107,64.40608698204926,-0.32443934178181166,35.269473676168914,35.59391301795074,0.3244393417818259,0,12942.589175622626,34,0,12
73,baseline,64.40608698204926,64.46174879950999,0.055661817460730845,35.59391301795074,35.53825120048999,-0.05566181746075216,0,13009.296085214282,34,0,9
74,baseline,64.46174879950999,64.42562442425954,-0.03612437525045209,35.53825120048999,35.57437557574047,0.03612437525048051,0,13107.733621409816,34,0,8
75,baseline,64.42562442425954,64.75652698209635,0.3309025578368079,35.57437557574047,35.243473017903625,-0.3309025578368434,0,13189.954867712015,34,0,8
76,baseline,64.75652698209635,64.6522612528531,-0.10426572924325228,35.243473017903625,35.3477387471469,0.1042657292432736,0,13288.709800044255,34,0,10
77,baseline,64.6522612528531,64.84819719109726,0.1959359382441619,35.3477387471469,35.15180280890274,-0.1959359382441619,0,13359.137474115016,34,0,10
78,baseline,64.84819719109726,64.84088831209257,-0.007308879004682467,35.15180280890274,35.15911168790741,0.0073088790046753616,0,13441.971135589705,34,0,9
79,baseline,64.84088831209257,64.607666550194,-0.23322176189857657,35.15911168790741,35.39233344980601,0.2332217618985979,0,13523.334351184678,34,0,9
80,baseline,64.607666550194,64.81509840150441,0.20743185131041741,35.39233344980601,35.1849015984956,-0.2074318513104103,0,13597.375519765508,34,0,7
81,baseline,64.81509840150441,64.77173598861309,-0.043362412891326585,35.1849015984956,35.22826401138692,0.04336241289131948,0,13674.848925674603,34,0,9
82,baseline,64.77173598861309,65.01439814926454,0.24266216065144874,35.22826401138692,34.985601850735456,-0.24266216065146295,0,13752.473488140324,34,0,6
83,baseline,65.01439814926454,64.74427927480033,-0.27011887446420246,34.985601850735456,35.25572072519966,0.27011887446420246,0,13836.849871003551,34,0,10
84,baseline,64.74427927480033,64.22743264321154,-0.5168466315887912,35.25572072519966,35.77256735678845,0.5168466315887912,0,13919.742912328678,34,0,12
85,baseline,64.22743264321154,64.90095106065277,0.6735184174412296,35.77256735678845,35.099048939347206,-0.6735184174412439,0,13999.373981864324,34,0,9
86,baseline,64.90095106065277,64.33492395744635,-0.566027103206423,35.099048939347206,35.66507604255365,0.5660271032064443,0,14097.833678770918,34,0,9
87,baseline,64.33492395744635,64.40205938196766,0.06713542452131094,35.66507604255365,35.597940618032325,-0.06713542452132515,0,14175.193017044581,34,0,8
88,baseline,64.40205938196766,64.35396374856396,-0.048095633403704596,35.597940618032325,35.64603625143604,0.0480956334037117,0,14259.73862415959,34,0,8
89,baseline,64.35396374856396,64.26322480614195,-0.09073894242200709,35.64603625143604,35.73677519385803,0.09073894242199287,0,14349.023091400715,34,0,9
90,baseline,64.26322480614195,64.80712074280358,0.5438959366616274,35.73677519385803,35.19287925719642,-0.5438959366616132,0,14418.559860571646,34,0,6
91,baseline,64.80712074280358,64.42238840842336,-0.38473233438021737,35.19287925719642,35.57761159157662,0.38473233438020316,0,14504.328906049635,34,0,10
92,baseline,64.42238840842336,64.73684601819299,0.314457609769633,35.57761159157662,35.263153981807015,-0.3144576097696046,0,14581.52691758604,34,0,8
93,baseline,64.73684601819299,64.65048732070063,-0.0863586974923578,35.263153981807015,35.34951267929936,0.0863586974923436,0,14670.146258036348,34,0,9
94,baseline,64.65048732070063,64.78690544714804,0.1364181264474098,35.34951267929936,35.213094552851956,-0.1364181264474027,0,14735.549482039702,34,0,7
95,baseline,64.78690544714804,64.666878100871,-0.12002734627704115,35.213094552851956,35.33312189912899,0.12002734627703404,0,14821.45546105802,34,0,8
96,baseline,64.666878100871,64.2580714147991,-0.4088066860718982,35.33312189912899,35.741928585200874,0.408806686071884,0,14919.34503098962,34,0,11
97,baseline,64.2580714147991,64.3412038656939,0.08313245089479437,35.741928585200874,35.65879613430609,-0.08313245089478727,0,15013.584854885989,34,0,8
98,baseline,64.3412038656939,64.4479770517904,0.10677318609650399,35.65879613430609,35.5520229482096,-0.10677318609648978,0,15094.797414716519,34,0,9
99,baseline,64.4479770517904,64.3375675937075,-0.11040945808289848,35.5520229482096,35.662432406292496,0.11040945808289848,0,15167.769094006699,34,0,9
100,baseline,64.3375675937075,64.44001121652836,0.10244362282085717,35.662432406292496,35.55998878347164,-0.10244362282085717,0,15238.972927525907,34,0,6
101,baseline,64.44001121652836,64.68848217102573,0.248470954497364,35.55998878347164,35.31151782897427,-0.2484709544973711,0,15322.504104629668,34,0,8
102,baseline,64.68848217102573,64.60112405599436,-0.08735811503136404,35.31151782897427,35.398875944005646,0.08735811503137825,0,15391.892545548568,34,0,6
103,baseline,64.60112405599436,64.16637507913684,-0.4347489768575201,35.398875944005646,35.83362492086316,0.434748976857513,0,15487.515768698844,34,0,11
104,baseline,64.16637507913684,64.02851948121607,-0.13785559792077606,35.83362492086316,35.97148051878393,0.13785559792076896,0,15560.815252506336,34,0,9
105,baseline,64.02851948121607,63.761248992944196,-0.26727048827186906,35.97148051878393,36.238751007055804,0.26727048827187616,0,15648.888316149245,34,0,9
106,baseline,63.761248992944196,63.64979148993859,-0.11145750300560309,36.238751007055804,36.35020851006139,0.11145750300558888,0,15728.24459000059,34,0,9
107,baseline,63.64979148993859,64.48744641014332,0.8376549202047272,36.35020851006139,35.512553589856665,-0.8376549202047272,0,15805.404417962263,34,0,2
108,baseline,64.48744641014332,64.2306317996074,-0.25681461053592614,35.512553589856665,35.76936820039259,0.25681461053592614,0,15898.550040091299,34,0,8
109,baseline,64.2306317996074,63.83177482850647,-0.3988569711009262,35.76936820039259,36.168225171493525,0.3988569711009333,0,15976.66914451134,34,0,10
110,baseline,63.83177482850647,64.24400164699468,0.4122268184882074,36.168225171493525,35.75599835300532,-0.4122268184882074,0,16056.212456294976,34,0,7
111,baseline,64.24400164699468,64.78489269974419,0.5408910527495152,35.75599835300532,35.21510730025581,-0.5408910527495081,0,16117.65378696568,34,0,3
112,baseline,64.78489269974419,65.41155303855842,0.6266603388142329,35.21510730025581,34.58844696144157,-0.62666033881424,0,16192.386926034684,34,0,4
113,baseline,65.41155303855842,65.3890835239088,-0.022469514649628763,34.58844696144157,34.61091647609119,0.022469514649621658,0,16271.590932823827,34,0,8
114,baseline,65.3890835239088,64.90607418655625,-0.4830093373525415,34.61091647609119,35.09392581344373,0.4830093373525415,0,16355.514158913835,34,0,10
115,baseline,64.90607418655625,64.7387597779333,-0.167314408622957,35.09392581344373,35.26124022206669,0.167314408622957,0,16445.49463068238,34,0,11
116,baseline,64.7387597779333,64.3366982384729,-0.4020615394603908,35.26124022206669,35.66330176152708,0.4020615394603908,0,16544.321816962438,34,0,11
117,baseline,64.3366982384729,64.91558922901598,0.5788909905430728,35.66330176152708,35.08441077098401,-0.5788909905430728,0,16609.467689992453,34,0,4
118,baseline,64.91558922901598,64.82885914281827,-0.08673008619770428,35.08441077098401,35.17114085718171,0.08673008619770428,0,16690.20638296659,34,0,7
119,baseline,64.82885914281827,64.3550651404549,-0.4737940023633769,35.17114085718171,35.6449348595451,0.4737940023633911,0,16790.413244824944,34,0,10
120,baseline,64.3550651404549,64.60142111273476,0.24635597227985784,35.6449348595451,35.398578887265245,-0.24635597227985784,0,16862.671595417578,34,0,8
121,baseline,64.60142111273476,64.7515889115091,0.15016779877434772,35.398578887265245,35.2484110884909,-0.15016779877434772,0,16936.825385783814,34,0,9
122,baseline,64.7515889115091,64.61734320464699,-0.13424570686211723,35.2484110884909,35.382656795353014,0.13424570686211723,0,17011.2893376019,34,0,10
123,baseline,64.61734320464699,64.8454210190011,0.22807781435410845,35.382656795353014,35.1545789809989,-0.22807781435411556,0,17080.702563491017,34,0,7
124,baseline,64.8454210190011,64.89130514686146,0.045884127860361446,35.1545789809989,35.108694853138545,-0.04588412786035434,0,17164.29947840013,34,0,8
125,baseline,64.89130514686146,64.69513054805242,-0.1961745988090371,35.108694853138545,35.30486945194758,0.1961745988090371,0,17254.128657491474,34,0,11
126,baseline,64.69513054805242,64.34480695029632,-0.3503235977561019,35.30486945194758,35.65519304970367,0.3503235977560877,0,17340.397185534224,34,0,11
127,baseline,64.34480695029632,63.96922630501037,-0.37558064528594315,35.65519304970367,36.03077369498961,0.37558064528594315,0,17437.84302708372,34,0,12
128,baseline,63.96922630501037,64.10384508758618,0.1346187825758065,36.03077369498961,35.89615491241381,-0.1346187825757994,0,17521.108400584464,34,0,7
129,baseline,64.10384508758618,64.01574140731698,-0.08810368026919946,35.89615491241381,35.984258592683005,0.08810368026919235,0,17627.781031552393,34,0,8
130,baseline,64.01574140731698,63.95524999654971,-0.060491410767269826,35.984258592683005,36.04475000345026,0.060491410767255616,0,17709.758887606884,34,0,9
131,baseline,63.95524999654971,64.74872717997333,0.7934771834236187,36.04475000345026,35.251272820026685,-0.7934771834235761,0,17800.89916718341,34,0,7
132,baseline,64.74872717997333,64.41402968886814,-0.33469749110518876,35.251272820026685,35.58597031113187,0.33469749110518165,0,17901.477332869654,34,0,11
133,baseline,64.41402968886814,64.25702867408319,-0.15700101478495299,35.58597031113187,35.74297132591681,0.15700101478494588,0,17984.076140429606,34,0,8
134,baseline,64.25702867408319,64.99841097791312,0.741382303829937,35.74297132591681,35.00158902208688,-0.7413823038299299,0,18063.906314812437,34,0,6
135,baseline,64.99841097791312,65.29334442198159,0.29493344406846234,35.00158902208688,34.70665557801842,-0.29493344406846234,0,18150.842129259738,34,0,9
136,baseline,65.29334442198159,64.90767547701941,-0.38566894496217685,34.70665557801842,35.0923245229806,0.38566894496217685,0,18234.11538463219,34,0,10
137,baseline,64.90767547701941,65.10209806509738,0.19442258807796975,35.0923245229806,34.89790193490263,-0.19442258807796975,0,18322.81872645299,34,0,7
138,baseline,65.10209806509738,65.09256533208257,-0.009532733014808059,34.89790193490263,34.90743466791742,0.009532733014793848,0,18394.86000242652,34,0,8
139,baseline,65.09256533208257,65.16517850305685,0.07261317097427877,34.90743466791742,34.83482149694314,-0.07261317097427877,0,18475.07699658095,34,0,9
140,baseline,65.16517850305685,65.00997161591602,-0.1552068871408352,34.83482149694314,34.990028384083985,0.1552068871408423,0,18560.46195837211,34,0,10
141,baseline,65.00997161591602,65.18035352711495,0.17038191119893042,34.990028384083985,34.81964647288504,-0.17038191119894464,0,18631.206249910498,34,0,7
142,baseline,65.18035352711495,65.07962962524613,-0.10072390186881819,34.81964647288504,34.92037037475386,0.10072390186881819,0,18713.5710846911,34,0,8
143,baseline,65.07962962524613,65.12612442690968,0.04649480166355602,34.92037037475386,34.87387557309031,-0.04649480166354891,0,18789.748831765544,34,0,8
144,baseline,65.12612442690968,64.73079014076514,-0.39533428614454635,34.87387557309031,35.269209859234856,0.39533428614454635,0,18893.32417052623,34,0,8
145,baseline,64.73079014076514,65.25283948131337,0.5220493405482358,35.269209859234856,34.74716051868663,-0.5220493405482287,0,18965.244482934086,34,0,4
146,baseline,65.25283948131337,64.85152852302213,-0.40131095829124774,34.74716051868663,35.148471476977875,0.40131095829124774,0,19066.76297787725,34,0,9
147,baseline,64.85152852302213,64.71523874282576,-0.13628978019636406,35.148471476977875,35.284761257174225,0.13628978019634985,0,19162.055753615354,34,0,11
148,baseline,64.71523874282576,65.02965978878319,0.31442104595743103,35.284761257174225,34.9703402112168,-0.31442104595742393,0,19245.33791024282,34,0,8
149,baseline,65.02965978878319,65.51783514184015,0.4881753530569597,34.9703402112168,34.482164858159855,-0.4881753530569455,0,19301.06835407778,34,0,6
150,baseline,65.51783514184015,65.20172007424024,-0.3161150675999096,34.482164858159855,34.79827992575976,0.3161150675999025,0,19383.59669433765,34,0,9
151,baseline,65.20172007424024,64.86736872548805,-0.3343513487521932,34.79827992575976,35.132631274511944,0.3343513487521861,0,19462.788125012634,34,0,11
152,baseline,64.86736872548805,64.58176752217719,-0.28560120331086125,35.132631274511944,35.41823247782282,0.28560120331087546,0,19547.358081564522,34,0,10
153,baseline,64.58176752217719,64.68150054056588,0.0997330183886902,35.41823247782282,35.31849945943409,-0.09973301838872572,0,19637.071761065483,34,0,10
154,baseline,64.68150054056588,64.91834266196534,0.23684212139946226,35.31849945943409,35.08165733803467,-0.23684212139942673,0,19695.072365781907,34,0,7
155,baseline,64.91834266196534,65.35206444296035,0.4337217809950147,35.08165733803467,34.647935557039624,-0.4337217809950431,0,19775.55619869004,34,0,5
156,baseline,65.35206444296035,65.33955496589346,-0.012509477066899422,34.647935557039624,34.66044503410653,0.012509477066906527,0,19861.55188777875,34,0,9
157,baseline,65.33955496589346,65.58998666894342,0.2504317030499692,34.66044503410653,34.41001333105659,-0.2504317030499408,0,19924.35128040054,34,0,5
158,baseline,65.58998666894342,65.68537504055466,0.09538837161123581,34.41001333105659,34.31462495944533,-0.09538837161125713,0,19989.45111147527,34,0,6
159,baseline,65.68537504055466,65.10766927319243,-0.5777057673622323,34.31462495944533,34.89233072680758,0.5777057673622465,0,20071.106974649338,34,0,9
160,baseline,65.10766927319243,64.4006219464899,-0.7070473267025221,34.89233072680758,35.59937805351007,0.7070473267024937,0,20185.80558303375,34,0,13
161,baseline,64.4006219464899,64.88233386947331,0.4817119229834077,35.59937805351007,35.11766613052668,-0.4817119229833935,0,20255.53931712264,34,0,6
162,baseline,64.88233386947331,65.02976764516228,0.14743377568896676,35.11766613052668,34.97023235483769,-0.14743377568898808,0,20339.75404382736,34,0,6
163,baseline,65.02976764516228,64.83430353707712,-0.19546410808516157,34.97023235483769,35.16569646292285,0.19546410808516157,0,20421.37017819969,34,0,10
164,baseline,64.83430353707712,64.79632895160789,-0.03797458546922883,35.16569646292285,35.20367104839209,0.03797458546923593,0,20530.569982120764,34,0,9
165,baseline,64.79632895160789,64.64862872584149,-0.14770022576639974,35.20367104839209,35.3513712741585,0.14770022576641395,0,20628.254250064434,34,0,7
166,baseline,64.64862872584149,65.19385687274284,0.5452281469013514,35.3513712741585,34.806143127257165,-0.5452281469013371,0,20714.00259102546,34,0,6
167,baseline,65.19385687274284,65.06146590878085,-0.13239096396199557,34.806143127257165,34.93853409121916,0.13239096396199557,0,20808.75721390428,34,0,10
168,baseline,65.06146590878085,65.11111825118553,0.04965234240468419,34.93853409121916,34.88888174881446,-0.0496523424046984,0,20872.77439012674,34,0,5
169,baseline,65.11111825118553,64.89291005061824,-0.21820820056728962,34.88888174881446,35.107089949381766,0.21820820056730383,0,20959.335951899015,34,0,11
170,baseline,64.89291005061824,64.52897795749519,-0.3639320931230543,35.107089949381766,35.47102204250482,0.3639320931230543,0,21046.198930624098,34,0,9
171,baseline,64.52897795749519,64.35262796315384,-0.17634999434135068,35.47102204250482,35.647372036846164,0.17634999434134357,0,21134.129220630082,34,0,10
172,baseline,64.35262796315384,63.991038898274965,-0.36158906487887066,35.647372036846164,36.00896110172503,0.36158906487886355,0,21218.231598819704,34,0,8
173,baseline,63.991038898274965,63.72169212962522,-0.26934676864974705,36.00896110172503,36.27830787037477,0.26934676864973994,0,21307.25598623002,34,0,12
174,baseline,63.72169212962522,63.73023417649063,0.008542046865414932,36.27830787037477,36.26976582350935,-0.008542046865414932,0,21374.78698989585,34,0,8
175,baseline,63.73023417649063,63.838744781578434,0.10851060508780108,36.26976582350935,36.16125521842155,-0.10851060508780108,0,21456.915646483736,34,0,12
176,baseline,63.838744781578434,63.45540832040511,-0.38333646117332165,36.16125521842155,36.544591679594866,0.38333646117331455,0,21550.543344566056,34,0,12
177,baseline,63.45540832040511,63.32369442374114,-0.1317138966639746,36.544591679594866,36.67630557625885,0.1317138966639817,0,21647.20700329501,34,0,9
178,baseline,63.32369442374114,63.724803158422475,0.4011087346813369,36.67630557625885,36.27519684157753,-0.4011087346813156,0,21719.294579771617,34,0,10
179,baseline,63.724803158422475,63.445367878837395,-0.27943527958507985,36.27519684157753,36.554632121162605,0.27943527958507275,0,21812.398272326758,34,0,10
180,baseline,63.445367878837395,63.97709499057363,0.5317271117362381,36.554632121162605,36.02290500942636,-0.5317271117362452,0,21878.67975297568,34,0,5
