id,name,class,home_currency,fiat,debt,truth_score,truth_debt,tags
developmentbank_4f2867a37a,Vector Bank Zenitunion-1,DevelopmentBank,ZEN5,321472181.18052137,0,38.92806051403233,0.8639842564594067,commercial_bank;financial
investmentbank_bbdb582fc6,Union Bank Zenitunion-2,InvestmentBank,ZEN5,259702668.9836179,0,38.83193791575296,0.4426449367946924,commercial_bank;financial
mutualdefensepact_90c986efb4,Shield Compact 1,MutualDefensePact,WK,0,0,63.70170255451414,-0.0,defense_org
maritimesecurityleague_8a275998d3,Harbor Compact 2,MaritimeSecurityLeague,WK,0,0,82.74297233983087,-0.0,defense_org
cyberdefensecompact_751fe62314,Cipher Compact 3,CyberDefenseCompact,WK,0,0,109.79023055761033,-0.0,defense_org
household_521e525c6f,Household Bloc Kairounion-1,Household,KAI0,6362742.60075666,0,32.89437540448868,-0.0,economic
household_2a2b009059,Household Bloc Kairounion-2,Household,KAI0,9365813.909137288,0,24.197577006973464,-0.0,economic
platformcompany_259e340f7f,Insurance Works Kairounion-1,PlatformCompany,KAI0,50810.107866125974,29702172.455983397,-96.93030651767889,406.7398203603068,company;economic
mediacompany_162e9d779b,Insurance Guild Kairounion-2,MediaCompany,KAI0,787984.8908017252,0,250.9906753153645,-0.0,company;economic
mediacompany_9865f29a7c,Law Guild Kairounion-3,MediaCompany,KAI0,109836.69882439112,38485513.88234017,-141.82330307586787,438.48324017090937,company;economic
industrialcompany_f63a5f14d8,Construction Foundry Kairounion-4,IndustrialCompany,KAI0,6053540.845902434,175127.0956971066,272.79861176378375,129.4715798350729,company;economic
civiliancompany_4b072d04df,Health Systems Kairounion-5,CivilianCompany,KAI0,30736.223399203533,105701197.7989678,-398.13142068219065,639.1294336390117,company;economic
strategiccompany_937a5e49c7,Space Works Kairounion-6,StrategicCompany,KAI0,20043539.990008175,26940.106744697394,479.9360799882322,28.31700514699563,company;economic
industrialcompany_d2aaf89c4a,Semiconductors Guild Kairounion-7,IndustrialCompany,KAI0,64236.68152943043,25869907.169656605,-185.4989033796725,554.244143563167,company;economic
platformcompany_9d363e292b,Health Trust Kairounion-8,PlatformCompany,KAI0,53279.51333679772,110855774.06773186,-340.15622920135894,556.9559343455635,company;economic
household_431cd36f5f,Household Bloc Borealreich-1,Household,BOR1,17608500.538432147,0,28.97593702344127,-0.0,economic
household_0b07418a82,Household Bloc Borealreich-2,Household,BOR1,27714502.676683728,0,32.45809399714249,-0.0,economic
strategiccompany_541b74eb79,Cybersecurity Trust Borealreich-1,StrategicCompany,BOR1,0.0,65429093.12619939,122.38379213485196,261.580471758854,company;economic
researchcompany_d5bd2f398b,Biotech Foundry Borealreich-2,ResearchCompany,BOR1,23079.075405137257,46257792.6882169,93.32753815966552,293.9881635976891,company;economic
strategiccompany_4b59ccd91d,Space Foundry Borealreich-3,StrategicCompany,BOR1,13796044.248085892,0,458.3477905899909,-0.0,company;economic
civiliancompany_ae5004bd33,Insurance Foundry Borealreich-4,CivilianCompany,BOR1,0.0,35120933.371372595,-6.468187056744932,211.14983485529825,company;economic
industrialcompany_244f137a94,Housing Works Borealreich-5,IndustrialCompany,BOR1,40480636.41384152,37488.649112624895,322.53139560102466,1.3345100833889512,company;economic
industrialcompany_b8b87b71a7,Logistics Works Borealreich-6,IndustrialCompany,BOR1,169688.48219834658,145746182.38198346,-327.7031253940763,617.3010457752534,company;economic
civiliancompany_de597b71ae,Housing Works Borealreich-7,CivilianCompany,BOR1,85111.6508541455,84825773.10647668,-171.31814509681212,425.7278531123394,company;economic
mediacompany_9446ab1446,Tourism Guild Borealreich-8,MediaCompany,BOR1,74421.96593817405,42018688.48169002,18.784897200524775,212.85835913444186,company;economic
household_219ad450a4,Household Bloc Umbramark-1,Household,UMB2,10282044.681499526,0,32.03996220712083,-0.0,economic
household_742f6ae9e7,Household Bloc Umbramark-2,Household,UMB2,17958745.810027268,0,27.40571534574147,-0.0,economic
industrialcompany_3b360dbafe,Insurance Labs Umbramark-1,IndustrialCompany,UMB2,15471.771054279649,37823787.65976817,88.5308920712434,253.50373300671558,company;economic
industrialcompany_b192a167b9,Construction Guild Umbramark-2,IndustrialCompany,UMB2,56125973.66734123,245860.65931606787,396.6032333247123,42.19289393848544,company;economic
industrialcompany_cb7ae55b38,Energy Foundry Umbramark-3,IndustrialCompany,UMB2,0.0,25120257.33160804,246.31898359354648,150.09838460487202,company;economic
civiliancompany_78550143c2,Luxury Systems Umbramark-4,CivilianCompany,UMB2,88161.48716524208,159164200.85099053,-301.1348206936232,705.612372908092,company;economic
researchcompany_d421cf680f,Research Guild Umbramark-5,ResearchCompany,UMB2,10822337.803043047,0,259.8911645943005,-0.0,company;economic
strategiccompany_8cfa40c900,Cybersecurity Trust Umbramark-6,StrategicCompany,UMB2,76686.4147466601,51002085.13353278,-174.64161904152417,607.8195104128756,company;economic
strategiccompany_76067bf7a4,Agriculture Systems Umbramark-7,StrategicCompany,UMB2,129973.8141085875,52476390.60543382,95.19146249925579,251.00355137191147,company;economic
mediacompany_1f21eed75b,Food Guild Umbramark-8,MediaCompany,UMB2,61995948.72081465,0,305.5148332251247,-0.0,company;economic
household_2d8b8dfa7c,Household Bloc Junokron-1,Household,JUN3,12821696.291498741,0,31.006676458591816,-0.0,economic
household_68fa536aa3,Household Bloc Junokron-2,Household,JUN3,10635451.650123345,0,32.966527344184506,-0.0,economic
mediacompany_6fa0052f76,Media Guild Junokron-1,MediaCompany,JUN3,174154.4351821819,135974241.33001843,-452.92341400071723,673.449205082511,company;economic
industrialcompany_5ab5c94457,Construction Trust Junokron-2,IndustrialCompany,JUN3,2972013.422602681,0,499.6983830715809,-0.0,company;economic
strategiccompany_580778f21d,Agriculture Labs Junokron-3,StrategicCompany,JUN3,0.0,3854917.8585259295,250.70758931179626,194.67138457937176,company;economic
strategiccompany_712676ca10,Defense Arc Junokron-4,StrategicCompany,JUN3,49874.01543144839,97304803.56685315,-80.02109171064151,527.6714113413111,company;economic
industrialcompany_ba86053e4a,Software Trust Junokron-5,IndustrialCompany,JUN3,189738.19496791082,152909590.07350788,-257.9005922242328,696.0741722308867,company;economic
researchcompany_24b31ebd90,Biotech Works Junokron-6,ResearchCompany,JUN3,14920143.14471273,0,432.4787542441702,-0.0,company;economic
strategiccompany_68d9348a5f,Finance Systems Junokron-7,StrategicCompany,JUN3,59609.455450049514,17498342.070771262,0.3505929027640411,168.57469687082164,company;economic
industrialcompany_49e8f3d215,Construction Arc Junokron-8,IndustrialCompany,JUN3,29071.615300047444,76855226.12901083,-266.44113213363227,566.9659623221776,company;economic
household_d6e2ccde95,Household Bloc Tethysstaat-1,Household,TET4,12178439.070303546,0,29.697874280099573,-0.0,economic
household_4175b9838a,Household Bloc Tethysstaat-2,Household,TET4,11912628.959166465,0,38.49005244414658,-0.0,economic
industrialcompany_35d2c57fa1,Construction Systems Tethysstaat-1,IndustrialCompany,TET4,161725.44433812122,68696741.23283476,-367.49741574728154,771.5294387417991,company;economic
industrialcompany_fa518e57b8,Finance Guild Tethysstaat-2,IndustrialCompany,TET4,220356.32433743964,118674272.4720573,-391.49502904125603,617.0992294391683,company;economic
industrialcompany_54a09f67b0,Water Arc Tethysstaat-3,IndustrialCompany,TET4,67511.13881118166,74577994.1620465,-389.91513940920555,848.5108819056625,company;economic
mediacompany_cf13ba0e2c,Culture Arc Tethysstaat-4,MediaCompany,TET4,24880.976120233245,23167652.680587616,-235.17439141589705,433.29791336236406,company;economic
strategiccompany_c12d09865b,Space Foundry Tethysstaat-5,StrategicCompany,TET4,117039.86324275348,7256154.922388377,242.0504124428941,172.7557824289912,company;economic
strategiccompany_88a26dc64c,Defense Systems Tethysstaat-6,StrategicCompany,TET4,94890.0179415318,44140914.25696331,-240.63525580888845,602.4499432914695,company;economic
mediacompany_706faf7ff4,Culture Works Tethysstaat-7,MediaCompany,TET4,282090.0544155801,113385067.49559079,-435.14194137820516,677.8998144587158,company;economic
researchcompany_2b7076fa38,Biotech Foundry Tethysstaat-8,ResearchCompany,TET4,200979.08593320375,128871159.99782304,-141.7069997896006,477.6867679531116,company;economic
household_350ca561d6,Household Bloc Zenitunion-1,Household,ZEN5,24900510.799134795,0,32.0341069258424,-0.0,economic
household_a9a6927c2d,Household Bloc Zenitunion-2,Household,ZEN5,19556941.690236308,0,26.072262685614405,-0.0,economic
researchcompany_a4109018b5,Education Works Zenitunion-1,ResearchCompany,ZEN5,24583.356732620516,4828143.246502202,119.52408383267392,224.075906674503,company;economic
industrialcompany_37fca1886c,Logistics Systems Zenitunion-2,IndustrialCompany,ZEN5,112429.22806904947,102478382.48582101,-136.56351119103016,382.9344459141807,company;economic
industrialcompany_7e30d7f531,Water Labs Zenitunion-3,IndustrialCompany,ZEN5,10026203.461070448,0,539.1089378698065,-0.0,company;economic
mediacompany_b9ad1f9a3e,Health Trust Zenitunion-4,MediaCompany,ZEN5,22776.44176394023,40661343.32131678,6.327405408741436,280.3552790562641,company;economic
researchcompany_9dfddf58f4,Food Labs Zenitunion-5,ResearchCompany,ZEN5,111359.69396691608,122318495.83623046,-327.6740276881256,711.6599016530863,company;economic
researchcompany_88e2bf98d5,Biotech Foundry Zenitunion-6,ResearchCompany,ZEN5,90264.43208679403,156397895.63480264,-279.3989904455554,681.3207700941372,company;economic
strategiccompany_5041105e16,Defense Works Zenitunion-7,StrategicCompany,ZEN5,6453642.545085587,0,386.12973453211873,-0.0,company;economic
mediacompany_b5e466b072,Luxury Systems Zenitunion-8,MediaCompany,ZEN5,20607100.36770527,0,204.74931845456942,-0.0,company;economic
