id,name,class,home_currency,fiat,debt,truth_score,truth_debt,tags
investmentbank_fb2ab32333,Civic Bank Tethysstaat-1,InvestmentBank,TET4,248136498.1281955,0,41.96105950234023,1.595625445236743,commercial_bank;financial
commercialbank_8bd917b346,Union Bank Tethysstaat-2,CommercialBank,TET4,143713851.89045534,0,40.807632839453724,2.2767401131422016,commercial_bank;financial
developmentbank_543c121850,Union Bank Tethysstaat-3,DevelopmentBank,TET4,222722362.42862472,0,44.83068483092089,1.6777180117515698,commercial_bank;financial
centralbank_a1ff3c65dd,Central Bank of Zenitunion,CentralBank,ZEN5,1029856847.9086142,0,62.53158719630841,2.565295520377054,central_bank;financial
commercialbank_f64d5a63d9,Nova Bank Zenitunion-1,CommercialBank,ZEN5,629573174.0991938,0,46.397647222114834,2.703911398080823,commercial_bank;financial
developmentbank_ba325c80ca,Union Bank Zenitunion-2,DevelopmentBank,ZEN5,301381828.8151934,0,48.90379027722619,2.089034143496039,commercial_bank;financial
commercialbank_a01d7bb5d1,Union Bank Zenitunion-3,CommercialBank,ZEN5,410705530.9214051,0,33.68161502822605,3.102490313590724,commercial_bank;financial
centralbank_efe7f9e521,Central Bank of Civitasreich,CentralBank,CIV6,4648151518.267991,0,61.77303406972509,2.0718178840365375,central_bank;financial
investmentbank_c1d6d7b081,Nova Bank Civitasreich-1,InvestmentBank,CIV6,893365908.5186142,0,39.52964671773927,2.610427310586897,commercial_bank;financial
investmentbank_4d585add78,Meridian Bank Civitasreich-2,InvestmentBank,CIV6,1142956053.2609825,0,37.022262908019314,2.491828765831032,commercial_bank;financial
commercialbank_683ac6ee8f,Atlas Bank Civitasreich-3,CommercialBank,CIV6,135019439.27071702,0,39.060290565920276,4.027859149466373,commercial_bank;financial
centralbank_fec19300bb,Central Bank of Rheamark,CentralBank,RHE7,1105121557.7174115,0,55.31416172943152,1.4750451173364783,central_bank;financial
investmentbank_8509ff7ed9,Nova Bank Rheamark-1,InvestmentBank,RHE7,384126390.8320486,0,41.28763954525015,2.694969850080747,commercial_bank;financial
commercialbank_343941d72f,Trust Bank Rheamark-2,CommercialBank,RHE7,420029007.4010615,0,37.52655896557633,1.8933515786115633,commercial_bank;financial
developmentbank_4195e2daa1,Vector Bank Rheamark-3,DevelopmentBank,RHE7,717944319.5570974,0,43.55581643509328,3.628996505868237,commercial_bank;financial
centralbank_c8021719b6,Central Bank of Ioniabund,CentralBank,ION8,617946224.3738936,0,51.63551682481437,1.7600087947976462,central_bank;financial
commercialbank_3ad4fba562,Trust Bank Ioniabund-1,CommercialBank,ION8,338168382.3978731,0,40.64552515786369,2.595044143298676,commercial_bank;financial
commercialbank_306bf409e9,Meridian Bank Ioniabund-2,CommercialBank,ION8,258056502.6684505,0,39.44400460251684,3.0926120195000797,commercial_bank;financial
investmentbank_d901b39fec,Vector Bank Ioniabund-3,InvestmentBank,ION8,46336916.56437534,0,52.224256958960666,2.3899674417077303,commercial_bank;financial
centralbank_e84a93bbed,Central Bank of Ferromark,CentralBank,FER9,286578720.15437144,0,68.4678369525089,0.869544305665455,central_bank;financial
investmentbank_3a35632931,Atlas Bank Ferromark-1,InvestmentBank,FER9,65292355.86216047,0,47.51971956177769,2.0436686193886318,commercial_bank;financial
commercialbank_a441d0d15f,Union Bank Ferromark-2,CommercialBank,FER9,93512166.28611301,0,38.76666884324343,2.664383764521967,commercial_bank;financial
commercialbank_1e72a2677f,Civic Bank Ferromark-3,CommercialBank,FER9,30706770.21835984,0,42.59603375029275,1.6643309917070264,commercial_bank;financial
centralbank_8fdf618037,Central Bank of Praxareich,CentralBank,PRA0,2397117226.1274385,0,68.87626215774387,2.505056512907376,central_bank;financial
investmentbank_8ee2631148,Atlas Bank Praxareich-1,InvestmentBank,PRA0,904222369.2045008,0,43.24165325975817,3.275274564237772,commercial_bank;financial
developmentbank_6b42eae17f,Civic Bank Praxareich-2,DevelopmentBank,PRA0,603665178.4572678,0,34.61922195877693,2.3012682740741544,commercial_bank;financial
commercialbank_3e6e73c91c,Meridian Bank Praxareich-3,CommercialBank,PRA0,1802864106.7554367,0,34.78151196246506,3.3663886371835514,commercial_bank;financial
centralbank_e5967d21eb,Central Bank of Mirastaat,CentralBank,MIR1,692025176.6984732,0,59.67984259794822,2.3900259731866647,central_bank;financial
developmentbank_822c7129cf,Nova Bank Mirastaat-1,DevelopmentBank,MIR1,176337857.60786062,0,42.0215028796322,1.4245017021000703,commercial_bank;financial
investmentbank_bc52b441a3,Nova Bank Mirastaat-2,InvestmentBank,MIR1,319187288.9028476,0,53.21801558040811,3.1661321558378286,commercial_bank;financial
investmentbank_7f6dc3f6f2,Atlas Bank Mirastaat-3,InvestmentBank,MIR1,197689572.72203967,0,39.39792381293514,2.3439529519087614,commercial_bank;financial
centralbank_6ec16bee2a,Central Bank of Wegakron,CentralBank,WEG2,1378400976.601218,0,68.16795011070097,1.2499837838637713,central_bank;financial
investmentbank_8f18ed348e,Trust Bank Wegakron-1,InvestmentBank,WEG2,79611222.59838976,0,42.16903391390495,2.481886211342649,commercial_bank;financial
developmentbank_17e6b9bfe0,Union Bank Wegakron-2,DevelopmentBank,WEG2,171599800.54749042,0,38.03187656294629,2.702087101541725,commercial_bank;financial
commercialbank_a58ee3d85b,Union Bank Wegakron-3,CommercialBank,WEG2,683836180.3018198,0,41.01967674880426,1.5814149655300767,commercial_bank;financial
centralbank_00619a3e21,Central Bank of Miraland,CentralBank,MIR3,641263548.7429081,0,57.90236975970108,1.6384126290436762,central_bank;financial
commercialbank_bc399e55eb,Atlas Bank Miraland-1,CommercialBank,MIR3,85764944.32199834,0,35.58875008981934,2.3925728527226515,commercial_bank;financial
investmentbank_612dff51eb,Meridian Bank Miraland-2,InvestmentBank,MIR3,148963725.9102914,0,42.60119036143513,1.5246648129436515,commercial_bank;financial
developmentbank_cfa5887d0e,Vector Bank Miraland-3,DevelopmentBank,MIR3,79059384.55860882,0,48.40051290890697,3.2274635825071907,commercial_bank;financial
centralbank_71bd0d2a0d,Central Bank of Elioskron,CentralBank,ELI4,509683111.5502264,0,73.48196243264609,1.7812367182084874,central_bank;financial
investmentbank_ff87a082c0,Nova Bank Elioskron-1,InvestmentBank,ELI4,327554926.469214,0,40.5750527841751,2.045960865576503,commercial_bank;financial
commercialbank_0535e36adc,Trust Bank Elioskron-2,CommercialBank,ELI4,42018963.328814685,0,53.951422359869355,3.0146383611116625,commercial_bank;financial
commercialbank_6903cd02e1,Civic Bank Elioskron-3,CommercialBank,ELI4,34748880.20213546,0,34.06601979782017,3.985839003125946,commercial_bank;financial
centralbank_ef86ca0d65,Central Bank of Dorianbund,CentralBank,DOR5,3222368375.789077,0,78.92929075017942,3.1549892620063553,central_bank;financial
commercialbank_e1b2fc8dba,Trust Bank Dorianbund-1,CommercialBank,DOR5,746556412.3429939,0,32.53744938449366,0.9747425921516746,commercial_bank;financial
commercialbank_95a6016286,Union Bank Dorianbund-2,CommercialBank,DOR5,1153387028.6454015,0,41.13123843977266,2.3774202416061616,commercial_bank;financial
commercialbank_4dec1ac7c6,Nova Bank Dorianbund-3,CommercialBank,DOR5,381960970.2378829,0,35.69190128974813,2.3204009343201935,commercial_bank;financial
centralbank_0c1bf6ea52,Central Bank of Gaiakron,CentralBank,GAI6,202050402.35158867,0,60.50335986044176,1.815567280485842,central_bank;financial
investmentbank_fec22b4cc5,Trust Bank Gaiakron-1,InvestmentBank,GAI6,43062658.848429486,0,33.196321427237905,3.1144027933465255,commercial_bank;financial
investmentbank_c8f8a3f780,Civic Bank Gaiakron-2,InvestmentBank,GAI6,56693828.59577352,0,40.90282464259172,3.363946556544109,commercial_bank;financial
investmentbank_1430406a4f,Union Bank Gaiakron-3,InvestmentBank,GAI6,38404803.553422906,0,38.92854902381423,1.0334166608770279,commercial_bank;financial
centralbank_8a5721c9a8,Central Bank of Wegarepublik,CentralBank,WEG7,368127470.79262793,0,56.2212239573425,2.801588607065216,central_bank;financial
commercialbank_ebb755e128,Vector Bank Wegarepublik-1,CommercialBank,WEG7,122740737.04307075,0,39.133729238375714,1.8341700430120973,commercial_bank;financial
developmentbank_91dc6e4146,Trust Bank Wegarepublik-2,DevelopmentBank,WEG7,166113299.59251776,0,-8.464277071302034,51.40859365408371,commercial_bank;financial
commercialbank_36217d8836,Union Bank Wegarepublik-3,CommercialBank,WEG7,65138731.36478587,0,46.10480582079674,2.275923447603418,commercial_bank;financial
mutualdefensepact_78c1ac6a5e,Shield Compact 1,MutualDefensePact,WK,0,0,64.53933789253097,2.6342502842663276,defense_org
maritimesecurityleague_cffb42a443,Harbor Compact 2,MaritimeSecurityLeague,WK,0,0,89.12208446752317,2.8470865735171538,defense_org
cyberdefensecompact_24196d7adc,Cipher Compact 3,CyberDefenseCompact,WK,0,0,117.96653507174454,1.760630626664781,defense_org
mutualdefensepact_d49d737561,Aegis Compact 4,MutualDefensePact,WK,0,0,67.13329923722043,1.9338218264688525,defense_org
maritimesecurityleague_58aff2bb16,Sentinel Compact 5,MaritimeSecurityLeague,WK,0,0,72.69024602960727,2.1867631796486906,defense_org
household_29f84cf9b5,Household Bloc Kairounion-1,Household,KAI0,8994321.09606979,0,32.442769124101275,1.1078512239760523,economic
household_a3037ff118,Household Bloc Kairounion-2,Household,KAI0,10842730.17324892,0,23.708106875653993,1.9976208237809563,economic
household_016407ec3b,Household Bloc Kairounion-3,Household,KAI0,14774845.774771761,0,27.678168360344742,1.5923555836224288,economic
household_f1e8a52ca4,Household Bloc Kairounion-4,Household,KAI0,4243044.226669703,0,21.83965319227453,1.9889110135354295,economic
mediacompany_ea61eff8a7,Tourism Foundry Kairounion-1,MediaCompany,KAI0,26682062.547507398,0,114.67587526068462,0.846833430493352,company;economic
strategiccompany_fc808b2255,Insurance Trust Kairounion-2,StrategicCompany,KAI0,5422755.487422903,0,110.00003171378631,1.1586649818432222,company;economic
civiliancompany_8f82c2f7c8,Agriculture Works Kairounion-3,CivilianCompany,KAI0,53930136.07657328,0,149.20330309758825,1.9866296131172185,company;economic
civiliancompany_05f71c6666,Software Works Kairounion-4,CivilianCompany,KAI0,2493422.275520508,0,157.34589519160653,2.3115965501048636,company;economic
industrialcompany_4e0b5d7829,Housing Guild Kairounion-5,IndustrialCompany,KAI0,50723691.60083764,0,165.51306445415335,1.1571685582318372,company;economic
researchcompany_9fdb5d6b39,Law Arc Kairounion-6,ResearchCompany,KAI0,32182.06842950312,20956048.194082554,51.78095365324929,90.04888934074596,company;economic
industrialcompany_34f9abca86,Insurance Trust Kairounion-7,IndustrialCompany,KAI0,22734009.4219579,0,97.40885796343152,2.230845294814384,company;economic
industrialcompany_2c8005069d,Semiconductors Labs Kairounion-8,IndustrialCompany,KAI0,21264.178108943946,28896103.967293136,109.21648416245233,95.71201281972182,company;economic
mediacompany_7f4cf04af1,Media Arc Kairounion-9,MediaCompany,KAI0,13120118.2431711,0,73.38051766603463,1.4321218197232102,company;economic
civiliancompany_06339f5921,Law Guild Kairounion-10,CivilianCompany,KAI0,37424849.11999397,0,149.39193302054173,1.7670066212957503,company;economic
mediacompany_128ec0a37e,Culture Arc Kairounion-11,MediaCompany,KAI0,31234.698818280347,45432278.81205237,-148.75953838473177,237.2526801692708,company;economic
industrialcompany_c6a4486e7f,Water Works Kairounion-12,IndustrialCompany,KAI0,14203340.873939903,0,167.93995059347577,1.145036981063511,company;economic
industrialcompany_d281d48291,Energy Works Kairounion-13,IndustrialCompany,KAI0,375466.55676261545,17000333.40379268,174.88296557152367,67.71624145049401,company;economic
mediacompany_c26e521095,Tourism Guild Kairounion-14,MediaCompany,KAI0,30086.33069161433,3228603.765481394,117.24793033349376,19.58132796490421,company;economic
mediacompany_1ad6a6a6a8,Housing Labs Kairounion-15,MediaCompany,KAI0,1830221.0673713963,0,127.60788228095205,1.4872610469263714,company;economic
industrialcompany_6cf187f023,Energy Guild Kairounion-16,IndustrialCompany,KAI0,61755.91495663834,44117998.002371214,-177.3201768138996,293.73272089428355,company;economic
strategiccompany_251d53b297,Defense Labs Kairounion-17,StrategicCompany,KAI0,7023.9019379330675,30761678.436673246,-106.13373727620817,260.5595757952004,company;economic
strategiccompany_d4edb16744,Defense Foundry Kairounion-18,StrategicCompany,KAI0,333315.9145907165,5238385.427241135,-3.6525643244794073,128.67381705696283,company;economic
household_8b80b3245b,Household Bloc Borealreich-1,Household,BOR1,7642765.511452653,0,29.672761405154997,1.0290941011060921,economic
household_98272d3698,Household Bloc Borealreich-2,Household,BOR1,11400328.776883347,0,31.60168686448551,1.051012616234751,economic
household_d4243ef5c5,Household Bloc Borealreich-3,Household,BOR1,4225286.781849812,0,25.707225203043954,1.0220635399891558,economic
household_dd2e613d49,Household Bloc Borealreich-4,Household,BOR1,8262680.921747322,0,23.624470979315316,1.6656432555220237,economic
civiliancompany_4243603117,Food Labs Borealreich-1,CivilianCompany,BOR1,9887525.887985468,0,117.2914889902915,1.0742605099118976,company;economic
strategiccompany_c4aeb453f3,Defense Foundry Borealreich-2,StrategicCompany,BOR1,55248.94172361065,18059067.962762512,-6.7102450944336764,142.99790727913134,company;economic
industrialcompany_6a613c43ce,Logistics Labs Borealreich-3,IndustrialCompany,BOR1,34407508.56753956,0,40.4582426274926,0.41891886219852914,company;economic
researchcompany_cc584389fc,Law Foundry Borealreich-4,ResearchCompany,BOR1,29954850.963083554,0,188.27989790511913,1.122584766198711,company;economic
mediacompany_fb79e7a0df,Insurance Guild Borealreich-5,MediaCompany,BOR1,30732224.261801705,0,173.1753052419363,1.053199059875829,company;economic
strategiccompany_2866ddd062,Software Systems Borealreich-6,StrategicCompany,BOR1,106061.03170927783,23295681.083546422,33.47378341471844,55.26454585889018,company;economic
strategiccompany_6da34a0959,Cybersecurity Labs Borealreich-7,StrategicCompany,BOR1,0.0,20206643.672311936,85.0823124492826,121.16521075308864,company;economic
industrialcompany_011fa38516,Construction Arc Borealreich-8,IndustrialCompany,BOR1,83045.0097663195,26222677.829462983,17.06677570092549,178.30634956106883,company;economic
researchcompany_93e12434c4,Mobility Labs Borealreich-9,ResearchCompany,BOR1,32426818.84497161,0,191.05097244546235,1.9040698403486378,company;economic
industrialcompany_582deefb38,Law Works Borealreich-10,IndustrialCompany,BOR1,151283.59517565303,20998765.76297414,-161.68070477958983,217.23408370237817,company;economic
mediacompany_aabc9ed7ba,Insurance Labs Borealreich-11,MediaCompany,BOR1,58252635.30358267,0,184.2226437729928,0.4911419798680462,company;economic
industrialcompany_96cb3fb494,Water Labs Borealreich-12,IndustrialCompany,BOR1,39672.23806588689,17192954.059722174,-55.892686037967806,135.31584448295138,company;economic
industrialcompany_dbfb7f2316,Logistics Systems Borealreich-13,IndustrialCompany,BOR1,5240840.362977741,0,128.92965729172897,1.2284417255762796,company;economic
strategiccompany_37c4346b40,Food Guild Borealreich-14,StrategicCompany,BOR1,231881.53304308772,18147056.90602528,114.69584559613135,68.10067679091947,company;economic
mediacompany_90fae3a3d6,Tourism Systems Borealreich-15,MediaCompany,BOR1,0.0,59925768.703963675,-205.72509884232505,322.50181849763925,company;economic
industrialcompany_e6da1f7f83,Luxury Guild Borealreich-16,IndustrialCompany,BOR1,347660.16143845126,5515505.457677713,39.331061864124166,95.81415111244345,company;economic
researchcompany_738c7b8777,Research Works Borealreich-17,ResearchCompany,BOR1,1349846.003932177,0,250.01513402908094,1.7150012822812055,company;economic
researchcompany_bd93ecf662,Agriculture Systems Borealreich-18,ResearchCompany,BOR1,62665.28694046439,6472386.964752952,132.48316896222053,55.75808814171639,company;economic
household_db920e3a95,Household Bloc Umbramark-1,Household,UMB2,47286734.8429637,0,23.92316653810842,1.087997519410169,economic
household_ce43c55254,Household Bloc Umbramark-2,Household,UMB2,10980594.702982519,0,28.037915074189243,1.8065044390556584,economic
household_79e2b2aada,Household Bloc Umbramark-3,Household,UMB2,36554240.77731539,0,18.968689763438334,2.619003533195442,economic
household_b389ad6b14,Household Bloc Umbramark-4,Household,UMB2,11622512.211298985,0,21.41542437082354,1.5973063899102526,economic
industrialcompany_478c6611cd,Semiconductors Foundry Umbramark-1,IndustrialCompany,UMB2,39455.066701243566,11020898.040453847,-91.96474642930113,269.03171898186486,company;economic
researchcompany_4c429c59d5,Luxury Systems Umbramark-2,ResearchCompany,UMB2,9462146.342696084,0,55.38241219671032,2.88001528583396,company;economic
industrialcompany_96a4fdd302,Agriculture Labs Umbramark-3,IndustrialCompany,UMB2,178536721.50925416,0,128.77711613544977,1.2713309400608916,company;economic
industrialcompany_6d598deac7,Water Arc Umbramark-4,IndustrialCompany,UMB2,29810643.25070444,0,183.12614437188432,1.2985297764306079,company;economic
industrialcompany_825ffb8e77,Finance Guild Umbramark-5,IndustrialCompany,UMB2,101572767.66527052,0,141.79141716131969,1.2645853326529601,company;economic
mediacompany_c1f37148a0,Culture Works Umbramark-6,MediaCompany,UMB2,83423038.01854128,0,87.73887649008047,2.436546355843628,company;economic
strategiccompany_4be53d09a1,Cybersecurity Labs Umbramark-7,StrategicCompany,UMB2,25672348.193401743,0,212.7559385401289,2.1028393312614884,company;economic
strategiccompany_cfd3af9100,Cybersecurity Systems Umbramark-8,StrategicCompany,UMB2,75740572.24967106,0,74.91644836050332,0.5282178928417106,company;economic
mediacompany_41967a86ec,Agriculture Arc Umbramark-9,MediaCompany,UMB2,94766968.8411214,0,129.27853317016917,2.601716149847754,company;economic
researchcompany_a865274586,Food Trust Umbramark-10,ResearchCompany,UMB2,56680181.07252161,0,175.46546217314605,1.4046881820389947,company;economic
strategiccompany_f5615fe0fb,Cybersecurity Labs Umbramark-11,StrategicCompany,UMB2,44866827.267091185,0,102.59107515685426,1.4351645832108069,company;economic
civiliancompany_d50de31496,Mobility Works Umbramark-12,CivilianCompany,UMB2,7855517.050418149,0,198.33695714491938,0.6597505369185229,company;economic
industrialcompany_fe7929c6f5,Construction Foundry Umbramark-13,IndustrialCompany,UMB2,86856143.3595469,0,170.22158203586613,2.7263752920163102,company;economic
mediacompany_4f020ed2d5,Tourism Labs Umbramark-14,MediaCompany,UMB2,71440.66721460912,15509895.540895881,-149.82976060903087,263.91684731624446,company;economic
mediacompany_d11016530a,Tourism Systems Umbramark-15,MediaCompany,UMB2,61048586.02473308,0,112.70436080567129,1.9379493742582832,company;economic
platformcompany_e41dce7400,Food Arc Umbramark-16,PlatformCompany,UMB2,16488.826242097148,26473692.07937988,-86.6467076606717,221.41791663253866,company;economic
mediacompany_0107366c9b,Agriculture Works Umbramark-17,MediaCompany,UMB2,42364784.13066861,0,148.35676383220806,1.0895715367379835,company;economic
researchcompany_5cddd16de8,Mobility Labs Umbramark-18,ResearchCompany,UMB2,63621028.993815295,0,84.36723434972353,2.3975196719621934,company;economic
household_12b4f1a52a,Household Bloc Junokron-1,Household,JUN3,14721266.856161773,0,23.326809078874263,2.480891752100946,economic
household_f9575f7914,Household Bloc Junokron-2,Household,JUN3,12651406.689151278,0,26.40750227911568,2.113141924200049,economic
household_12f7d4d682,Household Bloc Junokron-3,Household,JUN3,4609012.742146159,0,25.97691098398495,1.9105790007701935,economic
household_5eeba6d44f,Household Bloc Junokron-4,Household,JUN3,11018203.23852642,0,18.929276545055846,1.949293430371911,economic
researchcompany_71b9f3653e,Software Labs Junokron-1,ResearchCompany,JUN3,18856330.07524063,0,258.0070659563226,0.4570322936267387,company;economic
platformcompany_dee1d33475,Finance Works Junokron-2,PlatformCompany,JUN3,37154.23847224782,22455440.891014542,94.78038485935716,11.79835280823829,company;economic
strategiccompany_a679cac14a,Space Arc Junokron-3,StrategicCompany,JUN3,13224.157731281399,40797956.539559774,-115.63088743953784,275.3985776856233,company;economic
mediacompany_40dbde2274,Culture Systems Junokron-4,MediaCompany,JUN3,160738.36818544843,10400449.962374352,-142.33827789266508,209.0897955475819,company;economic
strategiccompany_331cccf226,Health Guild Junokron-5,StrategicCompany,JUN3,9559524.708693601,0,162.72874485596037,1.193309636039706,company;economic
strategiccompany_9e4728f82e,Cybersecurity Trust Junokron-6,StrategicCompany,JUN3,2846.875096382772,4400604.417996227,82.52126715475163,46.235327205108156,company;economic
platformcompany_aadf58ee6a,Food Works Junokron-7,PlatformCompany,JUN3,72224.54626162903,12745127.889735736,-11.614465263300659,173.56421222992242,company;economic
strategiccompany_d3a72e2607,Space Labs Junokron-8,StrategicCompany,JUN3,117899.01986506389,24894928.88620445,-163.86745704902228,341.55939599316144,company;economic
strategiccompany_8270dccd36,Finance Labs Junokron-9,StrategicCompany,JUN3,13540.032515790544,27889953.596641544,-37.093674517933266,122.19233035160403,company;economic
industrialcompany_a0a41a29ef,Logistics Foundry Junokron-10,IndustrialCompany,JUN3,4889580.248059196,0,79.43693283085969,1.2440425198297937,company;economic
mediacompany_ab13fa6ec0,Tourism Guild Junokron-11,MediaCompany,JUN3,8625152.876307223,0,113.34325723114657,1.4601508728355184,company;economic
civiliancompany_2254dc3585,Finance Guild Junokron-12,CivilianCompany,JUN3,140336.224188877,41548362.79223174,-66.33159076673458,165.0849977322754,company;economic
platformcompany_29ecbefd0f,Agriculture Guild Junokron-13,PlatformCompany,JUN3,5837.953751454174,28612350.36036746,-32.24115002277151,222.99574307744038,company;economic
strategiccompany_549d3a9e37,Defense Trust Junokron-14,StrategicCompany,JUN3,39216.477595837896,14631642.852672549,-0.3899073449291901,106.91363961228258,company;economic
researchcompany_39710cdd19,Biotech Guild Junokron-15,ResearchCompany,JUN3,7928217.975492533,0,166.74884457473345,1.8127010723239474,company;economic
mediacompany_6b18f53e90,Health Arc Junokron-16,MediaCompany,JUN3,94665.76232896664,19570280.746413358,-45.4842515341005,175.0664899880455,company;economic
mediacompany_82be5a7c88,Media Labs Junokron-17,MediaCompany,JUN3,0.0,59712746.70905549,-251.12856519009244,326.1101315840506,company;economic
platformcompany_9cc3450c15,Finance Foundry Junokron-18,PlatformCompany,JUN3,13482.554302911358,6051680.864388474,-7.260892278462689,66.68925841110787,company;economic
household_13b9a3fd0e,Household Bloc Tethysstaat-1,Household,TET4,1194180.022176966,0,27.862361160727403,1.076780972965838,economic
household_1165f473cc,Household Bloc Tethysstaat-2,Household,TET4,7396807.364483778,0,22.41705036578353,2.6952725198674665,economic
household_700f37afc9,Household Bloc Tethysstaat-3,Household,TET4,5405701.10362905,0,22.18934316739201,1.6383358384916735,economic
household_105184b7c4,Household Bloc Tethysstaat-4,Household,TET4,6107372.732803896,0,27.574964042299285,1.12494310476257,economic
platformcompany_0e895a8d67,Health Guild Tethysstaat-1,PlatformCompany,TET4,0.0,28672524.06925639,98.4384866026865,121.99548133514884,company;economic
industrialcompany_1b4286f63b,Energy Works Tethysstaat-2,IndustrialCompany,TET4,223658.7708643165,13715974.281421825,-50.117222476587656,239.99316976540845,company;economic
researchcompany_f8818449e5,Research Works Tethysstaat-3,ResearchCompany,TET4,64298.149363592194,3052001.7324106167,37.38350138545166,85.86751537150062,company;economic
strategiccompany_5fc9daa110,Defense Works Tethysstaat-4,StrategicCompany,TET4,12978879.00539867,54907.950461920285,161.82320367308182,11.399768190411606,company;economic
