automation_level,capital_stock,current_labor_type,debt_value,education,expense_zw,happiness,health,id,income_zw,kind,last_output,last_profit,name,net_worth,output_good,positive_liquidity,price,primary_labor,sector,unemployed_periods
,,hospitality,0.0,0.5883098808298225,2.3468986951824133,0.5190610186024706,0.677059681088233,H00039,2.591136086658687,household,,,Haushalt H00039,88.39052942570007,,1.7034315300314562,,hospitality,,0
,,manual_basic,0.0,0.8208211180414129,2.7373000650357553,0.9833736128482267,0.8695184502829129,H00040,1.2334457778886752,household,,,Haushalt H00040,136.71557010249361,,2.3943371897526586,,legal,,0
,,legal,0.0,0.43960853924236154,1.963563409051084,0.4532225285333106,0.6389593635171865,H00041,2.4037374889151883,household,,,Haushalt H00041,104.22618065597109,,1.016407897502621,,legal,,0
,,creative,0.0,0.7677118052290374,3.173059340052378,0.994933048624895,0.8930918260255855,H00042,2.1262006034344534,household,,,Haushalt H00042,139.16063349662488,,6.800311847535674,,engineering,,0
,,management,0.0,0.8325221258991949,4.328091968720786,0.970514526677236,0.8306238329193845,H00043,5.3835426929166195,household,,,Haushalt H00043,126.90666357718439,,4.0801412051488555,,health,,0
,,energy,0.0,0.7871846392159445,3.029830525194881,0.30311834421095335,0.6927312766136707,H00044,3.9340320956585333,household,,,Haushalt H00044,111.24537931936155,,3.3542304827081866,,hospitality,,0
,,security,0.0,0.6678529114212384,2.563438892760444,0.8292288726070492,0.7610295155373885,H00045,1.8981524181123663,household,,,Haushalt H00045,110.45833776519956,,2.5889594427656357,,craft,,0
,,teaching,0.0,0.6977637211898109,1.9165831062532879,0.5719753174596405,0.7162175088370696,H00046,2.1393031507715032,household,,,Haushalt H00046,90.27136743919286,,2.576496654871862,,teaching,,0
,,software,0.0,0.7279268938835339,4.290499753720242,0.9961535517095997,0.8878068111816987,H00047,4.695437157768862,household,,,Haushalt H00047,134.62019153016138,,5.048907733072546,,software,,0
,,,0.0,0.7365151023666928,0.8799742788865144,0.8361045475255724,0.764048039643465,H00048,0.3866928914078861,household,,,Haushalt H00048,117.88425254438938,,1.1182372943724979,,hospitality,,2
,,teaching,0.0,0.6883599183663365,1.80361564240625,0.35613020585949606,0.7458689990905808,H00049,1.9802908303943656,household,,,Haushalt H00049,110.4241764394487,,2.2839058928727645,,retail,,0
,,software,0.0,0.7208991287744286,3.4179130022978415,0.9027787995601129,0.8198558891370803,H00050,2.989634117041555,household,,,Haushalt H00050,126.00427135426905,,4.429993875017492,,manual_basic,,0
,,logistics,0.0,0.7738068997161972,1.844961107944426,0.5292368202758718,0.695917828948316,H00051,1.7810822478071262,household,,,Haushalt H00051,103.57469270686585,,2.7539176422531644,,health,,0
,,logistics,0.0,0.5128613171592904,1.322994718814467,0.18066345604288195,0.6822781463199147,H00052,1.7041371236821008,household,,,Haushalt H00052,98.24590713150188,,1.508289133835177,,finance,,0
,,teaching,0.0,0.9250962323461257,2.533094029769536,0.7866562273484664,0.7973073101588969,H00053,2.0178635242633094,household,,,Haushalt H00053,117.83585854619082,,2.9819595223398467,,mining,,0
,,logistics,0.0,0.7067344168967712,1.1320424545236694,0.30502195120224723,0.6641841114799993,H00054,1.7373881655661236,household,,,Haushalt H00054,94.06052666471753,,1.415773435524631,,hospitality,,0
,,management,0.0,0.7842867431323923,3.956678941981586,0.9946528974254366,0.8634479558234609,H00055,5.2254875581991795,household,,,Haushalt H00055,137.97282462151446,,4.201644453514078,,teaching,,0
,,,0.0,0.5664681925435432,1.1038230218014118,0.47191540157077716,0.6309906021275467,H00056,0.3818078083382386,household,,,Haushalt H00056,96.06503676528408,,1.279337640142148,,manual_basic,,1
,,manual_basic,0.0,0.7316921045609603,1.607835691094321,0.7786939047942245,0.7458124554925762,H00057,1.3739875000880213,household,,,Haushalt H00057,106.97929354438206,,1.3736510866451423,,manual_basic,,0
,,energy,0.0,0.5734387804735319,3.127153770320254,0.7430604970356762,0.8146564375116019,H00058,3.9288748591119504,household,,,Haushalt H00058,141.2131351628877,,3.687625489923816,,engineering,,0
,,management,0.0,0.8541655959547972,4.502154333740488,0.9964135044038529,0.8850361109893392,H00059,5.240017340310583,household,,,Haushalt H00059,142.41333153534046,,5.727511363233498,,construction,,0
,,engineering,0.0,1.0,4.223431221671302,0.9109636071884502,0.8511274818299918,H00060,5.408689035734709,household,,,Haushalt H00060,142.794013664165,,3.310382484373217,,engineering,,0
,,maintenance,0.0,0.7122021993683214,3.1669164643194283,0.909824056488671,0.7860447654011812,H00061,3.4694217184625544,household,,,Haushalt H00061,117.96511251457078,,3.606438382630296,,agriculture,,0
,,manual_basic,0.0,0.7858613253212317,1.1016410258120695,0.5960007005687635,0.6637325328579364,H00062,1.2384779517427864,household,,,Haushalt H00062,96.77472982869479,,1.425149525907878,,health,,0
,,,0.0,0.7063503951205944,1.3221470160508046,0.7691934962615425,0.8143223617531307,H00063,0.3818078083382386,household,,,Haushalt H00063,106.31663371086862,,2.0123323261140906,,maintenance,,1
,,software,0.0,0.828367203752278,3.4973896395717547,0.8894848000084187,0.8867648776545334,H00064,4.680723194115077,household,,,Haushalt H00064,131.5989198641047,,3.3032775800829346,,software,,0
,,teaching,0.0,0.7371425374856075,2.243355426116259,0.5365328880145603,0.7043948301111553,H00065,1.9360946680581848,household,,,Haushalt H00065,100.1090050441002,,2.110378695954004,,craft,,0
,,,0.0,0.709206089192591,1.30288499231105,0.9214006525020751,0.7427488979923831,H00066,0.3818078083382386,household,,,Haushalt H00066,103.4106626203279,,2.45826986239802,,teaching,,1
,,,0.0,0.6606550219567509,0.8507635622677646,0.7434138936852371,0.7443581794688071,H00067,0.3818078083382386,household,,,Haushalt H00067,96.3091393250951,,0.9202224634203209,,craft,,1
,,industrial,0.0,0.6948917044229564,3.5524011915112363,0.8180932450775611,0.7479690567700435,H00068,3.7738806469403428,household,,,Haushalt H00068,106.1657829885474,,3.2394764397257525,,industrial,,0
,,teaching,0.0,0.8861483562166083,2.230342937064683,0.7619257558149826,0.7766228935973201,H00069,1.9256756527700645,household,,,Haushalt H00069,105.94860774770623,,6.685123784103543,,legal,,0
,,logistics,0.0,0.742774560257173,3.2388695214794105,0.29741377129061114,0.6844466668042622,H00070,3.3282034207279363,household,,,Haushalt H00070,86.85275181063193,,2.1627837706957034,,craft,,0
,,manual_basic,0.0,0.7545420280123624,1.6033029331710047,0.6586380903179244,0.7204285589279139,H00071,1.2548827243059486,household,,,Haushalt H00071,108.78500144877314,,3.259340455549299,,hospitality,,0
,,research,0.0,0.8264123629358223,4.487869867197236,0.781614943792472,0.8178509146935504,H00072,5.538720149381906,household,,,Haushalt H00072,121.19504829462562,,3.7093688710495107,,research,,0
,,agriculture,0.0,0.5816603760434208,2.301376261928985,0.6157471328376976,0.7164451797350381,H00073,2.5774798938161063,household,,,Haushalt H00073,89.98887710705384,,1.6970854053281694,,retail,,0
,,industrial,0.0,0.9536612756576506,3.071973057740029,0.6099140399034183,0.7450134552431058,H00074,3.743203225176079,household,,,Haushalt H00074,109.10155950737591,,1.965991099156099,,craft,,0
,,manual_basic,0.0,0.7628961104509941,1.747028999433473,0.9107314555366611,0.8715883738032042,H00075,1.2407177536437344,household,,,Haushalt H00075,124.71554357235685,,1.264554952373217,,research,,0
,,logistics,0.0,0.7083276365618568,2.284195409616438,0.8895093405720303,0.7783887742100281,H00076,1.8828313569238833,household,,,Haushalt H00076,95.50938711954699,,1.7303816923839905,,logistics,,0
,,engineering,0.0,0.803471666743712,3.466743972891725,0.007336008887611512,0.6973906171948199,H00077,5.572079973471686,household,,,Haushalt H00077,100.2543172458502,,3.6542344840466945,,engineering,,0
,,manual_basic,0.0,0.7110196351621005,2.085234596163483,0.9076693630259959,0.738065159355523,H00078,2.229731632780991,household,,,Haushalt H00078,109.38968263868803,,2.798415981792062,,manual_basic,,0
,,manual_basic,0.0,0.7486823818275791,1.673143351581118,0.43747688804764695,0.5919893990020302,H00079,1.3215958613033618,household,,,Haushalt H00079,80.5709986913097,,1.2862338433450686,,hospitality,,0
,,,0.0,0.7218319716772311,1.3151149132192035,0.19823463951677403,0.6188732268633876,H00080,0.3818078083382386,household,,,Haushalt H00080,85.58354628957737,,2.0946974785084405,,care,,1
,,logistics,0.0,0.8501868954174031,1.8582525760739979,0.7186407427159839,0.7488437559449498,H00081,1.876930359835466,household,,,Haushalt H00081,110.33013192368918,,1.0269525534143453,,logistics,,0
,,public_service,0.0,0.8398612342134849,2.6723998889934606,0.5059577560778941,0.7875375485023152,H00082,2.6691092657469317,household,,,Haushalt H00082,98.39978090801873,,7.309026355944358,,hospitality,,0
,,,0.0,0.6909360639314118,1.0013499539291877,0.5750242410435055,0.706931871048746,H00083,0.3818078083382386,household,,,Haushalt H00083,107.9434360600615,,1.1964431753269658,,maintenance,,1
,,manual_basic,0.0,0.6510333858208237,2.118133315870285,0.8090441075102112,0.7389663512316654,H00084,2.233471746104346,household,,,Haushalt H00084,115.09345868451565,,2.0703812746159356,,manual_basic,,0
,,industrial,0.0,0.8564764520395959,3.2047556885162742,0.7533811698779944,0.6849118120100598,H00085,3.7721121360671943,household,,,Haushalt H00085,117.61770409262476,,1.3882632434012585,,construction,,0
,,manual_basic,0.0,0.7246506828892348,1.8995928480806454,0.7810004571149637,0.6866581498634772,H00086,1.3103420446968226,household,,,Haushalt H00086,108.49702439208353,,1.1142079098742441,,maintenance,,0
,,,0.0,0.7461603079493009,1.2881907580977174,0.6083775923598478,0.7081595013587519,H00087,0.3818078083382386,household,,,Haushalt H00087,102.35387112142028,,2.342400228663994,,industrial,,1
,,,0.0,0.678487471874478,1.5006677215881488,0.3783830893720016,0.7642698707987726,H00088,0.3818078083382386,household,,,Haushalt H00088,97.73237463101329,,3.467035716338248,,health,,1
,,software,0.0,0.7595425472207881,3.3592063497430735,0.7733418259761068,0.8652900651937238,H00089,4.613473462461446,household,,,Haushalt H00089,125.33286742600984,,8.425776330833568,,software,,0
,,public_service,0.0,0.7254107533204309,3.0010307331361745,0.970182277169081,0.7534963746395125,H00090,3.819080985094857,household,,,Haushalt H00090,110.08171876761648,,2.7098809333893668,,public_service,,0
,,logistics,0.0,0.6726842371439836,2.08577795819675,0.6877651770095158,0.6721519289680536,H00091,1.7091472007336839,household,,,Haushalt H00091,100.17552389510138,,1.7841895979840197,,construction,,0
,,manual_basic,0.0,0.7229454299009245,1.6537975743898612,0.20564835849203308,0.6004705878058612,H00092,1.2272912731267207,household,,,Haushalt H00092,93.64308316262631,,3.879739750970618,,mining,,0
,,creative,0.0,0.7613323132525622,2.668037749931603,0.7119324469810778,0.6505078681386409,H00093,3.403791608835116,household,,,Haushalt H00093,95.56520506994606,,2.276035686376437,,hospitality,,0
,,teaching,0.0,0.7688027780511928,2.0281347559790004,0.05901610360156327,0.7154481709490657,H00094,2.0968692296852844,household,,,Haushalt H00094,83.55117929148939,,3.2602682599608674,,teaching,,0
,,creative,0.0,0.8199781667223365,3.1341448442448163,0.8788363469782985,0.688549515975819,H00095,3.4128192154986325,household,,,Haushalt H00095,101.30418535916189,,4.05261453662311,,teaching,,0
,,environmental,0.0,0.7962365794039572,3.441528812618583,0.8732212578618397,0.6423485689044398,H00096,3.968408670298236,household,,,Haushalt H00096,97.42054981900989,,2.3180785440065685,,teaching,,0
,,software,0.0,0.8386771214823637,4.554413667120164,0.9548259507676061,0.848822238159553,H00097,4.619464196288464,household,,,Haushalt H00097,125.37076538278613,,2.7649641235332556,,security,,0
,,manual_basic,0.0,0.6907915408690446,1.8329022301602862,0.334565266615871,0.5753539052611765,H00098,1.2484459950525648,household,,,Haushalt H00098,104.8065129531919,,3.25629513495814,,finance,,0
,,creative,0.0,0.6644049508193881,2.9315070872782742,0.9413819017781924,0.6457984200834408,H00099,3.408098955947864,household,,,Haushalt H00099,94.69085483321544,,3.200925490996016,,agriculture,,0
,,,0.0,0.913740479872464,1.743698450015033,0.666750271868889,0.6872404142807561,H00100,0.3818078083382386,household,,,Haushalt H00100,111.7741656520764,,2.8575327385766904,,care,,1
,,,0.0,0.685869495193252,1.2787083767002574,0.849311377943438,0.635043358096622,H00101,0.3818078083382386,household,,,Haushalt H00101,103.41186821641816,,1.3895956615653657,,maintenance,,1
,,mining,0.0,0.688469852200936,2.4698388400778417,0.3873521925357658,0.5426835951447203,H00102,3.1423120135733438,household,,,Haushalt H00102,85.49768023389966,,1.7619766674577524,,mining,,0
,,care,0.0,0.8535980695551386,2.6100139162401153,0.4925807909203047,0.6986673698470228,H00103,1.8780879935454886,household,,,Haushalt H00103,122.46107281578712,,3.678254625121047,,engineering,,0
,,energy,0.0,0.8654678728434583,2.82355508621182,0.6306905866450402,0.544911642103852,H00104,3.9560623546186426,household,,,Haushalt H00104,93.83038578858982,,1.9365455449372035,,retail,,0
,,industrial,0.0,0.8110952552177938,3.587015414366429,0.4718895901572965,0.6128393352816338,H00105,3.7654041638741145,household,,,Haushalt H00105,106.24314891046373,,3.2447502396651964,,industrial,,0
,,teaching,0.0,0.860257238733839,2.058462123977262,0.8715354290584956,0.6404535886249978,H00106,1.9453223722345745,household,,,Haushalt H00106,110.89392015455026,,2.1875165108104837,,teaching,,0
,,construction,0.0,0.7087765245512865,3.71452547273323,0.8917014976755868,0.6061621370543883,H00107,4.147381149509508,household,,,Haushalt H00107,102.95172432257402,,1.588645388994113,,agriculture,,0
,,security,0.0,0.9616205238750114,2.412085750481456,0.7805991357639258,0.5942864005283771,H00108,2.034595741764639,household,,,Haushalt H00108,108.06149501499127,,2.9510396917998696,,security,,0
,,,0.0,0.8048735045105023,2.203235521402804,0.7586448735040301,0.6595723575469298,H00109,0.3818078083382386,household,,,Haushalt H00109,105.49348352580824,,5.240309397355077,,security,,1
,,,0.0,0.6451766560617652,0.9538875165944762,0.39484031684765464,0.48518661663692286,H00110,0.3866928914078861,household,,,Haushalt H00110,92.71978233071798,,2.945322460486762,,finance,,2
,,maintenance,0.0,0.8781856615414003,2.263932127021526,0.2801758556272891,0.6679656267883067,H00111,2.0086206253682644,household,,,Haushalt H00111,102.39258129930936,,2.9301055190048775,,craft,,0
,,creative,0.0,0.8516902745986842,2.7740907977482427,0.6508907820472161,0.5870470088182185,H00112,3.4055741580376093,household,,,Haushalt H00112,102.02142468622358,,1.722503021858458,,health,,0
,,teaching,0.0,1.0,2.888059756163378,0.20549316005112606,0.5232394911404675,H00113,3.4680542226286044,household,,,Haushalt H00113,105.16317922412914,,2.356390772070895,,teaching,,0
,,legal,0.0,1.0,2.3992772044092376,0.7089876870126522,0.5515666882775461,H00114,2.9900185007493585,household,,,Haushalt H00114,117.60728436036442,,1.8805055327504843,,legal,,0
,,,0.0,0.9971907313110465,0.8794453933776027,0.0,0.43267139781363806,H00115,0.3818078083382386,household,,,Haushalt H00115,76.55935015428105,,1.0258373803860976,,hospitality,,1
,,agriculture,0.0,0.6480624373518201,2.7103497672773567,0.6432338467842673,0.4755837471521176,H00116,2.590950613783585,household,,,Haushalt H00116,91.08710753973439,,1.9277454650781214,,agriculture,,0
,,agriculture,0.0,0.7583210995547478,2.455736033201654,0.9362193902909978,0.5579215440065105,H00117,2.5813332181568236,household,,,Haushalt H00117,125.18930036794409,,5.212422119364588,,agriculture,,0
,,teaching,0.0,0.8885627666733318,2.127602899502484,0.3555503055897713,0.413433655364648,H00118,2.01284703580044,household,,,Haushalt H00118,102.94452297743807,,2.230607234632544,,retail,,0
,,manual_basic,0.0,0.6521281425903215,1.124571655457972,0.14302630363414243,0.37407710494449,H00119,1.2356735370070309,household,,,Haushalt H00119,95.43722513247062,,1.0349195805351679,,health,,0
,,manual_basic,0.0,0.8281159635412195,1.8340495969737074,0.47087942518628695,0.386282102119879,H00120,1.2993097571488887,household,,,Haushalt H00120,90.87982955130107,,3.703034303804386,,manual_basic,,0
,,,0.0,0.7350786583068131,0.6432751083414993,0.13415006756117331,0.3627225361889727,H00121,0.3818078083382386,household,,,Haushalt H00121,104.87768054795792,,0.6128154930271479,,manual_basic,,1
,,finance,0.0,0.8001372239923479,3.3171717897590978,0.21394566164654324,0.419795056504743,H00122,4.039831136649885,household,,,Haushalt H00122,105.98016758213926,,1.7195229239945558,,finance,,0
,,legal,0.0,0.7855130980855999,3.479612789694339,0.5199217143546349,0.41024998725900813,H00123,4.27431483725216,household,,,Haushalt H00123,96.73459357786771,,5.155602940354738,,legal,,0
,,teaching,0.0,0.7851763353659801,2.2101075212942733,0.8763466307589528,0.4444533767638438,H00124,1.940625973433271,household,,,Haushalt H00124,125.65331217289162,,1.7182931535496997,,hospitality,,0
,,,0.0,0.8387090081312805,1.0502092491151644,0.5606410986281339,0.3634954390782189,H00125,0.3818078083382386,household,,,Haushalt H00125,102.4397446565798,,1.7894723043992389,,manual_basic,,1
,,maintenance,0.0,0.7861199172754019,2.8912106597538965,0.5637527761606668,0.3597067209924856,H00126,3.509622728686718,household,,,Haushalt H00126,99.67506815210382,,3.830205754174778,,maintenance,,0
,,public_service,0.0,0.7178079909531412,1.6090292624514644,0.001487447063465695,0.3067269005128996,H00127,2.050502130561367,household,,,Haushalt H00127,84.98432340043513,,2.1960340403160554,,health,,0
,,teaching,0.0,0.9670894985859642,2.704253334775081,0.42475725149910687,0.2962753122728318,H00128,3.4748047972153207,household,,,Haushalt H00128,92.72590226381098,,3.1747638450062983,,teaching,,0
,,creative,0.0,0.7874943223018438,3.0552205546041966,0.7678036772115555,0.3817083549811324,H00129,3.382472105918226,household,,,Haushalt H00129,93.00024650773985,,4.174272923517989,,logistics,,0
,,hospitality,0.0,0.7010776686086181,2.1922210172646657,0.14957719353496135,0.3441770004871211,H00130,2.5946990325418953,household,,,Haushalt H00130,85.69369301970008,,4.313544210031241,,hospitality,,0
,,,0.0,0.718124125293521,1.0307142522626886,0.11461293680728242,0.3089100953581114,H00131,0.3818078083382386,household,,,Haushalt H00131,83.29435896570745,,2.6007108767950515,,finance,,1
,,care,0.0,0.8319245205057314,1.9550240613089904,0.3671334913212961,0.41124806193394137,H00132,1.8084997905666902,household,,,Haushalt H00132,98.87075393559091,,2.5450801058659334,,construction,,0
,,teaching,0.0,0.9151237033580164,2.180250777144649,0.7339121091633241,0.3431019406998829,H00133,2.1754019976019165,household,,,Haushalt H00133,98.85225140252386,,1.9816870701636216,,teaching,,0
,,teaching,0.0,0.8155763949107392,2.6324492049935246,0.9138274038052062,0.4605215951910657,H00134,1.9756278513766274,household,,,Haushalt H00134,125.72767500757995,,7.397218728255639,,retail,,0
,,security,0.0,0.7657440402840778,2.6180997089434124,0.7191252821844256,0.32858548089374506,H00135,2.0127939617135366,household,,,Haushalt H00135,105.75971493235352,,2.2668371815491213,,security,,0
,,craft,0.0,0.9159373232397441,2.863210597210437,0.594569396181268,0.36282781348451393,H00136,3.635534537880712,household,,,Haushalt H00136,112.21487460825662,,3.334624867402058,,craft,,0
,,legal,0.0,0.7259600303129519,2.411333993235217,0.2370575703848772,0.27743230567100857,H00137,2.4353806960492452,household,,,Haushalt H00137,91.34914956716767,,2.7771786155371365,,legal,,0
,,manual_basic,0.0,1.0,1.2636044227666772,0.3686591985300531,0.3038016813458521,H00138,1.2220449511085492,household,,,Haushalt H00138,110.9803585137569,,1.056924056293268,,hospitality,,0
,,,0.0,0.8704186914775692,1.2353313932138053,0.10653140840671517,0.22629611193522045,H00139,0.3818078083382386,household,,,Haushalt H00139,82.75189863123738,,3.377435454015674,,public_service,,1
,,,0.0,0.970625037208896,0.6994932231378852,0.24607673940870609,0.215102118541932,H00140,0.3866928914078861,household,,,Haushalt H00140,99.12067821209952,,0.9413266846786504,,mining,,2
,,manual_basic,0.0,0.7275622402817997,1.5481420274659425,0.0016776870818118088,0.20091186714464368,H00141,1.2379784560843008,household,,,Haushalt H00141,66.97873574062687,,4.365592014260597,,mining,,0
,,logistics,0.0,0.7321563587023303,1.7611120592305698,0.002288075283848369,0.3353378907475449,H00142,1.691085480291478,household,,,Haushalt H00142,92.97216176775207,,1.426706986256359,,retail,,0
,,energy,0.0,0.7809066028707218,3.4235173634612264,0.458274526828306,0.22717867750792162,H00143,3.925193745365341,household,,,Haushalt H00143,93.46549298307986,,3.7811123441571457,,energy,,0
,,,0.0,0.813273753143003,0.8339504084947031,0.29810695863264086,0.22855701570244755,H00144,0.38175319893086784,household,,,Haushalt H00144,103.75610933754447,,0.7228317194121978,,public_service,,1
,,,0.0,0.5392779544176467,0.7653491926441,0.0,0.21058073707552258,H00145,0.38171885990936494,household,,,Haushalt H00145,67.6242486908613,,1.3315102963982044,,hospitality,,1
