automation_level,capital_stock,current_labor_type,debt_value,education,expense_zw,happiness,health,id,income_zw,kind,last_output,last_profit,name,net_worth,output_good,positive_liquidity,price,primary_labor,sector,unemployed_periods
,,craft,0.0,0.5439146113008229,2.876824975362548,0.3980871268326153,0.6552608590666575,H00013,3.917943524250764,household,,,Haushalt H00013,94.94306735262899,,4.041617731924239,,craft,,0
,,teaching,0.0,0.6619394707029914,3.0697008688645573,0.7361790472391705,0.7337524055991701,H00014,2.7623488756237142,household,,,Haushalt H00014,113.27059581320958,,3.7554331590620693,,teaching,,0
,,,0.0,0.7624843636396613,1.4197715747053037,0.9259670053529163,0.871531373279775,H00015,0.37124999999999997,household,,,Haushalt H00015,114.60791218770389,,1.8261935962238574,,hospitality,,1
,,teaching,0.0,0.7720207726580025,2.8876862561729575,0.981861125174244,0.8960353077133737,H00016,1.9820906419084598,household,,,Haushalt H00016,158.00424315227409,,1.9136488609931783,,legal,,0
,,logistics,0.0,0.9141743988898268,2.7557592948171274,0.7378578923716652,0.7363367712648947,H00017,3.4458459120528016,household,,,Haushalt H00017,110.13107991616174,,4.029387256556794,,logistics,,0
,,security,0.0,0.6596623617314841,2.0330064068800535,0.7267079297154009,0.749557401694516,H00018,2.0082529967281877,household,,,Haushalt H00018,112.35107937160899,,2.1930036541026343,,finance,,0
,,security,0.0,0.736073169334631,1.9862208528480756,0.6055154795938277,0.7006117522330625,H00019,1.9808904246721433,household,,,Haushalt H00019,102.93414965369026,,2.014504705357865,,security,,0
,,,0.0,0.6089388859400504,0.9160314533398368,0.6045912581357832,0.8389062521990535,H00020,0.37124999999999997,household,,,Haushalt H00020,123.64860194754837,,1.231967042022695,,energy,,1
,,teaching,0.0,0.7652688614648833,2.510292699435857,0.6076257861197178,0.7212469775754948,H00021,2.0109027336568093,household,,,Haushalt H00021,109.69424092487336,,3.770842751343628,,industrial,,0
,,creative,0.0,0.6943599846558242,3.05043246926527,0.8547481913483925,0.7704569039574328,H00022,3.424198645682063,household,,,Haushalt H00022,112.27820503240463,,2.8738216747116905,,teaching,,0
,,logistics,0.0,0.6835399437796027,2.2808160992251345,0.6431589188309145,0.717175170031169,H00023,1.9007881917154468,household,,,Haushalt H00023,113.6305313788807,,2.738473330004453,,logistics,,0
,,environmental,0.0,0.6474976510840823,2.8809022524154617,0.30987371641352074,0.6651725303067324,H00024,4.148318932728056,household,,,Haushalt H00024,97.18907978132805,,2.87939215618527,,hospitality,,0
,,logistics,0.0,0.751453237846724,1.8280128721772224,0.3891204648257222,0.6590180422241579,H00025,1.822913203900077,household,,,Haushalt H00025,114.28352452794039,,1.082728766904657,,logistics,,0
,,public_service,0.0,0.6446256692390707,2.110506825264817,0.511562896848776,0.7324667294536054,H00026,2.20609084357673,household,,,Haushalt H00026,108.89907487027145,,2.145504578357131,,public_service,,0
,,logistics,0.0,0.6516405659835747,1.895209685721564,0.6406540239469437,0.7116125540512712,H00027,1.8573604996081394,household,,,Haushalt H00027,94.12249787543311,,2.0342848714759127,,retail,,0
,,software,0.0,0.6580413760142323,3.129924546253527,0.7145482231012134,0.7338279317711957,H00028,4.619553331952105,household,,,Haushalt H00028,118.19359832360092,,5.413292004094785,,software,,0
,,,0.0,0.7733942397303402,0.6704390686102353,0.5787826970306723,0.7322446834113572,H00029,0.376,household,,,Haushalt H00029,121.05254455397058,,0.9552882754731095,,industrial,,2
,,manual_basic,0.0,0.7652776502778003,1.269794284990913,0.46844915963420003,0.6458539258760407,H00030,1.2406433198500575,household,,,Haushalt H00030,102.55390730720801,,1.4457550903180492,,energy,,0
,,,0.0,0.875346846570051,0.9081482066656476,0.8075922456938529,0.7950386282287518,H00031,0.37124999999999997,household,,,Haushalt H00031,127.39907296235064,,1.0022601149312846,,finance,,1
,,management,0.0,1.0,2.826975345191776,0.8620896501956218,0.8534460845575197,H00032,3.070060920374524,household,,,Haushalt H00032,136.3107615615058,,2.5028455421886493,,construction,,0
,,logistics,0.0,0.7587594754299537,2.996171164174241,0.9045497158526216,0.7936038271350577,H00033,3.4476938800486203,household,,,Haushalt H00033,111.2511024357707,,3.1941306423796982,,logistics,,0
,,manual_basic,0.0,0.6651966824590049,2.2482309119154102,0.6107418659013011,0.7314241061535047,H00034,1.2441151519265936,household,,,Haushalt H00034,122.51338177924573,,4.198446999001435,,research,,0
,,creative,0.0,0.6493739268160829,2.7880533858683916,0.9353006896655968,0.7714547486572884,H00035,3.4157294251367336,household,,,Haushalt H00035,103.53417921978571,,3.0790862995040706,,retail,,0
,,maintenance,0.0,0.6036018351039981,1.9193139230181806,0.7799293940476675,0.797811227331003,H00036,2.0228521688771934,household,,,Haushalt H00036,115.2245714385844,,1.211965209008274,,finance,,0
,,teaching,0.0,0.7668500131037277,2.158544684935577,0.2978065203000909,0.7504686052170989,H00037,1.9901993006926155,household,,,Haushalt H00037,102.51342339315319,,6.274441654666434,,research,,0
,,retail,0.0,1.0,2.256888575999579,0.7868273381035508,0.7710953407933813,H00038,2.7624021741653655,household,,,Haushalt H00038,117.98721938718383,,2.8425540828579874,,legal,,0
,,industrial,0.0,0.7337318045170349,3.594183246059534,0.7770329877527952,0.7220529937998739,H00039,4.069289730131009,household,,,Haushalt H00039,99.27728670192909,,2.515559501655762,,retail,,0
,,public_service,0.0,0.7657583906806799,2.7911327063938964,0.8896772269075987,0.8332920757031232,H00040,2.6318628308621994,household,,,Haushalt H00040,103.74130667455647,,8.17854479095216,,public_service,,0
,,,0.0,0.5541136741338789,0.9902375680471588,0.6535656902924174,0.7329199549675994,H00041,0.37124999999999997,household,,,Haushalt H00041,113.16172264972452,,1.3479952005691578,,care,,1
,,health,0.0,0.8649098979457943,2.2760869413584417,0.7995578363479333,0.7921656393684692,H00042,2.8341038489640056,household,,,Haushalt H00042,97.47915023690925,,2.0190158234338926,,health,,0
,,manual_basic,0.0,0.5292694934274018,1.4258253245037837,0.6046261169686739,0.6733644876402292,H00043,1.2308370682514258,household,,,Haushalt H00043,89.63417444254463,,2.208424752566729,,legal,,0
,,software,0.0,0.8048655219022666,3.0819439000646702,0.6694869869508259,0.7228294824637571,H00044,2.5476826787916327,household,,,Haushalt H00044,132.2151910400998,,3.359222355343557,,software,,0
,,manual_basic,0.0,0.7107321340430313,1.000705919597384,0.15909561167063221,0.6172283608485075,H00045,1.238504234864582,household,,,Haushalt H00045,79.31728901567344,,2.0653114454946233,,mining,,0
,,software,0.0,0.7981390881136615,2.3597668699108545,0.6706476079863264,0.7531543245746104,H00046,2.577762832857624,household,,,Haushalt H00046,115.72526731521485,,4.161121555190031,,public_service,,0
,,hospitality,0.0,0.755973736766364,2.6091966310134804,0.8307360368781437,0.7497396592106385,H00047,2.6698997831635474,household,,,Haushalt H00047,107.85567260110359,,2.6561057114463282,,hospitality,,0
,,logistics,0.0,0.871041791819581,1.734093240121899,0.6104742142781662,0.712980555070198,H00048,1.9370753530225417,household,,,Haushalt H00048,107.22673257104718,,1.5962101358331493,,logistics,,0
,,engineering,0.0,0.6047012995887976,3.7828227487632575,0.9097949877214503,0.8401317695345821,H00049,5.6800073487055265,household,,,Haushalt H00049,127.20866137843966,,4.216155775958109,,engineering,,0
,,industrial,0.0,0.7852985519602232,3.514395764329519,0.6147764819787778,0.7673250864023593,H00050,4.078925650910442,household,,,Haushalt H00050,116.09302600867134,,1.4072895471218658,,public_service,,0
,,research,0.0,0.9970400667769425,4.284064284922082,0.9254210150611668,0.8492724751719286,H00051,5.601516097983214,household,,,Haushalt H00051,133.33480407970498,,12.396452206471805,,research,,0
,,,0.0,0.9348014904108225,0.5791605356428676,0.0,0.5478397301264929,H00052,0.376,household,,,Haushalt H00052,81.18438406203784,,1.0809743787801558,,craft,,2
,,teaching,0.0,0.8641635444630428,2.5901410276645533,0.5621217018196669,0.7818494306740973,H00053,2.0143840672426827,household,,,Haushalt H00053,116.05051305100498,,3.8457656334988317,,construction,,0
,,teaching,0.0,0.6952488306038621,2.176918029625644,0.2151397549549614,0.7087789430537699,H00054,2.0130073607154775,household,,,Haushalt H00054,88.63771090875306,,2.47087959120017,,craft,,0
,,manual_basic,0.0,0.563280196649778,2.179857255706347,0.7632787666621408,0.779600477274554,H00055,1.3303557435387383,household,,,Haushalt H00055,118.28481325344802,,2.91020491150717,,manual_basic,,0
,,management,0.0,1.0,4.4745618768052315,0.8870680948045692,0.8341673032005035,H00056,5.88731302449319,household,,,Haushalt H00056,133.4213626594263,,4.925052535661673,,craft,,0
,,care,0.0,0.8197024066393086,1.7788032832515996,0.5123124216583567,0.7175066157628339,H00057,1.8329524106723292,household,,,Haushalt H00057,102.92024984565282,,3.414545725153121,,hospitality,,0
,,manual_basic,0.0,0.734981166476005,1.343910171875466,0.5741430420307634,0.643119770673854,H00058,1.3322999547059684,household,,,Haushalt H00058,82.87716247013056,,1.790875814763375,,manual_basic,,0
,,hospitality,0.0,1.0,2.413059721144566,0.5770662916426568,0.685787122041463,H00059,2.661815968532109,household,,,Haushalt H00059,115.23209902064954,,0.984547431211875,,hospitality,,0
,,teaching,0.0,1.0,3.533999002482861,0.8990972869055603,0.8468640307150543,H00060,1.9833881028641034,household,,,Haushalt H00060,135.03781918671925,,2.340785960566036,,mining,,0
,,agriculture,0.0,0.7173299172012361,2.8127983085661845,0.8869963804933119,0.7824093862902852,H00061,2.7174834901802685,household,,,Haushalt H00061,101.59914231079122,,3.0874428354525754,,agriculture,,0
,,health,0.0,0.7426421260843056,2.7682360459221282,0.8460869789651814,0.8306941422683328,H00062,2.85448692222433,household,,,Haushalt H00062,110.62418294335457,,3.9612632935540817,,health,,0
,,maintenance,0.0,0.6821238663263527,3.9221808196789234,0.9889255674576588,0.887964545519984,H00063,3.8484267189596544,household,,,Haushalt H00063,129.29782008437542,,8.235293679621272,,research,,0
,,,0.0,0.8628744596699744,1.2346787549214508,0.5519265862703455,0.7528521926519783,H00064,0.37124999999999997,household,,,Haushalt H00064,111.85644718597072,,2.1789228692083737,,hospitality,,1
,,finance,0.0,0.6936671713034527,2.8109256963572626,0.6808730345109428,0.7257578563578674,H00065,3.5594363652506638,household,,,Haushalt H00065,105.69385816218278,,2.996588555499171,,finance,,0
,,,0.0,0.5853064612717143,1.1202596053415905,0.5458871986307797,0.7526684609227104,H00066,0.376,household,,,Haushalt H00066,98.3828809683823,,2.202998059629103,,environmental,,2
,,manual_basic,0.0,0.6377696116538454,1.2867789100869382,0.19870298716242635,0.6265443327186088,H00067,1.2256210613919103,household,,,Haushalt H00067,116.30732124434132,,1.4240220224156117,,engineering,,0
,,maintenance,0.0,0.6741137423898075,2.915263893556436,0.5494929922156944,0.7316480539377226,H00068,3.8854219384173017,household,,,Haushalt H00068,98.21462181511009,,7.455678508174838,,hospitality,,0
,,manual_basic,0.0,0.5061438476870126,2.2170511967616524,0.30133875730537024,0.584299273079377,H00069,2.29156151797771,household,,,Haushalt H00069,79.99425378532551,,1.3083446738425375,,manual_basic,,0
,,management,0.0,1.0,4.819997803946881,0.9925047657274134,0.8483111036796277,H00070,4.490210971007703,household,,,Haushalt H00070,137.444397189832,,13.473634211843798,,health,,0
,,teaching,0.0,0.9975445133792689,3.3213664542072885,0.8550958823642201,0.7430056011652173,H00071,2.0057207707472062,household,,,Haushalt H00071,120.28602797185852,,3.234777310229768,,retail,,0
,,management,0.0,0.9742901201693623,4.745612977517617,0.9063715741892335,0.8077619382622955,H00072,5.675434336064723,household,,,Haushalt H00072,141.66292334723445,,5.624052812699117,,logistics,,0
,,teaching,0.0,0.7545933006341105,2.367494319799381,0.18437318463927638,0.6416315468096369,H00073,2.0043869125192764,household,,,Haushalt H00073,91.66381712715399,,1.601617789935915,,finance,,0
,,retail,0.0,0.6666868418168623,2.099663646304412,0.7755905947319391,0.8369582308619569,H00074,2.763400007444279,household,,,Haushalt H00074,99.02549167851835,,5.673742881128495,,health,,0
,,teaching,0.0,0.7314460046509665,2.880621019323434,0.6244970391441446,0.6841833271509685,H00075,3.429903903445626,household,,,Haushalt H00075,100.48254704147602,,3.370136168959304,,teaching,,0
,,logistics,0.0,0.7894065265152052,1.9764257005058874,0.30022734905775733,0.7925711414336196,H00076,1.7566278213415631,household,,,Haushalt H00076,94.22952162215576,,3.2319049282915766,,craft,,0
,,maintenance,0.0,0.8551273559817291,2.4289616386711677,0.0821755793533511,0.7884384901747521,H00077,2.279679097686539,household,,,Haushalt H00077,92.55083464342076,,1.5549969002734492,,hospitality,,0
,,,0.0,0.6947135319098376,1.5456204576553638,0.5779775830169062,0.6981267215379429,H00078,0.37124999999999997,household,,,Haushalt H00078,97.96673371425136,,2.44256933413197,,industrial,,1
,,,0.0,0.814243799939553,0.8901665248640669,0.7783630388049837,0.6797672270976428,H00079,0.376,household,,,Haushalt H00079,99.91246233094218,,0.7937004808707245,,hospitality,,2
,,maintenance,0.0,0.798633091928511,3.3687118834174488,0.4632899248193878,0.8172044301012399,H00080,3.8945878142806647,household,,,Haushalt H00080,95.72620993107817,,2.6218513539710355,,mining,,0
,,,0.0,0.6183444308175097,1.4560853960019868,0.32095571366034753,0.6853561149238452,H00081,0.37124999999999997,household,,,Haushalt H00081,97.10466264084607,,1.8926166912442766,,industrial,,1
,,teaching,0.0,0.8771272295470375,2.23888316501445,0.2206384810724561,0.6792314989119299,H00082,2.028421749178658,household,,,Haushalt H00082,103.22565608776885,,3.0949007712017447,,craft,,0
,,public_service,0.0,0.7265514426668014,2.5091647023093713,0.5097840562734274,0.8271998525894606,H00083,2.14325345099657,household,,,Haushalt H00083,98.03690643762653,,1.2369677772369718,,public_service,,0
,,manual_basic,0.0,0.6408176487430622,1.3165339047843303,0.4433559552064076,0.6982540391004975,H00084,1.2296432546824074,household,,,Haushalt H00084,108.19811569736206,,0.997014978549365,,research,,0
,,health,0.0,0.706590394188371,2.7126840251775772,0.7356377694663777,0.9001454197995667,H00085,2.8507132500720593,household,,,Haushalt H00085,104.43470620045315,,7.523798772394336,,logistics,,0
,,,0.0,0.7884770772858164,1.0049836842820066,0.0,0.8022932590820103,H00086,0.37124999999999997,household,,,Haushalt H00086,80.6686960459804,,1.8069124012613889,,craft,,1
,,manual_basic,0.0,0.6939745569822285,1.9783397372149496,0.5440848941356582,0.6611182852940071,H00087,2.267233881048562,household,,,Haushalt H00087,88.52698992476624,,3.2834902026114854,,manual_basic,,0
,,engineering,0.0,0.8329007693450633,4.682607096205035,0.4086163660841536,0.9084746366853554,H00088,5.844647487966312,household,,,Haushalt H00088,119.46899772531624,,3.482437345555139,,engineering,,0
,,teaching,0.0,1.0,2.614512164175832,0.7935060474694616,0.7369585344868855,H00089,1.9704209544817808,household,,,Haushalt H00089,134.77010207470911,,2.643218364341845,,finance,,0
,,,0.0,0.8195307867337316,2.3680969588632332,0.9360409969196748,0.8049437346154664,H00090,0.37124999999999997,household,,,Haushalt H00090,139.29408227249246,,4.367852622750631,,finance,,1
,,public_service,0.0,0.7826802790939124,2.4134922082167374,0.4904890929129507,0.8399814298074141,H00091,2.128450995151073,household,,,Haushalt H00091,92.57646686203965,,2.3856871958458705,,public_service,,0
,,manual_basic,0.0,0.6500155623031486,1.2774367197812146,0.0843231416734226,0.6350994174760908,H00092,1.228890772291823,household,,,Haushalt H00092,84.56495502858982,,1.703405019680316,,craft,,0
,,teaching,0.0,0.8156363213087509,2.036838219787578,0.26979541606992113,0.8428713191061197,H00093,1.931661248552667,household,,,Haushalt H00093,105.23990834853207,,4.104528087497723,,teaching,,0
,,care,0.0,0.9064421436294009,2.360519273238856,0.06731791192014229,0.6582134682297872,H00094,2.162360850702049,household,,,Haushalt H00094,90.94767256952629,,1.0673233679819236,,construction,,0
,,,0.0,0.7578844798805099,1.1650535885934277,0.789447048671243,0.6840500402354339,H00095,0.37124999999999997,household,,,Haushalt H00095,93.68710937657598,,1.46409035482405,,care,,1
,,,0.0,0.7956994304750002,1.0269898571345133,0.0,0.6393000978891958,H00096,0.37124999999999997,household,,,Haushalt H00096,81.66490091077843,,2.188121871900835,,mining,,1
,,construction,0.0,0.7759073173506662,4.168130919567224,0.01350180668218352,0.642652997174724,H00097,4.4904847683698925,household,,,Haushalt H00097,92.51714811739473,,5.690590387369928,,construction,,0
,,creative,0.0,0.9219062525765548,2.689169888173657,0.5027641045500115,0.701290858214901,H00098,3.408628698718546,household,,,Haushalt H00098,99.73145309872035,,4.7632180702380005,,craft,,0
,,teaching,0.0,0.6555176436240983,2.8548659280199793,0.49325710841762727,0.6927146773681462,H00099,2.200587687418775,household,,,Haushalt H00099,93.59357018877007,,2.947087353658713,,teaching,,0
,,public_service,0.0,0.7438776078233578,2.3569702322708235,0.4699535527381698,0.6982918425013679,H00100,2.027205747093414,household,,,Haushalt H00100,102.49268906959735,,1.0312786263365017,,retail,,0
,,software,0.0,0.8360926008680059,3.334658406985556,0.6722919425357781,0.7370261509105077,H00101,4.6407680826747475,household,,,Haushalt H00101,111.58556202316753,,5.3832186781576485,,craft,,0
,,retail,0.0,0.7162143008475682,3.1106780045086393,0.8235499219574869,0.7053466603703332,H00102,2.7592080681658824,household,,,Haushalt H00102,112.22930334406858,,7.221299321489699,,retail,,0
,,,0.0,0.7225430828017595,1.203938568843425,0.06274294060222733,0.6803965288967601,H00103,0.37124999999999997,household,,,Haushalt H00103,109.1479137342051,,1.5210111524966676,,engineering,,1
,,retail,0.0,0.6765269872786175,2.658670335295494,0.6925627067927936,0.6703369000786865,H00104,2.7746572790953192,household,,,Haushalt H00104,92.97616019287645,,1.6505683160275144,,retail,,0
,,finance,0.0,0.7413727808458067,2.1084782175503975,0.4082838762700347,0.6378724439107927,H00105,2.5458112293336357,household,,,Haushalt H00105,101.16537495008654,,1.9654083350783313,,finance,,0
,,maintenance,0.0,0.7965458058585303,3.0202289808754528,0.6791203336091736,0.7801111070587081,H00106,2.0935258890376995,household,,,Haushalt H00106,121.35646390557349,,6.441578978456386,,maintenance,,0
,,,0.0,0.7762792960020127,1.0503341567810112,0.0,0.8472080170003685,H00107,0.37124999999999997,household,,,Haushalt H00107,84.50471374157547,,1.3794184643465737,,logistics,,1
,,teaching,0.0,0.8634255499889303,2.9624041893805293,0.6351877573522104,0.7068994080427938,H00108,2.2242014760404216,household,,,Haushalt H00108,109.7659123328356,,3.6346045877968263,,teaching,,0
,,teaching,0.0,0.797497564677119,2.5814699903789915,0.0032671242563176873,0.8461349960034511,H00109,2.1830178962739675,household,,,Haushalt H00109,87.79835684136674,,1.9479453253248002,,teaching,,0
,,software,0.0,0.8243528200163348,5.008517928562528,0.6775435419925285,0.9196207404016473,H00110,4.666898431221554,household,,,Haushalt H00110,118.17092014514898,,2.030324763233609,,agriculture,,0
,,public_service,0.0,0.7109382425944217,2.7654576283097527,0.1366437234864381,0.690800072164847,H00111,2.18115609271404,household,,,Haushalt H00111,90.74830575746455,,4.682039706099373,,public_service,,0
,,creative,0.0,0.7203861921922768,3.6414500791376447,0.7311548338419924,0.7376244777576134,H00112,3.4234280211342596,household,,,Haushalt H00112,102.15912343766311,,3.760150659026366,,energy,,0
,,manual_basic,0.0,0.8011096424751555,1.6068459566945599,0.002082818584110852,0.682259319656972,H00113,1.2265539706164792,household,,,Haushalt H00113,74.2097054290907,,3.11692036301233,,construction,,0
,,health,0.0,0.6602483750288468,3.6951098257944195,0.685076339653259,0.6843751973616,H00114,3.4017997146215624,household,,,Haushalt H00114,106.1796214081507,,1.023239228050686,,health,,0
,,,0.0,0.7792079136226887,2.600143736690455,0.1444982573565932,0.6984565993020403,H00115,0.37124999999999997,household,,,Haushalt H00115,107.23527470978725,,7.683935214080961,,engineering,,1
,,manual_basic,0.0,0.7076947857703407,2.5881824794804498,0.3902490750358141,0.6707958377586881,H00116,1.2268687816334953,household,,,Haushalt H00116,101.88719545561196,,6.040457728399112,,engineering,,0
,,logistics,0.0,0.757974572559913,2.844671082229213,0.49531728668355934,0.6626368669105519,H00117,1.8211493640975795,household,,,Haushalt H00117,94.47606537397152,,3.116597402683154,,logistics,,0
,,logistics,0.0,0.9627235438121148,2.516367460177632,0.36937638865509814,0.7147301691958412,H00118,1.7270210414868716,household,,,Haushalt H00118,108.07896835976425,,1.7848908497793055,,health,,0
,,research,0.0,0.9160947337550451,5.458673905203705,0.7214127735092939,0.7659851910451869,H00119,5.610699338388733,household,,,Haushalt H00119,126.66805798921092,,10.598167700505421,,research,,0
,,health,0.0,0.6236040326221505,2.999503010560545,0.23418444113995535,0.6290509490899999,H00120,2.8241947968706165,household,,,Haushalt H00120,103.7864727781288,,1.9143844571556405,,health,,0
,,,0.0,0.6908313343645113,1.9583475748977166,0.10229625778321456,0.8393347740869489,H00121,0.37124999999999997,household,,,Haushalt H00121,80.53509562633953,,5.6499144963260175,,retail,,1
,,,0.0,0.856405542532997,1.9175187963901952,0.0,0.6218560100639058,H00122,0.37124999999999997,household,,,Haushalt H00122,84.09399143400937,,7.106099068975428,,craft,,1
,,manual_basic,0.0,0.7385704455575286,1.6709408231674123,0.16283733253069654,0.6181864907538934,H00123,1.2520201101625221,household,,,Haushalt H00123,84.54518203363101,,1.4871302391975942,,hospitality,,0
,,logistics,0.0,0.7275302989039192,3.484922561295837,0.7593983361179554,0.7199880346090765,H00124,1.701461798241591,household,,,Haushalt H00124,124.73844901504843,,3.265377215614992,,finance,,0
,,logistics,0.0,0.7740295773820046,2.7855179564227233,0.2833853082378669,0.6367538667137139,H00125,1.860441730401899,household,,,Haushalt H00125,87.48226774620055,,4.223183444178059,,logistics,,0
,,engineering,0.0,0.9412180433526923,5.213942415390401,0.3750070262498655,0.7397969855018204,H00126,5.816033751411234,household,,,Haushalt H00126,117.76898590152531,,5.718689432870127,,engineering,,0
,,creative,0.0,0.9186090975846117,4.356635038900627,0.9206887691928224,0.7477944289623654,H00127,3.4332011671444285,household,,,Haushalt H00127,111.26297312735252,,7.078835892634216,,legal,,0
,,public_service,0.0,0.8490556982680212,2.633343332796338,0.0026754494730082323,0.676618594406756,H00128,2.2057751275239745,household,,,Haushalt H00128,89.15696132785224,,2.6859684557471177,,public_service,,0
,,logistics,0.0,0.8330890162659612,3.261725671231781,0.09884125795802658,0.6672168509738463,H00129,1.7419562517188643,household,,,Haushalt H00129,90.62224141048645,,9.352590138179686,,craft,,0
,,management,0.0,0.6973758253606435,6.705272271992942,0.9755930588313338,0.7857290394896186,H00130,5.590240843548534,household,,,Haushalt H00130,136.92485032481443,,7.556844016585914,,finance,,0
,,retail,0.0,0.7808396159872132,4.87568243689514,0.19019645735630888,0.6738733622549137,H00131,2.78220180488246,household,,,Haushalt H00131,99.86796374703009,,11.135318840004299,,retail,,0
,,maintenance,0.0,0.7695605361144168,4.585011093192613,0.6806134924631984,0.7442755366113637,H00132,3.791920596927054,household,,,Haushalt H00132,97.3160588509275,,5.9820776036959495,,maintenance,,0
,,environmental,0.0,0.8502384683720621,2.6146379816060454,0.31115208179243786,0.6893653161261263,H00133,2.1309640784256825,household,,,Haushalt H00133,106.70327641107343,,1.1955034486615361,,legal,,0
,,,0.0,0.9171862615461376,2.680332061824041,0.07934768369819688,0.8956205517439659,H00134,0.37124999999999997,household,,,Haushalt H00134,104.01393726617704,,5.912879029152521,,agriculture,,1
,,finance,0.0,0.8610959554687688,5.3645944797014335,0.015597507007273838,0.8923920384379485,H00135,4.620363355564636,household,,,Haushalt H00135,93.0387904230246,,10.799552144244533,,finance,,0
,,teaching,0.0,0.6574577978329429,3.816107302215621,0.003778192115593473,0.6634993266667056,H00136,2.1304581168944035,household,,,Haushalt H00136,79.29216105668559,,6.516920155522566,,teaching,,0
,,,0.0,0.7486645937662948,2.5222611604913845,0.2570582316892666,0.9038436979999106,H00137,0.376,household,,,Haushalt H00137,92.1853460728199,,6.225324348834479,,finance,,2
,,agriculture,0.0,0.7558029437663857,3.6281089579659955,0.26473679619617513,0.6979817388921581,H00138,2.7217316236867393,household,,,Haushalt H00138,87.2692204118831,,3.316074387634788,,agriculture,,0
,,environmental,0.0,0.8646152260844316,3.639397357002739,0.018621133419244085,0.6260075658935571,H00139,2.0612793578723183,household,,,Haushalt H00139,90.78081056446364,,3.495708848824288,,energy,,0
,,management,0.0,1.0,8.205260259610602,0.8403399495800343,0.7804270107755578,H00140,5.741815041984222,household,,,Haushalt H00140,132.8834496869774,,13.96783438107575,,software,,0
,,,0.0,0.8212888426032684,2.659616911979733,0.10275920146559009,0.7117554210829758,H00141,0.37124999999999997,household,,,Haushalt H00141,112.87595432199186,,3.258476361626624,,engineering,,1
,,care,0.0,0.7497478248773009,4.793355800104979,0.664230729268387,0.6911021847232016,H00142,2.386665262563597,household,,,Haushalt H00142,84.57813501692868,,9.29435013461508,,agriculture,,0
,,manual_basic,0.0,0.8388062609930652,3.641919129160524,0.3259301665604653,0.6506683563346204,H00143,1.224427731065997,household,,,Haushalt H00143,87.76936635909733,,6.439132323609477,,retail,,0
,,public_service,0.0,0.6298741495240731,3.997148444012436,0.003214291068205166,0.6564366225637642,H00144,2.028611829682143,household,,,Haushalt H00144,80.51077751713318,,7.021033333192586,,public_service,,0
,,,0.0,0.8941088591762909,4.841897154366254,0.9348057565012116,0.7566159068936484,H00145,0.37124999999999997,household,,,Haushalt H00145,122.48811640313703,,9.50267692827119,,logistics,,1
,,manual_basic,0.0,1.0,4.259586099180928,0.4354017696573363,0.6688853243288057,H00146,1.3564725432936227,household,,,Haushalt H00146,97.74507264617006,,15.632393691859386,,manual_basic,,0
