day,price_index,basic_price_index,broad_money,net_money,total_liability,created_today,destroyed_today,liability_today,events_today,tx_volume_today,unemployment,avg_health,avg_stress,avg_trust,avg_reputation,gini_positive_money,food_stock_ratio,water_stock_ratio,energy_stock_ratio,oxygen_stock_ratio,spares_stock_ratio,media_truth_index,media_manipulation_index,station_safety,orbit_debris_risk,appeals_granted_total,events_disputed_total,lambda_food,lambda_media,lambda_space
21,297.0829079475335,519.1455837916076,8874147.676236296,8874147.676236296,0,3655.5898521771387,1486.0852029367759,0.0,783,3142.6055519922083,0.06666666666666667,0.712081962327353,0.5390409617161492,0.6583256208622215,0.6343387788672658,0.15701965681670838,0.0,0.0,0.0,1.5571713183810962,0.37987687182429436,0.9076067977550929,0.09380290808730847,0.7312672678824435,0.03832956975966112,82,147,9.564811757897274,9.591203524542925,11.532280428319464
22,298.5285017067514,519.3635860038548,8876463.16207261,8876463.16207261,0,3697.7977197965556,1382.3118834814888,0.0,791,2766.681000968493,0.06666666666666667,0.6995546431317716,0.5501519834183913,0.666544309302219,0.6361420101787522,0.15624386135849178,0.0,0.0,0.0,1.535590933632068,0.36097488826013263,0.8652193151419388,0.09953166898245568,0.7332450014885373,0.03478279075790844,91,162,9.573755130049628,9.523979735863897,11.451451825264916
23,300.23978559246376,519.7412466477406,8878276.967658877,8878276.967658877,0,3412.108457671936,1598.302871403272,0.0,773,2695.18146052097,0.06666666666666667,0.6873127771116629,0.5634006211530304,0.6706261774000524,0.6374809368431358,0.15489865132223346,0.0,0.0,0.0,1.5142263527305297,0.34653533209633025,0.6064060314600443,0.15192469804055347,0.7312087659208093,0.03207472076474856,99,175,9.582191784693759,9.456718776855604,11.37057852931447
24,302.1164097264715,520.2205791360525,8880727.98752005,8880727.98752005,0,3922.247254260264,1471.2273930874862,0.0,803,2827.5794500050365,0.06666666666666667,0.6829725472226902,0.5699088602539483,0.6794208954240433,0.6393879372101572,0.15279067514075306,0.0,0.0,0.0,1.493075417638007,0.33103452306091435,0.8608008911543171,0.12352893450749333,0.7355308328772835,0.043960934347920005,106,185,9.59002558870049,9.389335319380297,11.28955794354059
25,303.40268361522976,520.5243565842675,8882888.548537629,8882888.548537629,0,3651.8486925379552,1491.287674959892,0.0,783,3581.275504470514,0.06666666666666667,0.6737342280101845,0.5785728192284955,0.6883562423035661,0.6410476627483672,0.1517597246100082,0.0,0.0,0.0,1.4721359918964094,0.309922872181089,0.8717432083642382,0.07460804640332064,0.7400775472975734,0.03985252093621676,113,194,9.597196000419375,9.321781424642678,11.20833242724893
26,305.43130236820656,521.0310131030344,8884541.902245061,8884541.902245061,0,3319.6499406701464,1666.296233236515,0.0,803,2564.0532714571027,0.06666666666666667,0.6743778166429012,0.5882054292556487,0.689678652900927,0.6422586647938684,0.15160552923826587,0.0,0.0,0.0,1.4514059604122278,0.2919737297152915,0.43907173498581437,0.1698375942365724,0.7418045736066592,0.036557865878561496,114,198,9.603912338741635,9.254270854677854,11.127159003838845
27,307.19262583032133,521.4964967280417,8886822.202332983,8886822.202332983,0,3750.282319107707,1469.982231187612,0.0,796,2683.747782672182,0.06666666666666667,0.6721823563951158,0.5950010130192939,0.6982873481713977,0.6439991791872792,0.1499198437164282,0.0,0.0,0.0,1.4308832292428881,0.2785364143862464,0.8952240030530294,0.1042023206690052,0.7510750444895179,0.033165998374911146,116,205,9.609908282870672,9.186556061070187,11.045740025810579
28,309.193194925975,521.9618048368626,8889348.333559515,8889348.333559515,0,3885.49189978374,1473.6888987347784,0.0,813,2858.553216344811,0.06666666666666667,0.6784149607007536,0.5969174207571518,0.7077744695787876,0.6459038982976999,0.14756560121558993,0.0,0.0,0.0,1.410565725385242,0.26210915746052943,0.8154938639003616,0.09607605790140085,0.7587407503244172,0.029755070229222545,124,219,9.61527802296582,9.118739329495437,10.964198479512367
29,311.9551036268361,522.7667829472165,8891510.628119206,8891510.628119206,0,3668.4505497396517,1506.1559900473717,0.0,800,2633.0897652946423,0.06666666666666667,0.6720321989967488,0.6051398952481771,0.7163354792451203,0.6475625431195979,0.1461987668863991,0.0,0.0,0.0,1.3904513965661722,0.24415317735473105,0.8239506779087391,0.09046173759806753,0.7613488778494475,0.026502342151278557,129,229,9.619934848694475,9.050749676552835,10.88244901585519
30,314.45177740878444,523.4632545301839,8893375.529262206,8893375.529262206,0,3509.6541494909065,1644.753006491974,0.0,807,2823.1671358460926,0.06666666666666667,0.675833966021337,0.6115800427723631,0.7182357376970547,0.6489698922846923,0.14566943153578915,0.0,0.0,0.0,1.3705382110352928,0.2295377750493935,0.4719527425784914,0.20660092586417902,0.7658226845393898,0.02409427144681138,134,243,9.623605086662906,8.982344004566027,10.800199338823433
