automation_level,capital_stock,current_labor_type,debt_value,education,expense_zw,happiness,health,id,income_zw,kind,last_output,last_profit,name,net_worth,output_good,positive_liquidity,price,primary_labor,sector,unemployed_periods
,,,0.0,0.5778222700676481,1.0233161086483973,0.0,0.686591724459207,H00020,0.37124999999999997,household,,,Haushalt H00020,84.55854996625041,,1.8886405900235836,,finance,,1
,,industrial,0.0,0.9595901038681784,2.9237485875665508,0.8969665354829268,0.8918464634131298,H00021,3.7353351143598132,household,,,Haushalt H00021,153.7619346272927,,3.898788812353831,,engineering,,0
,,,0.0,0.8696816511991372,2.3094506907613805,0.970204349633316,0.8841505561369747,H00022,0.37124999999999997,household,,,Haushalt H00022,133.92275637465048,,9.753453531976321,,logistics,,1
,,teaching,0.0,1.0,2.1869575593148003,0.9666318160154942,0.901387060077471,H00023,1.9959277087841094,household,,,Haushalt H00023,148.30679692575973,,2.1972515782287094,,software,,0
,,public_service,0.0,0.7803276442474312,2.017054078019535,0.021919153473410242,0.6694940016849181,H00024,1.9763053411580036,household,,,Haushalt H00024,84.96854807339444,,3.292450045318102,,legal,,0
,,maintenance,0.0,0.7027936827949881,2.5356499956167284,0.8946179456570091,0.8392802404224147,H00025,2.0232249247318417,household,,,Haushalt H00025,117.17250729258826,,3.1566234182892177,,health,,0
,,security,0.0,0.7696759014444629,2.544488213060091,0.7235400163022013,0.8215432978133302,H00026,1.8687200017069334,household,,,Haushalt H00026,130.49356885299537,,6.2053480169264805,,research,,0
,,creative,0.0,0.6358741583438441,2.6190595142187862,0.6954384509464245,0.8133250421689898,H00027,3.4528277258762503,household,,,Haushalt H00027,109.13712612623479,,1.9100914228652686,,construction,,0
,,manual_basic,0.0,0.6223157413219131,1.4263357294085073,0.6933845686713938,0.7652326953677347,H00028,1.2305822680418543,household,,,Haushalt H00028,96.5503443337909,,1.5105683483243793,,construction,,0
,,public_service,0.0,0.8063435120176042,2.641391747984476,0.556734470069309,0.7394198800150079,H00029,2.101590816037864,household,,,Haushalt H00029,116.43559058837383,,1.3173994742015562,,public_service,,0
,,,0.0,0.6285687668098331,1.30800822445309,0.9059467282723341,0.8089813352658103,H00030,0.37124999999999997,household,,,Haushalt H00030,101.33981269660164,,1.3532381134738476,,public_service,,1
,,teaching,0.0,0.6421012186283834,2.1344504539638596,0.518570459544912,0.7410339550924394,H00031,1.9990723851829422,household,,,Haushalt H00031,90.21264684252765,,1.77613890745196,,mining,,0
,,teaching,0.0,0.8111440152518651,1.9448769558360908,0.5279722798247276,0.8021824108899824,H00032,2.026934285279887,household,,,Haushalt H00032,133.19084281517726,,3.989538581458783,,finance,,0
,,management,0.0,0.8838628525532828,5.256374324439271,0.8605139683323212,0.8507192066765202,H00033,5.36322294160984,household,,,Haushalt H00033,140.8969533559333,,2.9407679936502937,,hospitality,,0
,,environmental,0.0,1.0,2.3970777185149315,0.5248507613158248,0.7696534981357931,H00034,2.171179329687199,household,,,Haushalt H00034,122.48418964241515,,2.4333181385212623,,mining,,0
,,logistics,0.0,0.7654516769672788,1.83556602831686,0.8103086845776732,0.7541838131712273,H00035,1.6825020270420519,household,,,Haushalt H00035,100.67651557708757,,2.0697999792999884,,retail,,0
,,public_service,0.0,0.8347758535154721,2.5136377225068394,0.6977571815292486,0.76435785815892,H00036,2.5532633529566477,household,,,Haushalt H00036,126.94767097534232,,1.0286245217385237,,public_service,,0
,,teaching,0.0,0.7497272639957265,1.9313251569613614,0.6778508348127515,0.7305852671861585,H00037,2.035364645428176,household,,,Haushalt H00037,101.83391946937782,,2.1111941000174386,,agriculture,,0
,,,0.0,0.8444399899507095,1.6283421090523396,0.9467423770364846,0.8690980340257193,H00038,0.37124999999999997,household,,,Haushalt H00038,129.90397928164688,,5.524090269960252,,hospitality,,1
,,maintenance,0.0,0.6628025914158232,3.171650587775375,0.7665246010967074,0.7843852124526474,H00039,3.5069179666006103,household,,,Haushalt H00039,106.59844909887646,,2.890969623391625,,public_service,,0
,,creative,0.0,0.7339916063800462,2.8768978302792525,0.8196221468071222,0.773993691841779,H00040,3.4486530027482765,household,,,Haushalt H00040,99.34332247819405,,2.5214982116680287,,agriculture,,0
,,care,0.0,0.6786735670893355,1.7369878895982123,0.3582214991554914,0.7505825263993255,H00041,1.8738160166241937,household,,,Haushalt H00041,96.90543616143312,,2.1933093401058237,,care,,0
,,construction,0.0,0.44390470750850136,4.30712154751787,0.024674223432734222,0.6716504106421786,H00042,4.132289870276729,household,,,Haushalt H00042,96.38504424870864,,4.787165990188854,,construction,,0
,,manual_basic,0.0,0.6976924773206904,2.7155662051201532,0.8988012873700696,0.8690626462015845,H00043,1.20587721725297,household,,,Haushalt H00043,138.3953194112753,,3.7569452226783144,,hospitality,,0
,,,0.0,0.7854569604802744,1.3434705039651942,0.7425236540151633,0.7951988828906612,H00044,0.37124999999999997,household,,,Haushalt H00044,110.44441809711076,,3.559361910710895,,public_service,,1
,,public_service,0.0,0.633526282071071,3.4476318341275123,0.691499161925083,0.8150344361568826,H00045,3.7501515978812514,household,,,Haushalt H00045,109.80018320904122,,2.409465927435048,,public_service,,0
,,maintenance,0.0,0.6022416797997309,1.7675055433810576,0.4405166569140217,0.6981805719524444,H00046,1.917778405487503,household,,,Haushalt H00046,106.8857343467825,,2.5753006588196463,,finance,,0
,,logistics,0.0,0.9348933811864402,1.7803179337523778,0.8309720154388281,0.8125973364163496,H00047,1.7308815089942733,household,,,Haushalt H00047,123.36141882352028,,1.4308237254220255,,hospitality,,0
,,,0.0,0.8451816278455121,1.603978319460157,0.7145900446503295,0.7649919687203821,H00048,0.37124999999999997,household,,,Haushalt H00048,98.90935788118367,,3.8041956753238892,,health,,1
,,teaching,0.0,0.8239915833515328,2.423432615273701,0.8496931734484837,0.8371081345728374,H00049,2.027180582691313,household,,,Haushalt H00049,121.29230569023247,,2.899675550008635,,industrial,,0
,,,0.0,0.769565841483199,0.8925223377600907,0.6595698125056577,0.7538372477801403,H00050,0.376,household,,,Haushalt H00050,105.1636560923824,,0.9906983480448838,,hospitality,,2
,,logistics,0.0,0.7918634351999945,1.801746621504075,0.43819645824036413,0.7523817835119987,H00051,1.8112927763795943,household,,,Haushalt H00051,92.39950429678609,,2.975482382040536,,logistics,,0
,,maintenance,0.0,0.6443639535365627,1.7389259190815292,0.39340533580173204,0.6833185499487106,H00052,1.9430705090393425,household,,,Haushalt H00052,88.0907559004669,,2.3270241187217064,,hospitality,,0
,,teaching,0.0,0.6923069155547812,2.1336113295918913,0.8303507981787899,0.8001041697075384,H00053,1.988779109945416,household,,,Haushalt H00053,105.47745663036682,,2.6318925212912303,,retail,,0
,,,0.0,0.6326675338713105,0.5282170511799884,0.3697574820196061,0.6999640522641081,H00054,0.39025,household,,,Haushalt H00054,99.53095166526926,,0.9833095472465525,,construction,,5
,,manual_basic,0.0,0.7511895790349025,1.2160798579829895,0.41087748812692865,0.6866496705171514,H00055,1.2087821485525698,household,,,Haushalt H00055,88.65769447892399,,1.3777955671124513,,agriculture,,0
,,manual_basic,0.0,0.8959665060881059,1.959219247883683,0.7508966866411723,0.7039590799817819,H00056,1.2371592064653483,household,,,Haushalt H00056,105.77174650234814,,3.6809281576392943,,agriculture,,0
,,public_service,0.0,0.7536756120816459,1.9451316136495624,0.6423175220788747,0.7649558024873725,H00057,2.106555302965149,household,,,Haushalt H00057,107.6406117628229,,1.345733685764727,,security,,0
,,logistics,0.0,0.5742074810873354,2.9805216190406614,0.6788980162516342,0.7520307059312322,H00058,3.2980452816855,household,,,Haushalt H00058,102.8698981736179,,2.239144380121086,,logistics,,0
,,manual_basic,0.0,0.6735595136599445,1.7626512472415041,0.6817364705996107,0.7722113444629001,H00059,2.350334937540347,household,,,Haushalt H00059,123.0356904454174,,2.2211264289561754,,research,,0
,,teaching,0.0,0.8512656294818645,2.42597575968349,0.4208925081790236,0.686665949785848,H00060,1.9248134956614686,household,,,Haushalt H00060,112.89346093570252,,3.2166430657832743,,craft,,0
,,logistics,0.0,0.5686708031574154,1.472200063902218,0.5026991531945512,0.7111049948465868,H00061,1.7263923919492996,household,,,Haushalt H00061,97.50383207237522,,2.134615648386086,,construction,,0
,,public_service,0.0,0.7374287545961494,2.095242935542907,0.7271171994890708,0.8006247474528905,H00062,1.9980125272201943,household,,,Haushalt H00062,115.62704510545753,,1.9665051841481247,,software,,0
,,manual_basic,0.0,0.753823219795643,1.6094624038813026,0.9693085670212149,0.8948400284691818,H00063,1.2154834683468059,household,,,Haushalt H00063,138.4374934994301,,1.1020737044175433,,legal,,0
,,mining,0.0,0.6142392118618368,3.8916738742892196,0.9966615977633838,0.9141560466983122,H00064,3.1367321127493426,household,,,Haushalt H00064,141.67456355682998,,3.461252345574619,,management,,0
,,health,0.0,0.5846703688918725,2.403528074463763,0.24935578744531275,0.7420317398413705,H00065,3.552588367053563,household,,,Haushalt H00065,98.5618093608127,,4.1127680029830564,,health,,0
,,research,0.0,0.9352182948530079,4.501966049628491,0.8579963741430426,0.8084615934780613,H00066,5.604931725088512,household,,,Haushalt H00066,126.53754910824283,,8.79024944023732,,research,,0
,,,0.0,0.6721298315122521,0.8482567682430597,0.3563568097165869,0.7194185054827656,H00067,0.376,household,,,Haushalt H00067,96.40521954571349,,1.5779064927886184,,care,,2
,,,0.0,0.7770678850938474,2.4269872660225813,0.949043535601198,0.8339876996516659,H00068,0.37124999999999997,household,,,Haushalt H00068,123.26591507342928,,5.681391267926566,,logistics,,1
,,energy,0.0,0.9747568300303694,2.6822968015837896,0.635252880037555,0.6936012890873419,H00069,3.9214039648445977,household,,,Haushalt H00069,106.14391048359583,,3.837570774060338,,energy,,0
,,creative,0.0,0.6063596683314637,2.9518756816602445,0.8705013969684106,0.777933470062548,H00070,3.465846352068951,household,,,Haushalt H00070,104.20686541523672,,6.6149945896712286,,agriculture,,0
,,,0.0,0.7109030367246086,1.114846359658702,0.03233422527368797,0.6236416597043665,H00071,0.37124999999999997,household,,,Haushalt H00071,89.4584353869997,,3.4344104930755814,,hospitality,,1
,,teaching,0.0,0.7389106967014214,2.059821782160672,0.9397629081629648,0.7471804547053319,H00072,2.037149516954311,household,,,Haushalt H00072,91.8257118760537,,1.307702071484296,,teaching,,0
,,management,0.0,1.0,4.81789089945132,0.9971350360782587,0.8938529264371096,H00073,5.130275080568566,household,,,Haushalt H00073,139.29615309220438,,2.7935642243866683,,craft,,0
,,legal,0.0,0.8515155984396577,1.78734450230485,0.5585222097455262,0.6679836707204295,H00074,2.3445184500872696,household,,,Haushalt H00074,110.3931302977049,,2.9755139707406504,,finance,,0
,,teaching,0.0,1.0,2.2780173544686386,0.7331700945930097,0.8061449801297185,H00075,2.0467557945641466,household,,,Haushalt H00075,119.11140531847131,,2.314146092867139,,finance,,0
,,creative,0.0,0.7616517705985061,2.7671881977164547,0.9332490383019775,0.8140453106642346,H00076,3.44115998329274,household,,,Haushalt H00076,101.01402665749798,,2.602449918394854,,teaching,,0
,,care,0.0,0.7701114689868614,2.033811554200306,0.09529272699099979,0.6428305220471008,H00077,1.8905699246962375,household,,,Haushalt H00077,94.62808866049534,,1.6499688655577847,,care,,0
,,creative,0.0,0.8066352158944925,2.65845115289692,0.893521864696421,0.8167642917269317,H00078,1.9333763527511671,household,,,Haushalt H00078,114.71729029089158,,4.948992520787246,,health,,0
,,health,0.0,0.8170755814014288,2.466185834375544,0.34647939450661197,0.6892489787951941,H00079,3.4395045832582896,household,,,Haushalt H00079,93.914157678202,,2.7184454929131716,,health,,0
,,maintenance,0.0,0.6499869938388616,2.173046327071723,0.5896786555834291,0.7552555200288465,H00080,1.848008682226379,household,,,Haushalt H00080,98.3322098060402,,4.833008587244059,,legal,,0
,,,0.0,0.6231315961304925,0.8074571861189453,0.15652088677090578,0.6404747736982116,H00081,0.38075,household,,,Haushalt H00081,93.48999968008916,,1.6855208880646568,,legal,,3
,,,0.0,0.8020790633327303,1.8025114843610388,0.620499133762898,0.8296376569122871,H00082,0.37124999999999997,household,,,Haushalt H00082,123.82910026605147,,3.5815958989742636,,research,,1
,,management,0.0,0.8049928681728389,2.471605389329744,0.2748091047776019,0.76993173233586,H00083,3.3118734211043432,household,,,Haushalt H00083,98.1284114262546,,3.7549044295164564,,public_service,,0
,,manual_basic,0.0,0.7345820119806046,1.3349991456967953,0.0027548204686480265,0.551070541483243,H00084,1.2419323641812656,household,,,Haushalt H00084,83.89002515588493,,1.3626439785464997,,hospitality,,0
,,logistics,0.0,0.97873752576421,2.792376867327619,0.48906735014860464,0.7704803969454879,H00085,3.320227974560319,household,,,Haushalt H00085,123.51592618092799,,1.990338622039046,,research,,0
,,finance,0.0,1.0,3.517838709734799,0.6003242557672936,0.651950267312402,H00086,4.248946984303879,household,,,Haushalt H00086,113.36161144437935,,2.5908696112599916,,agriculture,,0
,,logistics,0.0,0.8185812810228664,2.633529385294506,0.96544952582511,0.8638112724642076,H00087,1.9582683494190702,household,,,Haushalt H00087,126.31956211343979,,4.6913333660128345,,logistics,,0
,,teaching,0.0,0.8183481154429229,1.5726077422179938,0.0025413053801552083,0.577923766942936,H00088,2.062183560234052,household,,,Haushalt H00088,84.72400162717368,,1.7286347534281385,,health,,0
,,security,0.0,0.7645297123362702,1.8959393970679599,0.32648245083443816,0.8709760463673498,H00089,1.9114591096732934,household,,,Haushalt H00089,129.99059151679077,,1.3309403580055978,,research,,0
,,engineering,0.0,0.8051736017527691,4.5623465968452726,0.9385124235410052,0.8001565834394229,H00090,5.555672297734405,household,,,Haushalt H00090,122.76971386748363,,6.596428559927061,,logistics,,0
,,,0.0,0.7418801887079028,0.8933794731157034,0.48524325482895764,0.6319006622688296,H00091,0.37124999999999997,household,,,Haushalt H00091,100.04306091457728,,0.9391868644021001,,manual_basic,,1
,,engineering,0.0,1.0,4.373419559168284,0.44521371359860656,0.7406685516766077,H00092,5.61611588027003,household,,,Haushalt H00092,112.97844498238592,,5.307299200877527,,engineering,,0
,,engineering,0.0,0.9789945773549871,4.2233893163030105,0.5448629692395109,0.7611718116859959,H00093,5.5841528668976865,household,,,Haushalt H00093,126.7954594664264,,4.303582829029754,,engineering,,0
,,logistics,0.0,0.6955932703952363,2.288108034417057,0.715937319003324,0.7225081147648813,H00094,1.711258936515984,household,,,Haushalt H00094,100.80539974815783,,3.440786611179115,,industrial,,0
,,,0.0,0.6948110904806283,0.7293771756522315,0.5058392171040342,0.6152912331691144,H00095,0.376,household,,,Haushalt H00095,93.6870877333147,,0.8926390429707619,,teaching,,2
,,management,0.0,0.7498743123992933,2.3777706976893227,0.21694673407303788,0.6850652133467883,H00096,3.4694360675031755,household,,,Haushalt H00096,106.77827661774414,,3.4527844265980976,,finance,,0
,,agriculture,0.0,0.936815958950186,3.4090364333260736,0.6727363512624368,0.7610676551105396,H00097,2.6053160223215155,household,,,Haushalt H00097,107.90965726942046,,8.071030687563868,,construction,,0
,,logistics,0.0,0.9038962317753538,2.0265706960319783,0.004071290117426529,0.7698559223522146,H00098,1.6930989402651975,household,,,Haushalt H00098,91.92216874600481,,2.857815087468814,,craft,,0
,,maintenance,0.0,0.8203179238784909,2.727910092371578,0.6183734377275634,0.88836482934319,H00099,2.048620161841764,household,,,Haushalt H00099,122.45053451191451,,1.746008087548034,,maintenance,,0
,,,0.0,0.8316620824440664,1.4007038712802848,0.5936223690645097,0.8196737006225755,H00100,0.37124999999999997,household,,,Haushalt H00100,98.21179346953434,,2.0819351843155474,,logistics,,1
,,care,0.0,0.7321449211794445,1.9008295567344764,0.0035346006665999286,0.5850761851263997,H00101,1.8771120981572362,household,,,Haushalt H00101,94.77866266574271,,1.6808316889220927,,finance,,0
,,software,0.0,0.6742961309854811,2.434124036149037,0.47620425449631765,0.668329646904728,H00102,3.2367634504664937,household,,,Haushalt H00102,109.28618762640492,,3.0363417122966263,,software,,0
,,teaching,0.0,0.7061267113673554,2.8531580589761925,0.45739489350287793,0.7072896492170033,H00103,2.1291358481377296,household,,,Haushalt H00103,118.74644815887919,,3.361415907371061,,research,,0
,,public_service,0.0,0.7761711616139275,2.2510181680874557,0.45783011527142303,0.7954503318156247,H00104,2.137668581959817,household,,,Haushalt H00104,114.871914177944,,4.041588904151572,,public_service,,0
,,logistics,0.0,0.7798327222182169,2.9226334936923273,0.7077464542314483,0.7110225607537864,H00105,3.316519159526474,household,,,Haushalt H00105,97.24476490879722,,2.4436231775600197,,logistics,,0
,,teaching,0.0,0.8138186870096862,2.7974920447110123,0.8710233661243733,0.7250703584975923,H00106,2.188234441121803,household,,,Haushalt H00106,114.63524405457218,,3.3023416717071234,,teaching,,0
,,maintenance,0.0,0.640407097711699,3.292547527646508,0.7175434588529362,0.69881242374027,H00107,3.534736710263583,household,,,Haushalt H00107,107.05022380666306,,3.395821038243476,,maintenance,,0
,,research,0.0,0.9722285776577391,3.620662084044206,0.2618545069440922,0.645133282484536,H00108,5.6195936507914865,household,,,Haushalt H00108,118.31324762318353,,3.752473002692848,,research,,0
,,software,0.0,0.8588604378498865,3.501199422811001,0.0049772428696227295,0.5529285578654546,H00109,4.601914864322724,household,,,Haushalt H00109,92.25665515981987,,1.6571594440916626,,care,,0
,,,0.0,0.7534283025960312,0.6585694645163899,0.6542188739968436,0.680187578226776,H00110,0.376,household,,,Haushalt H00110,105.86753800067376,,0.5772069728060435,,logistics,,2
,,care,0.0,0.7657894339493592,1.9288489000079976,0.34200500060590616,0.7460110065155168,H00111,1.822688019855448,household,,,Haushalt H00111,84.05555674929366,,4.180850819209819,,legal,,0
,,teaching,0.0,0.7478458958909825,2.267953054191701,0.5484614809144635,0.653903846258886,H00112,2.130858371100535,household,,,Haushalt H00112,101.28933739460729,,1.6275642846368346,,teaching,,0
,,logistics,0.0,0.7372658211323431,1.946070577475605,0.40084489833564846,0.625243521742072,H00113,1.7424012726482472,household,,,Haushalt H00113,102.01064130003272,,1.3846417931542565,,retail,,0
,,,0.0,0.5920693777220122,0.8374681974532723,0.0,0.5916998647182878,H00114,0.37124999999999997,household,,,Haushalt H00114,87.30882031649641,,1.8427979416939917,,security,,1
,,construction,0.0,0.6762044232498986,3.0804634979250363,0.19080870643864273,0.5605554196110162,H00115,4.109248323566854,household,,,Haushalt H00115,87.91972484148442,,3.493274911893754,,construction,,0
,,management,0.0,1.0,4.802527510842002,0.9292103069836142,0.7298301046589832,H00116,5.161053376535819,household,,,Haushalt H00116,131.49216575682314,,2.8899597524607588,,teaching,,0
,,teaching,0.0,0.7320861969840026,2.852807848579023,0.3026054188841276,0.6866653935113648,H00117,2.0139075227269942,household,,,Haushalt H00117,97.76630950325266,,8.610567881086338,,energy,,0
,,maintenance,0.0,0.7673664354308103,3.7581462875555043,0.6281235034901859,0.6194797565816077,H00118,3.5657450203108776,household,,,Haushalt H00118,117.0643426065261,,1.9755031831498577,,maintenance,,0
,,retail,0.0,1.0,2.5373575354849054,0.6062843462077138,0.6434571788035297,H00119,2.6601223742481923,household,,,Haushalt H00119,96.4664790052622,,2.1155150530150593,,agriculture,,0
,,public_service,0.0,0.7845477390921058,2.4021477343279645,0.06728226632152942,0.5951966492814502,H00120,2.037461695107623,household,,,Haushalt H00120,93.64919139052988,,3.506043615801752,,hospitality,,0
,,manual_basic,0.0,0.6741268139079939,1.9689235342732903,0.7923083558713646,0.6808207593720659,H00121,1.2113149731311614,household,,,Haushalt H00121,123.91075384338488,,1.2649247279301172,,health,,0
,,creative,0.0,0.7453222232250616,2.9591134617728514,0.705988263550683,0.6545426294951616,H00122,3.4355342714036565,household,,,Haushalt H00122,95.15400617880356,,2.7590895863269265,,creative,,0
,,public_service,0.0,0.7730082650720643,2.0888726044394863,0.056426633459402555,0.7205828927306366,H00123,2.127752343606465,household,,,Haushalt H00123,86.87432506755297,,1.7898496637826382,,public_service,,0
,,care,0.0,0.8143175084808287,2.09887020224539,0.2164461263349572,0.54615079523153,H00124,1.9368429243074794,household,,,Haushalt H00124,83.42579160889726,,2.0890975979355653,,care,,0
,,creative,0.0,0.673563096714653,3.3146827558555616,0.48192737494160537,0.6973849456079585,H00125,3.4154140853481136,household,,,Haushalt H00125,93.6576718926397,,5.730768352185334,,industrial,,0
,,health,0.0,0.7703165181173807,2.9006276561321376,0.3243044285520979,0.6568806784665355,H00126,4.318978068583892,household,,,Haushalt H00126,90.99949469786795,,7.768972641770873,,health,,0
,,logistics,0.0,0.6037911749170237,2.239737329424823,0.8346938423472521,0.6289115208003426,H00127,3.296794201524719,household,,,Haushalt H00127,95.25338167951003,,2.9604309436012177,,logistics,,0
,,public_service,0.0,1.0,1.9659120780250903,0.519209829424624,0.5936162121374382,H00128,2.83053964540629,household,,,Haushalt H00128,108.62128204081978,,2.8502387560509392,,public_service,,0
,,,0.0,0.7794394087546205,1.0561242348338606,0.8142746694066093,0.5950455938189341,H00129,0.37124999999999997,household,,,Haushalt H00129,111.28260679222416,,2.8460155397531364,,teaching,,1
,,,0.0,0.7772773456046902,0.7388060790373029,0.0,0.5083199025336327,H00130,0.37124999999999997,household,,,Haushalt H00130,84.75589196285489,,1.1884096943555575,,mining,,1
,,maintenance,0.0,0.9693600116907748,1.7048706889061411,0.401036197928011,0.6164288053410545,H00131,1.9372138448181468,household,,,Haushalt H00131,101.71565620372436,,3.7841492279123567,,energy,,0
,,manual_basic,0.0,0.8101122542051692,1.6410728716828977,0.5137267734565947,0.6268736334668361,H00132,1.2290712026191106,household,,,Haushalt H00132,102.5705369377971,,3.153872323014046,,craft,,0
,,maintenance,0.0,0.8200693781010098,1.9887395078716663,0.40938472746072097,0.8279573874721335,H00133,1.9815641307805214,household,,,Haushalt H00133,96.54653147474347,,4.576079122950564,,maintenance,,0
,,agriculture,0.0,0.7271101331610611,2.6962963677009806,0.486950139519764,0.6191372136607676,H00134,2.610473309493045,household,,,Haushalt H00134,100.58892197929737,,4.676906819801477,,agriculture,,0
,,creative,0.0,0.6255313934934211,2.3249925622773966,0.009314789190050856,0.5232964981273939,H00135,3.4704491607419152,household,,,Haushalt H00135,87.18280183183819,,4.817610089217773,,finance,,0
,,creative,0.0,0.7038146387104618,2.7756103725056818,0.20332049373552905,0.6376510475061523,H00136,3.436841266467145,household,,,Haushalt H00136,93.62309767537182,,7.093642566711803,,public_service,,0
,,health,0.0,0.891252042490329,2.094106112406143,0.1773435973545701,0.6209389472877518,H00137,2.7172740232696664,household,,,Haushalt H00137,103.7201388767572,,2.793575476163248,,health,,0
,,logistics,0.0,0.7029193763679114,2.2852174049140563,0.7116981428527307,0.6322422396699411,H00138,3.2938375444397168,household,,,Haushalt H00138,91.78107234619321,,6.269819470863795,,logistics,,0
,,,0.0,0.8210519762365598,1.0483175390280366,0.0,0.5765506274220741,H00139,0.37124999999999997,household,,,Haushalt H00139,95.2530890563642,,2.527219147858269,,agriculture,,1
,,logistics,0.0,0.739391171803718,1.5172824516797372,0.5834395781003682,0.6259181941528134,H00140,1.8131706782537558,household,,,Haushalt H00140,84.6301965763206,,3.4261354231790815,,agriculture,,0
,,,0.0,0.5947623439390367,1.1708677569893609,0.001895180979665255,0.5684486526107233,H00141,0.37124999999999997,household,,,Haushalt H00141,85.77953615389995,,2.4414010600753957,,craft,,1
,,maintenance,0.0,0.8450935399306236,2.3889223126547248,0.6524832050559188,0.5467593662419351,H00142,3.5081006375356774,household,,,Haushalt H00142,99.20224294693533,,3.0896542238740623,,agriculture,,0
,,,0.0,0.8494463360100073,0.7605988065381769,0.1377332429579081,0.5017198737231043,H00143,0.37124999999999997,household,,,Haushalt H00143,94.8842699262234,,2.9666901258365095,,teaching,,1
,,teaching,0.0,0.8600274126931855,1.8703478457041023,0.27739870280975737,0.5617249890276194,H00144,1.9997859062582384,household,,,Haushalt H00144,98.3406020048065,,4.173543948285125,,hospitality,,0
,,,0.0,0.7637546517155123,1.0548245672966894,0.07690293312135528,0.5359939228634526,H00145,0.37124999999999997,household,,,Haushalt H00145,84.19311289383305,,3.4716651174790867,,retail,,1
,,maintenance,0.0,0.6040628042735405,1.6498694643207081,0.287672794184678,0.5179313498175084,H00146,1.8786052348203155,household,,,Haushalt H00146,84.00162698573587,,3.192216821241451,,retail,,0
